,1,2,3,5,10,20,"(1, 0)","(1, 1)","(1, 2)","(1, 3)","(1, 4)","(1, 5)","(2, 0)","(2, 1)","(2, 2)","(2, 3)","(2, 4)","(2, 5)","(3, 0)","(3, 1)","(3, 2)","(3, 3)","(3, 4)","(3, 5)","(4, 0)","(4, 1)","(4, 2)","(4, 3)","(4, 4)","(4, 5)","(5, 0)","(5, 1)","(5, 2)","(5, 3)","(5, 4)","(5, 5)","(6, 0)","(6, 1)","(6, 2)","(6, 3)","(6, 4)","(6, 5)"
0,0,0,0,0,0,0,5385.352,5422.552,5301.396,5549.892,9056.684000000001,16077.94,5169.748,5491.184,5333.844,5510.755999999999,9973.98,18131.58,,,6538.044,7346.932,11141.596000000001,18085.792,6263.688,6903.284000000001,6965.552,6763.696,10729.176000000001,18314.86,8781.155999999999,9218.628,3173.0159999999996,3368.528,6993.008000000001,15787.116000000002,3318.688,3499.54,4002.012,3692.704,12958.764,20142.66
1,0,0,0,0,0,0,5385.352,5422.552,5301.396,5549.892,9056.684000000001,16077.94,5169.748,5491.184,5333.844,5510.755999999999,9973.98,18131.58,,,6538.044,7346.932,11141.596000000001,18085.792,6263.688,6903.284000000001,6965.552,6763.696,10729.176000000001,18314.86,8781.155999999999,9218.628,3173.0159999999996,3368.528,6993.008000000001,15787.116000000002,3318.688,3499.54,4002.012,3692.704,12958.764,20142.66
2,0,0,0,0,0,0,5385.352,5422.552,5301.396,5549.892,9056.684000000001,16077.94,5169.748,5491.184,5333.844,5510.755999999999,9973.98,18131.58,,,6538.044,7346.932,11141.596000000001,18085.792,6263.688,6903.284000000001,6965.552,6763.696,10729.176000000001,18314.86,8781.155999999999,9218.628,3173.0159999999996,3368.528,6993.008000000001,15787.116000000002,3318.688,3499.54,4002.012,3692.704,12958.764,20142.66
3,0,0,0,0,0,0,5385.352,5422.552,5301.396,5549.892,9056.684000000001,16077.94,5169.748,5491.184,5333.844,5510.755999999999,9973.98,18131.58,,,6538.044,7346.932,11141.596000000001,18085.792,6263.688,6903.284000000001,6965.552,6763.696,10729.176000000001,18314.86,8781.155999999999,9218.628,3173.0159999999996,3368.528,6993.008000000001,15787.116000000002,3318.688,3499.54,4002.012,3692.704,12958.764,20142.66
4,0,0,0,0,0,0,5385.352,5422.552,5301.396,5549.892,9056.684000000001,16077.94,5169.748,5491.184,5333.844,5510.755999999999,9973.98,18131.58,,,6538.044,7346.932,11141.596000000001,18085.792,6263.688,6903.284000000001,6965.552,6763.696,10729.176000000001,18314.86,8781.155999999999,9218.628,3173.0159999999996,3368.528,6993.008000000001,15787.116000000002,3318.688,3499.54,4002.012,3692.704,12958.764,20142.66
5,0,0,0,0,0,0,5385.352,5422.552,5301.396,5549.892,9056.684000000001,16077.94,5169.748,5491.184,5333.844,5510.755999999999,9973.98,18131.58,,,6538.044,7346.932,11141.596000000001,18085.792,6263.688,6903.284000000001,6965.552,6763.696,10729.176000000001,18314.86,8781.155999999999,9218.628,3173.0159999999996,3368.528,6993.008000000001,15787.116000000002,3318.688,3499.54,4002.012,3692.704,12958.764,20142.66
