"epochs","BARTMean","BARTsd","MIMean","MIsd","GPMean","GPsd","actual","runtimeBART","runtimeMI","runtimeGP"
1,0.00195601313106136,0.000192100557400072,7.71789965287857e-05,NA,0.000391795628620825,0.788142773403096,0.11837,9102.872,0.115999999999985,19179.052
2,0.00197329825643193,0.000180472307852753,0.000216644013797501,0.000226086346309855,0.00053342766075948,0.789329825476833,0.11837,9102.872,0.115999999999985,19179.052
3,0.0019430872226276,0.000200159632868021,5.16726437499588e-05,1.07335489717191e-05,0.000454953097745517,0.789623610981382,0.11837,9102.872,0.115999999999985,19179.052
4,0.00199380933396365,0.000185213414858844,0.000190760508501868,0.000133047908655117,0.000469526960558258,0.789653543180873,0.11837,9102.872,0.115999999999985,19179.052
5,0.00195272667957098,0.000155565966791434,0.000204287914740677,0.000204594960979191,0.000483538353684742,0.789660356796887,0.11837,9102.872,0.115999999999985,19179.052
6,0.00206230202135558,0.000172961849004539,0.000238822726729609,0.000324010090470093,0.000502389743882113,0.789674542334908,0.11837,9102.872,0.115999999999985,19179.052
7,0.00190686416300975,0.000155429390127311,0.00359996743020959,0.00865886654366612,0.000501320514950943,0.789676282732153,0.11837,9102.872,0.115999999999985,19179.052
8,0.00188111551455735,0.000157895654750969,0.000313831542985261,0.000376395369887209,0.000486070368488852,0.789677804026135,0.11837,9102.872,0.115999999999985,19179.052
9,0.00202451383265274,0.000186422213793465,0.000331650734933088,0.000326336929196098,0.000483888052487844,0.789678285725459,0.11837,9102.872,0.115999999999985,19179.052
10,0.00193352188582243,0.000166353049995921,0.000781286476780901,0.00130767369347415,0.000477595506155574,0.789678669059986,0.11837,9102.872,0.115999999999985,19179.052
11,0.00187771837988552,0.000143436041676322,0.00075500340486637,0.00124857022925722,0.000476662323588058,0.78968011288045,0.11837,9102.872,0.115999999999985,19179.052
12,0.00191298650725242,0.000157831272696979,0.00105693624132442,0.0031155194015185,0.00048587038061087,0.789681133251709,0.11837,9102.872,0.115999999999985,19179.052
13,0.00192735135110168,0.000139381265750928,0.00165813511247673,0.00376927036356243,0.000557008531487563,0.78968158518025,0.11837,9102.872,0.115999999999985,19179.052
14,0.00176985206583756,0.000127452228466979,0.00101290446741719,0.00251013801798373,0.000571209789710099,0.789681971143349,0.11837,9102.872,0.115999999999985,19179.052
15,0.00180590826945276,0.00016759520702126,0.000318654810852868,0.00036835751251231,0.000560325067635458,0.789682316310702,0.11837,9102.872,0.115999999999985,19179.052
16,0.00192968962498811,0.000144572051877524,0.000622706924375355,0.00118450512940523,0.000549257694297805,0.78968244643248,0.11837,9102.872,0.115999999999985,19179.052
17,0.00183652821123668,0.00015383525956983,0.00059456934350257,0.00111532242250227,0.00054590597390814,0.789682797784428,0.11837,9102.872,0.115999999999985,19179.052
18,0.00194667168736693,0.000142193412822271,0.000814848902296563,0.00128781781549547,0.000580958935202503,0.789682988985764,0.11837,9102.872,0.115999999999985,19179.052
19,0.00184096074807997,0.00016412062006354,0.00277670076262833,0.0100775317503056,0.000598974130899175,0.78968319418844,0.11837,9102.872,0.115999999999985,19179.052
20,0.00195297746882704,0.000143835980498098,0.0017407174012275,0.00516795579650943,0.000596182474448073,0.789683284726502,0.11837,9102.872,0.115999999999985,19179.052
21,0.00183821741319751,0.000124667687820287,0.000378352403343774,0.000478489951559334,0.000596965909931008,0.789683335420592,0.11837,9102.872,0.115999999999985,19179.052
22,0.00185979168333258,0.000136543293181,0.000626264937691127,0.00122464777496298,0.000589630720961658,0.789683375622867,0.11837,9102.872,0.115999999999985,19179.052
23,0.00193804262994055,0.000164678536848794,0.000484392698159305,0.00133303416941387,0.000603577057996468,0.789683405812018,0.11837,9102.872,0.115999999999985,19179.052
24,0.00207536730159867,0.000150624788508002,0.000713247648106343,0.00155345245128945,0.000615225316127913,0.789683445811681,0.11837,9102.872,0.115999999999985,19179.052
25,0.00188834725325247,0.000137977103093526,0.00030306218810117,0.000437726376717198,0.000611242900205431,0.789683470591453,0.11837,9102.872,0.115999999999985,19179.052
26,0.00190989141951254,0.000141125123980884,0.000907363442852259,0.00266094926679612,0.000615435307446774,0.789683493002593,0.11837,9102.872,0.115999999999985,19179.052
27,0.00184736294100827,0.000137795333015935,0.000639244540687654,0.00152989534854487,0.000626884091314908,0.789683513706969,0.11837,9102.872,0.115999999999985,19179.052
28,0.00187052214578698,0.00018227620044717,0.000507452548331717,0.000922575474588706,0.000623208554748943,0.789683524512695,0.11837,9102.872,0.115999999999985,19179.052
29,0.00194956347178385,0.00014105155611785,0.000536612404423773,0.000884383444657501,0.0006214564807641,0.789683539020816,0.11837,9102.872,0.115999999999985,19179.052
30,0.00183822032939094,0.000126472626039847,0.00105682424703822,0.00318475112761773,0.000623353979349405,0.789683541211777,0.11837,9102.872,0.115999999999985,19179.052
31,0.00192151597186704,0.000145559058756016,0.000648370943689761,0.00135528038105424,0.000634054258439951,0.789683545031405,0.11837,9102.872,0.115999999999985,19179.052
32,0.00190608586311643,0.000157286539255167,0.00103090407854558,0.0020572262670666,0.000636880207008996,0.789683548935196,0.11837,9102.872,0.115999999999985,19179.052
33,0.00164199044701047,0.000125893674383515,0.00109679025416288,0.00444679123872404,0.000638615911836905,0.789683552312782,0.11837,9102.872,0.115999999999985,19179.052
34,0.00170294395583994,0.000108873010412062,0.00110915274528741,0.00172811245446601,0.000633268892763543,0.789683553128762,0.11837,9102.872,0.115999999999985,19179.052
35,0.00159068985437687,9.89006405074846e-05,0.000737009211363442,0.00237492292922569,0.000635123824972897,0.78968355411909,0.11837,9102.872,0.115999999999985,19179.052
36,0.00164222147407141,0.000124751258030534,0.00446350495652548,0.0225187300737578,0.000637390361218141,0.789683555754157,0.11837,9102.872,0.115999999999985,19179.052
37,0.00174497897185794,0.000132786065236441,0.00134083602501859,0.00326699693262043,0.000635971277987283,0.789683555073433,0.11837,9102.872,0.115999999999985,19179.052
38,0.00169979891933628,0.000112911149360091,0.00258956008552778,0.0132682741654996,0.000636410126440943,0.789683555508453,0.11837,9102.872,0.115999999999985,19179.052
39,0.00169475495307727,0.00010587159680079,0.0022179516934194,0.0112341789924487,0.000638476811473818,0.789683555777939,0.11837,9102.872,0.115999999999985,19179.052
40,0.00159034594041472,0.000143950401681387,0.000688707784761409,0.00220227889182248,0.000639132033047356,0.789683556809274,0.11837,9102.872,0.115999999999985,19179.052
41,0.00170238988095513,0.000126411455736628,0.000573361902673958,0.000989581747556836,0.000636532302932795,0.789683557457433,0.11837,9102.872,0.115999999999985,19179.052
42,0.00166245895424748,0.000101515259189712,0.000653815586935605,0.00115163350548694,0.000636626445328763,0.789683557916386,0.11837,9102.872,0.115999999999985,19179.052
43,0.00168101560787486,0.000125689125826955,0.000538961694757647,0.00114076269279185,0.000636926827108125,0.789683557277907,0.11837,9102.872,0.115999999999985,19179.052
44,0.00160316175962576,0.000139145924619316,0.000373376876759089,0.000450504151180866,0.000638757698235789,0.789683557535193,0.11837,9102.872,0.115999999999985,19179.052
45,0.00144263254811057,0.000173962893849296,0.000511132352874589,0.000906605189175977,0.000638700968752223,0.789683557888116,0.11837,9102.872,0.115999999999985,19179.052
46,0.00162049890319164,0.000142424721954048,0.000667898148731383,0.00111315387265962,0.000638031868459021,0.789683558363644,0.11837,9102.872,0.115999999999985,19179.052
