"epochs","BARTMean","BARTsd","MIMean","MIsd","GPMean","GPsd","actual","runtimeBART","runtimeMI","runtimeGP"
1,5.31797857657762e-15,1.37426145870514e-15,9.70491002214513e-16,NA,6.62949569509603e-16,0.430892197995255,1.5779e-07,13371.632,0.183999999999287,26665.188
2,5.2940487492359e-15,1.23138556142904e-15,7.80218131884478e-17,3.88937269312441e-17,6.62708747877165e-16,0.437422135101765,1.5779e-07,13371.632,0.183999999999287,26665.188
3,5.37531891766531e-15,1.1450845915054e-15,2.21206675414426e-15,1.65098382041427e-15,6.726372995662e-16,0.442339964886043,1.5779e-07,13371.632,0.183999999999287,26665.188
4,5.28484582669514e-15,1.22872749022995e-15,1.40500255245269e-15,1.81980415739038e-15,5.88398803273998e-16,0.444897493131088,1.5779e-07,13371.632,0.183999999999287,26665.188
5,5.21376580380939e-15,1.54673016830397e-15,2.81676499685967e-15,4.943802677806e-15,5.89555333346099e-16,0.446652317402725,1.5779e-07,13371.632,0.183999999999287,26665.188
6,5.41831107308896e-15,1.26304665846347e-15,3.54187218010807e-15,3.88307299902911e-15,5.72450885124146e-16,0.447560667255232,1.5779e-07,13371.632,0.183999999999287,26665.188
7,4.91530128890477e-15,9.90438476765091e-16,2.28656506357883e-16,2.96198828278046e-16,5.46253857406088e-16,0.448358226361273,1.5779e-07,13371.632,0.183999999999287,26665.188
8,5.01693564572736e-15,9.39476383326937e-16,6.55030869715596e-14,1.59352498429864e-13,5.49687728365091e-16,0.448892389090172,1.5779e-07,13371.632,0.183999999999287,26665.188
9,4.99832699394909e-15,1.09536035623494e-15,5.27414544949575e-15,1.31805174352034e-14,5.3601310999036e-16,0.449613975442009,1.5779e-07,13371.632,0.183999999999287,26665.188
10,4.93343844145668e-15,1.07686849600884e-15,3.34024372876264e-14,1.03850013745395e-13,5.49893402993197e-16,0.450102326205843,1.5779e-07,13371.632,0.183999999999287,26665.188
11,5.05114188722609e-15,1.00994198389662e-15,1.0866047829975e-15,1.61691079987157e-15,5.84778700260689e-16,0.450632226147353,1.5779e-07,13371.632,0.183999999999287,26665.188
12,5.18736384748604e-15,1.13380528747602e-15,1.38132087130767e-15,2.13348745802271e-15,5.6101964692674e-16,0.451077312373996,1.5779e-07,13371.632,0.183999999999287,26665.188
13,5.02461334196525e-15,1.12788277874516e-15,8.69757116987057e-16,1.24231199949059e-15,5.31694508717787e-16,0.451449889996953,1.5779e-07,13371.632,0.183999999999287,26665.188
14,4.66702395477466e-15,1.07688926523993e-15,1.08756624038496e-15,2.44339027449355e-15,5.10245156827346e-16,0.45181712922492,1.5779e-07,13371.632,0.183999999999287,26665.188
15,4.94343416220352e-15,8.77334177393243e-16,3.20674335457701e-15,5.3311613293608e-15,5.57996073438607e-16,0.452078578666859,1.5779e-07,13371.632,0.183999999999287,26665.188
16,4.95034210457213e-15,9.59407260087315e-16,1.91973998574241e-15,3.82143238160034e-15,5.50546750882697e-16,0.452423518805759,1.5779e-07,13371.632,0.183999999999287,26665.188
