"epochs","BARTMean","BARTsd","MIMean","MIsd","GPMean","GPsd","actual","runtimeBART","runtimeMI","runtimeGP"
50,24.9470196600661,0.00109103914189545,24.9461628556351,0.00907288872890168,24.8782608249463,0.0336571454909063,24.9467689108225,17.3860000000004,0.000999999998384737,188.476000000001
55,24.9476579975417,0.00113439068304036,24.9463514293335,0.00908209919098764,24.8810455744864,0.0304868844014555,24.9467689108225,17.0630000000001,0.00200000000040745,190.495000000001
60,24.9485617342645,0.00128062311055621,24.9470605675169,0.0103448916939195,24.8344801028944,0.0274643365589679,24.9467689108225,17.0060000000012,0.000999999998384737,189.087
65,24.9488693091759,0.0013778266186701,24.9474174461542,0.0105692466264702,24.8252561391953,0.0278819534963652,24.9467689108225,17.476999999999,0.00100000000020373,189.296
70,24.948843417744,0.00137593195327871,24.947803001195,0.0108456674755259,24.821258553323,0.0279797373108327,24.9467689108225,17.0139999999992,0.00100000000020373,190.432999999999
75,24.9485446212972,0.00118942726260994,24.947570610173,0.0108821185744463,24.8293462881451,0.0336374104552487,24.9467689108225,16.8959999999988,0.00100000000020373,189.694
80,24.9490922045371,0.00116273500808308,24.9479544802657,0.01115882406327,24.8233928321048,0.0334938659954999,24.9467689108225,17.0699999999997,0.00100000000020373,197.01
85,24.9493072222667,0.00110843458425283,24.9482601500056,0.0112969700361612,24.8118898475981,0.0239752430982725,24.9467689108225,21.1270000000004,0.00100000000020373,230.894
90,24.9497537899602,0.00147960540033939,24.9485390769242,0.0113971474875704,24.8152994179351,0.0296824648527907,24.9467689108225,20.9150000000009,0.00100000000020373,208.833000000001
95,24.949430298011,0.00116315021315078,24.9480299679563,0.0119560748960086,24.8208102305236,0.0269905218084372,24.9467689108225,17.643,0.00100000000020373,188.651
100,24.9494891086061,0.0011109019316278,24.9485218030609,0.012451465387524,24.8071034627224,0.0276747000815417,24.9467689108225,17.1590000000015,0.00100000000020373,190.418
