"epochs","BARTMean","BARTsd","MIMean","MIsd","GPMean","GPsd","actual","runtimeBART","runtimeMI","runtimeGP"
60,49.9933467600871,0.000107747928611234,49.9933176214878,0.000904496208279811,49.7228140694948,0.0557164594734798,49.9933341332572,30.024,0.0390000000000015,252.592
80,49.9934297344345,8.81425659099428e-05,49.9934066198438,0.000769968820564917,49.7563695854478,0.0448982720848504,49.9933341332572,32.239,0.000999999999976353,267.023
100,49.9934902977983,8.70806562066687e-05,49.9934176375713,0.000903131700669785,49.6619329470626,0.0339208285396784,49.9933341332572,33.088,0.000999999999976353,265.689
120,49.9934946015164,5.81150280172621e-05,49.9935004579709,0.000780172063142395,49.6921068714492,0.0344026211380756,49.9933341332572,41.303,0.000999999999976353,265.207
140,49.9932819408664,5.42648085899921e-05,49.9932690999267,0.00081547529881316,49.907983883042,0.0260737146928645,49.9933341332572,35.4360000000001,0.000999999999976353,265.035
160,49.9933011212236,6.0520767357849e-05,49.9932064582618,0.000904441187252905,49.8872155234931,0.0327501338250995,49.9933341332572,33.635,0.000999999999976353,260.292
180,49.9933968668933,5.65881919010723e-05,49.9933806726173,0.000831045824111954,49.7374171336477,0.0199353639713224,49.9933341332572,30.1489999999999,0.000999999999976353,267.156
200,49.9933356888858,4.49759453773656e-05,49.993375961963,0.000816071448077661,49.7650478959572,0.0268973306736969,49.9933341332572,31.3179999999998,0,235.415
220,49.9934637230471,4.11147886695905e-05,49.9934985743868,0.000886073980158015,49.6454127508017,0.0290934292153964,49.9933341332572,28.029,0.000999999999748979,245.664
240,49.9933806815133,3.97156747459579e-05,49.9933466888259,0.000837019173590297,49.8731484687149,0.0107023399200399,49.9933341332572,29.319,0.00100000000020373,230.26
260,49.9934049242842,4.53978050645316e-05,49.9933627128571,0.000842751990192242,49.7664399701563,0.0188176527291906,49.9933341332572,27.7920000000004,0.000999999999748979,226.303
280,49.9933772860764,3.33479994810256e-05,49.9933213195071,0.00080569614413533,49.8515756978029,0.0284208573526853,49.9933341332572,28.011,0.000999999999748979,224.924
300,49.9933184184469,4.17152067393278e-05,49.9933018255531,0.000846904356409201,49.8686527408875,0.00488375373409244,49.9933341332572,27.8870000000002,0.00199999999995271,230.06
320,49.9933978439923,2.63328328692687e-05,49.993367707312,0.000827158749564109,49.7932119329798,0.025205864189016,49.9933341332572,29.654,0.00199999999949796,235.568
340,49.9933021007257,3.69872830817655e-05,49.9932921102475,0.00083203404784504,49.8830210781366,0.0258306329665699,49.9933341332572,33.567,0.00100000000020373,244.703
360,49.9933426160863,2.41020707179779e-05,49.9932625913517,0.000865372148715012,49.9327303907661,0.0183434614889491,49.9933341332572,29.893,0.00200000000040745,245.013
380,49.9933564414957,2.56635363164455e-05,49.9933434480689,0.000831776565687774,49.8317293325227,0.00717964915900338,49.9933341332572,35.5229999999992,0.00100000000020373,252.925
400,49.9933746321308,2.24681516281328e-05,49.9933491780707,0.000797187339593384,49.8386761933109,0.0246345864940727,49.9933341332572,32.7220000000007,0.00100000000020373,244.394
420,49.9933076458131,2.50851082241226e-05,49.993273736512,0.000840763379617971,49.9186598218643,NA,49.9933341332572,33.1109999999999,0.00199999999949796,256.027
440,49.993355900366,2.84493940469907e-05,49.993350208758,0.000840975010684629,49.857009287871,0.0199510602772939,49.9933341332572,33.2740000000003,0.00100000000020373,240.878000000001
460,49.9934017104851,2.03740955348097e-05,49.9934185523809,0.000823370947882936,49.8103786346426,0.0212253913230121,49.9933341332572,31.4309999999996,0.00100000000020373,244.214
480,49.9934184770445,1.92054156348897e-05,49.9934180074853,0.00088056202179924,49.7853355459176,0.0122489799260109,49.9933341332572,34.3829999999998,0.00100000000020373,237.647
500,49.9933391248789,2.42412019981602e-05,49.9933240063761,0.000836798625810136,49.8886514990237,NA,49.9933341332572,34.058,0.00100000000020373,239.321
