"epochs","BARTMean","BARTsd","MIMean","MIsd","GPMean","GPsd","actual","runtimeBART","runtimeMI","runtimeGP"
1,0.0224582538930298,0.0072699908695535,0.000145826743730741,NA,0.0152238355949521,NA,0.016655592,648.105,0.384999999999991,26.615
2,0.021620626372921,0.00725274361749976,7.08493833413526e-05,0.000100196158807111,0.0150748675714567,NA,0.016655592,648.105,0.384999999999991,26.615
3,0.023465899704935,0.00661166607281677,0.00125199082211722,0.0017638607117282,0.0148619525280083,NA,0.016655592,648.105,0.384999999999991,26.615
4,0.0224641520813933,0.00836528266433965,0.00963787431819051,0.0192490780132261,0.0148472658631817,NA,0.016655592,648.105,0.384999999999991,26.615
5,0.0217647442921703,0.00619946429190634,0.00206408731636699,0.00290959761789266,0.0147576004437724,NA,0.016655592,648.105,0.384999999999991,26.615
6,0.0216733255117856,0.00685477153469555,0.000243402312324378,0.000197020942504568,0.0146843369957423,NA,0.016655592,648.105,0.384999999999991,26.615
7,0.0199028499734658,0.00543203113705883,0.000110924617770005,0.000194394209471772,0.0145715975613712,NA,0.016655592,648.105,0.384999999999991,26.615
8,0.0223783632016161,0.00569703176571747,0.000854504489041221,0.00164893647658843,0.0142330504386337,NA,0.016655592,648.105,0.384999999999991,26.615
9,0.0217999127183547,0.00705202803313132,0.00662677883758556,0.0195862173213653,0.0141806084257041,NA,0.016655592,648.105,0.384999999999991,26.615
10,0.0204880765183338,0.00656835918759066,0.000974792964478026,0.00190634839962276,0.0140423651610035,NA,0.016655592,648.105,0.384999999999991,26.615
11,0.0215763570068193,0.00622687867157538,0.0609826092131913,0.198906601386367,0.0139889326483171,NA,0.016655592,648.105,0.384999999999991,26.615
12,0.0194489642617955,0.00698549453171843,0.0173726821181432,0.0499848443486686,0.0137648082745727,NA,0.016655592,648.105,0.384999999999991,26.615
13,0.0202359712528373,0.0066620077878347,0.000216644494098902,0.000385761977664301,0.0136471735495434,NA,0.016655592,648.105,0.384999999999991,26.615
14,0.019525490891428,0.00624185183961199,0.000761927440665586,0.00154614888087524,0.0135723303101258,NA,0.016655592,648.105,0.384999999999991,26.615
15,0.0197317470436917,0.00626672560460035,0.0070747387902675,0.0244568046585712,0.0136592709659453,NA,0.016655592,648.105,0.384999999999991,26.615
16,0.0194363982164554,0.00563474918800827,0.0006094078907009,0.00127770664749161,0.0135339983135054,NA,0.016655592,648.105,0.384999999999991,26.615
17,0.019201892834659,0.00642237572877448,0.00287704472784897,0.00789098082404082,0.013462466117744,NA,0.016655592,648.105,0.384999999999991,26.615
18,0.0177592588054161,0.0052459753954803,0.00128898258319422,0.00275218639559889,0.0132890256827523,NA,0.016655592,648.105,0.384999999999991,26.615
19,0.0245862768537765,0.00651057622014634,0.0101333200350313,0.0329965630130354,0.0132815878814654,NA,0.016655592,648.105,0.384999999999991,26.615
20,0.024058090770705,0.00836331964987019,0.0376031153472747,0.108027660993716,0.0133333626836247,NA,0.016655592,648.105,0.384999999999991,26.615
21,0.0262640485851721,0.00718291794227899,0.00120969402393898,0.00258881305738115,0.0132372280131676,NA,0.016655592,648.105,0.384999999999991,26.615
22,0.0249124642816757,0.00588660423226925,0.0184131964220613,0.08267613192615,0.0129074306969414,NA,0.016655592,648.105,0.384999999999991,26.615
23,0.0230786511025171,0.00678999418483798,0.0365643685657382,0.170059002392545,0.0127897065212892,NA,0.016655592,648.105,0.384999999999991,26.615
24,0.0233123425398453,0.00748003403061722,0.0020322936454102,0.00618937806105428,0.0128268834778282,NA,0.016655592,648.105,0.384999999999991,26.615
25,0.0211344219483939,0.00524093334093935,0.0020730752382842,0.0050119344391534,0.0127797700415613,NA,0.016655592,648.105,0.384999999999991,26.615
26,0.023641789903758,0.00674765176466808,0.00209961312697253,0.0102277444164405,0.0124323413110687,NA,0.016655592,648.105,0.384999999999991,26.615
27,0.0221005067209896,0.00767933456017361,0.00198511780015195,0.00818273425277777,0.0125399745556933,NA,0.016655592,648.105,0.384999999999991,26.615
28,0.0225229112511365,0.00571618125804432,0.0015516745279348,0.00454119149461594,0.0123231262077752,NA,0.016655592,648.105,0.384999999999991,26.615
29,0.0215313145783561,0.00552776309892707,0.014047014826655,0.0519097893004746,0.0122634392209875,NA,0.016655592,648.105,0.384999999999991,26.615
30,0.0223759396681466,0.00672898509363954,0.0266894039744226,0.0788266547965153,0.0121583848649607,NA,0.016655592,648.105,0.384999999999991,26.615
31,0.0218595390095786,0.00655040511823809,0.0721378167177103,0.214000453128289,0.0120908328772202,NA,0.016655592,648.105,0.384999999999991,26.615
32,0.0222269964353531,0.00578989627051898,0.00236935365046155,0.0103262339488176,0.0120366152250426,NA,0.016655592,648.105,0.384999999999991,26.615
33,0.0210099918311526,0.00702546964985435,0.0137681311537456,0.0502836671951579,0.0119534672267037,NA,0.016655592,648.105,0.384999999999991,26.615
34,0.0233471361175524,0.00688980399849681,0.00330897127074361,0.0140014325405968,0.0118852964696998,NA,0.016655592,648.105,0.384999999999991,26.615
35,0.0220573729805056,0.00567899494056213,0.000782896072013805,0.00243209684308763,0.0117895861294528,NA,0.016655592,648.105,0.384999999999991,26.615
36,0.0224427971874032,0.00614824137533911,0.0588852422035378,0.235585165856343,0.0116418112738756,NA,0.016655592,648.105,0.384999999999991,26.615
37,0.0222048913113259,0.00618217264564078,0.00155215462269998,0.00375532262708344,0.0116394893403822,NA,0.016655592,648.105,0.384999999999991,26.615
38,0.0213492351582734,0.00632488249673653,0.0497533311193069,0.20015161136759,0.0114801502568298,NA,0.016655592,648.105,0.384999999999991,26.615
39,0.0225265055920556,0.00588141035478244,0.0084287191177859,0.0469609576984991,0.0114211429026909,NA,0.016655592,648.105,0.384999999999991,26.615
40,0.0192596344135762,0.00609148730649747,0.00894482157491566,0.0412474900491463,0.0111882551136659,NA,0.016655592,648.105,0.384999999999991,26.615
41,0.0220491499142772,0.0056146116615823,0.0211892907082978,0.119950277360272,0.0111499226022715,NA,0.016655592,648.105,0.384999999999991,26.615
42,0.0204047713001615,0.00568011696563375,0.0310575890300939,0.0836598479216557,0.0110681403748458,NA,0.016655592,648.105,0.384999999999991,26.615
43,0.0205533696740496,0.00525053615847731,0.018223378777235,0.0542868007444129,0.0110661242035803,NA,0.016655592,648.105,0.384999999999991,26.615
44,0.0200539003054731,0.00532870424309744,0.0154829872355475,0.067782894051269,0.01116126101806,NA,0.016655592,648.105,0.384999999999991,26.615
45,0.0206815053432262,0.00489418357060938,0.0203943327172718,0.0876024337933458,0.0111974325118354,NA,0.016655592,648.105,0.384999999999991,26.615
46,0.0213884005163215,0.00482160055290306,0.0102953685585907,0.0439245409309229,0.0111187272450479,NA,0.016655592,648.105,0.384999999999991,26.615
47,0.0199113685744329,0.00551546795308687,0.0211365944954954,0.110613912350745,0.0109931536317163,NA,0.016655592,648.105,0.384999999999991,26.615
48,0.0196541928368135,0.00545256857188421,0.00176500012143935,0.00762586691860045,0.0108703658079321,NA,0.016655592,648.105,0.384999999999991,26.615
49,0.0203089736986422,0.00673948838935812,0.0591967013037356,0.198230357418865,0.0131115395342931,NA,0.016655592,648.105,0.384999999999991,26.615
50,0.0207794984820907,0.00536537636850095,0.00264734619237457,0.00758205873053251,0.0131516292503875,NA,0.016655592,648.105,0.384999999999991,26.615
51,0.0204125701609422,0.0052247374519557,0.0551700935244945,0.1624010778273,0.0131744374975824,NA,0.016655592,648.105,0.384999999999991,26.615
52,0.0210273770062241,0.00437965400775218,0.0342259242776072,0.155919128614216,0.0131391178128979,NA,0.016655592,648.105,0.384999999999991,26.615
53,0.0207500740512345,0.00490905711792986,0.0118459695061029,0.0441043234869949,0.0129433161127963,NA,0.016655592,648.105,0.384999999999991,26.615
