"","X10","X30","X50","X70","X100"
"95",0.159441484870026,0.15842920511381,0.159120140386812,0.15946036277546,0.159016003748904
"96",0.159599671127189,0.158388956334154,0.159096590062036,0.159476857625301,0.158939592423365
"97",0.159525251493663,0.158226839056785,0.159087725411052,0.159387557378259,0.158900045902511
"98",0.159536198333509,0.158348441189722,0.159080294654618,0.15939879002895,0.159038341867964
"99",0.159738594968189,0.158273281712706,0.159067720893632,0.159432689879013,0.159029237571739
"100",0.15967627734088,0.158299410127181,0.159185421050529,0.159436885868814,0.15905512604128
"101",0.159752979221707,0.158470031126814,0.159156965022013,0.159448322399884,0.159072847706747
"102",0.159491213728342,0.158622336606951,0.159066955826514,0.159399973111685,0.15899863542679
"103",0.159588155726087,0.158679390933835,0.159060867794597,0.159356041550779,0.159067925656102
"104",0.159549441065168,0.158638781982056,0.158965679476926,0.159351220219184,0.159046281265056
"105",0.159511521419551,0.158733962281089,0.158979235519518,0.159421424170484,0.158995144700951
"106",0.159528911283383,0.158830649066576,0.159045507777626,0.159481020345263,0.158957400623133
"107",0.15947162390429,0.158940513414925,0.159122327135844,0.159450131514739,0.158999480783098
"108",0.159488814269292,0.158897485828438,0.159113084346906,0.15944776725006,0.1589815305568
"109",0.159407846100604,0.159044392264348,0.159199882911221,0.159409591130855,0.158997925946351
"110",0.159319985392972,0.15901681687991,0.159179827009849,0.159439926870873,0.159081357237999
"111",0.15941532114069,0.159074090088895,0.159215024650732,0.159448120541794,0.159053804587314
"112",0.159454749424091,0.159033647070357,0.159146945556195,0.159490933787979,0.159063094207275
"113",0.159413016643506,0.159098495402372,0.159146145107316,0.159397141489984,0.159022333689976
"114",0.159434412745961,0.159072146102986,0.15918374643132,0.159347018493888,0.159058447065079
"115",0.159460205913321,0.159060193531725,0.159159195139441,0.159313544198209,0.159141272244439
"116",0.159611082523222,0.159044378462966,0.15918345687059,0.159387195263209,0.159161737195304
"117",0.159707374823522,0.159067400994538,0.159230902314321,0.159433057489028,0.159188892124965
"118",0.159602595481827,0.15899443523005,0.159233686147648,0.159351217381275,0.159228804249985
"119",0.159728594443506,0.159009574121783,0.159239574642099,0.159445509650744,0.159253452660075
"120",0.159725561586133,0.158857233524958,0.159175609945146,0.159455959244416,0.159215712771581
"121",0.159674782230093,0.158990750469409,0.159228263899851,0.159425376719316,0.159296666087143
"122",0.159731115811771,0.159055612909092,0.159185410621759,0.159472411189092,0.159316126490385
"123",0.159547822453943,0.159004499823116,0.159114177050724,0.159413984824775,0.159310697676482
"124",0.159274075796662,0.15898454839932,0.159157390799833,0.159473495061813,0.159323571509418
"125",0.15927659932389,0.15887858618566,0.159191632815657,0.159486055450011,0.159316303229963
"126",0.15943295177352,0.158916473501103,0.159198705460084,0.159478437353942,0.159295111908592
"127",0.15933674706393,0.159052325878283,0.159277930340657,0.159545462655149,0.159245020427725
"128",0.15924355102036,0.1590763878216,0.159320871581646,0.159538087038833,0.159367488002072
"129",0.159211597276131,0.159479870818703,0.159327091045296,0.159485712853604,0.159338918788323
"130",0.159346365121228,0.159537140749226,0.159269736734371,0.159477032770986,0.159353688379932
"131",0.15937448491526,0.159519615303645,0.159227222257454,0.159407405762967,0.159243142891028
"132",0.15937932048202,0.159563039434465,0.159257100599932,0.159520687206173,0.159354550879345
"133",0.15947851987769,0.159584909282467,0.159299198300464,0.159571336669565,0.159332084403885
"134",0.159506785943857,0.159524129555778,0.159177138735608,0.159542609071498,0.159325073057762
"135",0.159521132277584,0.159626895507536,0.159190101457593,0.159533114636447,0.159280002384225
"136",0.159603072266541,0.159621109261538,0.159312054296123,0.159497863907154,0.159227457784959
"137",0.15959955835229,0.159626580993985,0.159328160378644,0.159540085738857,0.159184122610629
"138",0.159569738687896,0.159616396688119,0.159360925745612,0.159625672723538,0.159202163222698
"139",0.159634417968448,0.159536405731439,0.159371739141076,0.159663525196399,0.159250405947039
"140",0.159617458683387,0.1594610899845,0.159321386454381,0.159827327721247,0.159223476950798
"141",0.159586266742709,0.159468703381677,0.1594412500888,0.159790124684396,0.159261019501986
"142",0.159532712553189,0.159480721163903,0.159445365620851,0.159801113623398,0.159260949763588
"143",0.159607082481825,0.159627324284474,0.159440457640517,0.159787612319436,0.15925727912795
"144",0.159610741676185,0.159649680360352,0.15942664343575,0.159802535089439,0.159244767287281
"145",0.159621213116166,0.159642029315281,0.1594251604508,0.159852035745328,0.159227028133942
"146",0.159527537572626,0.159618295707469,0.159425663270882,0.159804431049835,0.159221187595165
"147",0.159427630993787,0.159638753157943,0.159319123499813,0.159763993433493,0.159229018715067
"148",0.159439533599058,0.159644449173857,0.159301422999561,0.159709898130134,0.159215326018748
"149",0.159127569955924,0.159628566985646,0.15935039741236,0.15958368603245,0.159281397604351
"150",0.159130373832811,0.159643228058434,0.159470482031494,0.159444395026641,0.159354376035909
"151",0.159083650527627,0.159656243440859,0.159485659752514,0.159479964191014,0.159379150420176
"152",0.159054575295184,0.159729134599469,0.159526851090531,0.159530277841035,0.15940166120762
"153",0.159020810390056,0.159725667812208,0.159511865416646,0.159542801103527,0.159460121771629
"154",0.159033676872829,0.159751786239795,0.159502012551905,0.159564212927463,0.159415250805539
"155",0.159020898265692,0.159705357642448,0.159520034891606,0.15953399768227,0.159385580020693
"156",0.159037851662219,0.159616203894985,0.159479349453356,0.159506799468022,0.159400408077933
"157",0.159086893095233,0.159599364755396,0.159496415040931,0.159467546978828,0.159371625471141
"158",0.158987740088171,0.159565058171128,0.159390495888077,0.159503987628599,0.159331915303998
"159",0.159144293847244,0.159610399457842,0.159308275372007,0.159545401193927,0.159326030864619
"160",0.15917581019095,0.159521426328456,0.159270742472237,0.159605842087247,0.159336480895845
"161",0.159246723439867,0.159579261057537,0.159240717689368,0.159596832182469,0.159338402891007
"162",0.159263462975885,0.159489599374762,0.159177603747305,0.159651512193205,0.15921689147706
"163",0.15934101771978,0.159416577224566,0.159141554893512,0.159574495625985,0.159227273546943
"164",0.159472794730302,0.159472665179024,0.159074934423785,0.159558344713079,0.159225903665117
"165",0.15951068296336,0.159454438969651,0.159107436968149,0.159566549214394,0.159221233791214
"166",0.15944121877234,0.159533022084784,0.159112033497366,0.159624486958437,0.159216753478942
"167",0.159432243336396,0.159484561670257,0.159101451467166,0.159647975950574,0.159167836810034
"168",0.159448103291977,0.159472724299807,0.15906374733215,0.159680034809509,0.159163251142689
"169",0.159507507487645,0.159557297339684,0.159108286550989,0.159706982058864,0.159153774535612
"170",0.15955589566883,0.159592400876493,0.159190188253919,0.159650737974721,0.159121465421761
"171",0.159613577990024,0.159556247622653,0.159185613061155,0.159711303357555,0.159123459385623
"172",0.159591547756581,0.159541928424643,0.15916668109958,0.159707804121119,0.15913323412978
"173",0.159570152032568,0.159516870009191,0.159178090551931,0.159690029370825,0.159150752233666
"174",0.159500517120363,0.15959539437462,0.159212993990038,0.159672009630286,0.159177545991585
"175",0.159453421686621,0.159593000229371,0.159269432597119,0.159665623236672,0.159131990745695
"176",0.159410397708374,0.15951507711271,0.159272388944773,0.15967167181834,0.159167505376546
"177",0.159329665860104,0.15951171060795,0.159197169429923,0.15965438292463,0.159173979246755
"178",0.15931148257761,0.159480359306011,0.15919309639815,0.159678376534627,0.159229305178858
"179",0.159292470507479,0.159441786079487,0.159230565380621,0.159624266149625,0.159269885681275
"180",0.159344318875244,0.159395246569849,0.159199426290764,0.159625315750152,0.159265415525985
"181",0.159266314412746,0.159426869464853,0.159231315082935,0.159628621875111,0.159291317511712
"182",0.159286944847502,0.159377312322291,0.159283767684774,0.159617589551585,0.159340834258676
"183",0.159325206011217,0.159373126887932,0.159307070949497,0.159637109805334,0.159359905598357
"184",0.159384409785477,0.1593848399139,0.159308940130899,0.159599727913027,0.159396761663863
"185",0.15936486144156,0.159398686375253,0.159388360857042,0.159528795364124,0.159361082665834
"186",0.159370154462963,0.159448856124397,0.159375806040866,0.159569867875094,0.159363637398885
"187",0.159361211566372,0.159469441124688,0.159336404895612,0.159492021128035,0.159461612215816
"188",0.159343446690467,0.159436652447588,0.159308858635929,0.159500302643896,0.159431700453125
"189",0.159252737705449,0.159273381869624,0.159291279886091,0.159478327206357,0.159439384960183
"190",0.159205952873667,0.159348281398815,0.159377638714718,0.159486376161462,0.159434295876716
"191",0.159356412370564,0.159323386067873,0.159362427802641,0.159469907427559,0.15945498879126
"192",0.159351605983181,0.159295564778395,0.159344035683349,0.15945889834994,0.159442769485901
"193",0.15938417139075,0.159342711488567,0.159281471114602,0.159438997418342,0.159366831750925
"194",0.159381176984079,0.15935223865409,0.159238447505245,0.159445236032774,0.159349688293889
"195",0.159484483754211,0.159389151720292,0.159261104029222,0.159435932449268,0.159297749041452
"196",0.159489217553578,0.159412047196341,0.159272942344022,0.159439393082687,0.15928911791032
"197",0.159454395951304,0.159334090593735,0.159243382401868,0.159504812771779,0.159281727236311
"198",0.159479796424292,0.159328918652132,0.159228819037066,0.159460175553602,0.15934280472865
"199",0.159479823020696,0.159347331576264,0.159160336826821,0.159468474721083,0.159346760348955
"200",0.159448742141635,0.159275853791028,0.159134402504167,0.159467735052739,0.159336683288735
"201",0.159494937172388,0.159309763264082,0.15911756191395,0.159462104794232,0.159308565604191
"202",0.159480832709541,0.159296955137468,0.15906549908927,0.159493656380385,0.159321773750526
"203",0.15944607732157,0.15932667848664,0.159070966301603,0.159498475512438,0.159331628883432
"204",0.159467971740796,0.159367947066028,0.159093235455504,0.159511272883343,0.159329605467511
"205",0.159497718332585,0.159364873059983,0.159089863462273,0.159511110327927,0.159324539745422
"206",0.159460114823734,0.15953025597031,0.159035109094618,0.159545248640256,0.159307404620873
"207",0.159454993122959,0.159524436520837,0.158984490306166,0.159594061403932,0.159332799090839
"208",0.159484041758753,0.159462489368993,0.158971845891368,0.159563900000817,0.15931126708816
"209",0.159446539513628,0.159456680008828,0.158982547085036,0.159537910201148,0.159310272196953
"210",0.159478913639056,0.159444193401905,0.158978215962948,0.159518311564996,0.159326940056478
"211",0.15944784339295,0.159409796026789,0.15890538113654,0.159492443163046,0.159343954378564
"212",0.159405300692015,0.159297484315454,0.158968200245735,0.159457772243129,0.159358991431355
"213",0.159381978137293,0.159287952533331,0.158932685365666,0.159480104804039,0.159360827807765
"214",0.15938175188883,0.159314323064221,0.15895932828658,0.159470296891034,0.159387363461102
"215",0.159381273672859,0.159369865086891,0.158983223958423,0.159450567758498,0.15939434599577
"216",0.159329829535657,0.159354670948136,0.159052189755803,0.159380525681751,0.159339907822427
"217",0.159317173191033,0.15935009330744,0.159050950449243,0.159314965836312,0.159347338323673
"218",0.15935183878071,0.159247357053752,0.15908059420339,0.159334647968334,0.159338221960543
"219",0.159372104933407,0.159218929019137,0.159067479255445,0.159287334783189,0.1593608010224
"220",0.159286685383921,0.159231761277911,0.159093003306627,0.1592941562545,0.159375642744966
"221",0.159290643861112,0.159262775389418,0.15908727581928,0.159296746510188,0.159344485658552
"222",0.159230161745453,0.159258935080984,0.159064565385771,0.159307893181368,0.159373691319746
"223",0.159227352651838,0.159281030925337,0.159102514865834,0.159310069964315,0.159339680503326
"224",0.159264160261188,0.159280289582576,0.159147827252844,0.159347060330917,0.159293492622993
"225",0.159289479502578,0.159327168929393,0.159190610808583,0.159312113784298,0.159265477594619
"226",0.159315456910125,0.159319665189431,0.159219134547517,0.159378996478643,0.159261173439007
"227",0.159235722033558,0.159299320555523,0.15923570045223,0.159377794469335,0.159288202916163
"228",0.159214192524024,0.159295759588308,0.159272021021297,0.159367201103539,0.159308091570958
"229",0.159229873542412,0.159291341766402,0.159309034232541,0.159426044624175,0.159300570886019
"230",0.159165876231837,0.159388068965216,0.159303307096031,0.159390413699908,0.15931364530186
"231",0.159191818318941,0.159355547682359,0.159358421266885,0.159392755157263,0.159283807041702
"232",0.159197034005675,0.159344544694306,0.159355156012934,0.159382775735476,0.159263670723019
"233",0.159163211989445,0.159325086323575,0.159377911410786,0.159396310337612,0.159232026763243
"234",0.159183905803621,0.159311725302599,0.159421077500598,0.159345582681214,0.159246287971296
"235",0.159254801236504,0.15930566776672,0.159358407509074,0.159344721162001,0.159266127466564
"236",0.159311014049053,0.159320752642052,0.159346811883222,0.159378163800219,0.159243263935408
"237",0.159321639430302,0.159319973402414,0.159346637960906,0.159319048841,0.159233522208761
"238",0.159289404850571,0.159310822453021,0.159353632401359,0.159294848679539,0.159242310997334
"239",0.159341106738139,0.159350011756433,0.159315390315024,0.159322558381287,0.159256622534601
"240",0.159372986178098,0.159359701831426,0.15933014795822,0.159325515121089,0.159254187099707
"241",0.159371433681232,0.159343801377685,0.159337086368648,0.159340968753587,0.159257641333968
"242",0.159389255686551,0.159348868229867,0.159353065918348,0.159373454180283,0.159242160161747
"243",0.159359458685881,0.159381324566615,0.159361695718564,0.159367807345127,0.159213647807817
"244",0.159365355476177,0.159367501601448,0.159352311311606,0.159351298313227,0.159218514428022
"245",0.159353616381762,0.159424462825702,0.159313797194268,0.15935009777499,0.159239819018736
"246",0.15934790309736,0.159421089784794,0.159284162602604,0.159343172337665,0.159250728288794
"247",0.159358026169099,0.159389480571029,0.15932246877957,0.159334777119454,0.159248476673007
"248",0.159362942820993,0.159384459198857,0.159333303438918,0.159322458257158,0.159266428529207
"249",0.159327238573066,0.159412010241827,0.159344428675275,0.159309661902396,0.159266662743565
"250",0.159359610350524,0.159441436292932,0.159336557178006,0.159314891061807,0.159243827182987
"251",0.159388182146624,0.159458454057134,0.159357749387286,0.159322986197751,0.159240405828565
"252",0.159415772110186,0.159413013954852,0.159375318560147,0.159334498789674,0.159239109850968
"253",0.159448463014725,0.159428441372296,0.15936980912428,0.159329147985629,0.159246468152005
"254",0.159539971524221,0.159431441937156,0.159376774621953,0.15931675634204,0.159218831310061
"255",0.15955516231352,0.159455942936407,0.159335239591994,0.159322047174043,0.159224594169492
"256",0.159551354106034,0.15943242158977,0.159314152935528,0.159322613366555,0.159232220327025
"257",0.159535294599643,0.159424993383159,0.159329733118191,0.159308690564637,0.159257582603834
"258",0.159556067136175,0.159397714044935,0.159308103362824,0.159307759409612,0.15923211084627
"259",0.159574325695998,0.159403223635153,0.159318515816581,0.159316511677049,0.15922870686862
"260",0.159548870427223,0.159362825329174,0.159318322585194,0.159313075374381,0.159217464462741
"261",0.159549988602226,0.159342592912518,0.159273720316304,0.159315243469691,0.159211577827365
"262",0.159580159105635,0.159383700959465,0.159317504108174,0.159346040064249,0.159219040128847
"263",0.159615918234691,0.159383486282459,0.159341302021526,0.159337178661912,0.159202536439486
"264",0.159608377218803,0.159341409834967,0.159349159899391,0.159318284268852,0.159189581473089
"265",0.159654837977837,0.159378549453578,0.159365989494089,0.159335462651767,0.1592330027016
"266",0.159670537289524,0.159373054642733,0.159322824003381,0.159295239620236,0.159244665629723
"267",0.159664465910149,0.159353411674885,0.159347627932565,0.159311573030754,0.159262486062147
"268",0.159657569647307,0.159308903834332,0.159337076728176,0.159315063347723,0.159239429813816
"269",0.159657071609689,0.15931302495678,0.159364168099125,0.159318939090054,0.159229365050408
"270",0.159599339660593,0.159317901236068,0.159360044204337,0.159324677602636,0.159225980641489
"271",0.159607316770232,0.159309534939464,0.159373432713994,0.159345780089231,0.159222236517532
"272",0.15960515523903,0.159308087849442,0.159410998044679,0.159381351102923,0.159217188814941
"273",0.159595960607513,0.159331528537932,0.159425941951434,0.159355557746497,0.159216595269626
"274",0.159584072878431,0.15935281459769,0.159422134599807,0.159348035294409,0.159242735993458
"275",0.159543428458393,0.159352250742744,0.159410671117977,0.159297145298871,0.159255407123668
"276",0.159510740195723,0.159364730951975,0.159409512527657,0.159291741381541,0.159239935792885
"277",0.159508737123476,0.159361437436746,0.159404105946117,0.159268368168109,0.15924807277881
"278",0.159553078321214,0.159323509070029,0.159406456665322,0.1592714840169,0.159262656356757
"279",0.159548649644234,0.159307930459737,0.159408215282452,0.159319150044645,0.159264678029677
"280",0.159575729472397,0.159307947424097,0.159445346078597,0.159314834178184,0.159271378709826
"281",0.159573429405678,0.159314949827358,0.159418408677804,0.159305192867906,0.159283841471803
"282",0.159624760154111,0.159336190225903,0.159406231995288,0.159308185636708,0.159303119820408
"283",0.159610761055885,0.15932835759847,0.159413859808241,0.159299401261224,0.159313353182481
"284",0.159606875368436,0.15934915343864,0.159433302953186,0.159308826339997,0.159319192014618
"285",0.159534020936002,0.159325658064755,0.159422514522509,0.159320936926954,0.159299965820626
"286",0.159531575560147,0.159329560327368,0.159396298205801,0.1593037025306,0.159292895288731
"287",0.159525809252911,0.159334671163084,0.159372377341074,0.159306900349204,0.159307945993322
"288",0.159560410667719,0.159346141130579,0.159364062630594,0.159316914664363,0.159309750760774
"289",0.15957118912583,0.159367907165762,0.159373964360245,0.159340801004335,0.15931392930199
"290",0.159578149387674,0.15934627525495,0.15936949694535,0.159357346845197,0.159298713727302
"291",0.159538446025798,0.159317176039125,0.159369623204063,0.159378259463631,0.159297072857136
"292",0.159501356203907,0.159334797100465,0.159381589253082,0.159368778882761,0.159304147475679
"293",0.159503950682027,0.159306289499205,0.159389845246034,0.159368328922433,0.159310956461044
"294",0.159470023038373,0.159303168281934,0.159376046105297,0.159383757146818,0.159298741685732
"295",0.159469546222399,0.159300911906819,0.15941026956324,0.159382162313122,0.159310198279718
"296",0.159466284772249,0.159287043725153,0.159422303084553,0.15938692193733,0.159309810827766
"297",0.159484211377011,0.15928523971065,0.159406250892927,0.159395798901659,0.159309024035744
"298",0.159528409566598,0.159299526828725,0.159407611927355,0.159406996974585,0.159291607327449
"299",0.159561476207067,0.159270698249246,0.159396129655377,0.159400082802828,0.159276615771349
"300",0.159552445062733,0.159285242081574,0.159414819468896,0.159398762681619,0.159294958939256
"301",0.159587771556805,0.159288259892328,0.159404386763512,0.159411027037876,0.159289150245886
"302",0.159564121891124,0.159301194050841,0.159398580830011,0.159390992871074,0.159283646575221
"303",0.159563212206559,0.159292083655835,0.159395409478433,0.15938483734377,0.159274829851911
"304",0.159567705952062,0.159307227675776,0.15939880841919,0.159395269466207,0.1592686462227
"305",0.159553911062968,0.159323554343405,0.159419826655949,0.159411591871077,0.159268655684402
"306",0.159511063009764,0.159317705153267,0.159409580845254,0.159405040422948,0.159277313533366
"307",0.159487542547794,0.159346201610497,0.159398634681641,0.15940972532637,0.159274047277048
"308",0.159504046750654,0.159354595005486,0.159397761164558,0.159426953723876,0.159282233437359
"309",0.159508750571097,0.159358229519462,0.159406041117237,0.159434811874721,0.159283841328308
"310",0.159505681712138,0.159364583269861,0.159398820801873,0.159423374762046,0.159282824105782
"311",0.159479590185776,0.159361658893146,0.159407119050158,0.159435330750955,0.159277242479241
"312",0.159461726673012,0.159367692169541,0.159401976792166,0.159401817176756,0.159265183598623
"313",0.15941903981019,0.159355187072711,0.159390852068483,0.159400626171073,0.159260504947621
"314",0.159427908458939,0.159334442547425,0.159391489123487,0.159408353248548,0.159264640462193
"315",0.159421650988456,0.159336196986996,0.159415602995227,0.159408345734878,0.159265536769984
"316",0.159403562748012,0.159312264284215,0.159420673978255,0.159387437764719,0.159283599590316
"317",0.159419606377051,0.159281655503174,0.159426899711913,0.159388585761526,0.159277255641198
"318",0.159424139031921,0.159257779241438,0.159433906653065,0.159386423213898,0.159267380572573
"319",0.159419920470369,0.159238286399131,0.159429282134133,0.159359040027354,0.159272142472352
"320",0.159434287454316,0.15923019655328,0.159429550156849,0.159386071079569,0.159280295027316
"321",0.159435284388959,0.159244776284372,0.159423715268105,0.159386726493017,0.15928345340602
"322",0.159469060360079,0.159258299437652,0.159405447533057,0.159378118159735,0.159285880781792
"323",0.159493888342189,0.159248684202458,0.159388205846161,0.159392973296708,0.159287915240719
"324",0.159467097608836,0.159249604135739,0.159371567902,0.159403442466684,0.159279395880624
