"epochs","BARTMean","BARTsd","MIMean","MIsd","GPMean","GPsd","actual","runtimeBART","runtimeMI","runtimeGP"
1,0.166508318007897,0.00186306624764879,0.12302172325316,NA,0.16121647675382,0.924310102392475,0.83333,5847.196,0.0959999999995489,15582.236
2,0.166592426073708,0.00156290922228957,0.124304864480978,0.102207200821673,0.165386831290453,0.924310102974855,0.83333,5847.196,0.0959999999995489,15582.236
3,0.16658353469929,0.00179660913618674,0.173051385442056,0.225178715030173,0.167615063285502,0.924310103219561,0.83333,5847.196,0.0959999999995489,15582.236
4,0.167247803451661,0.0019713646337014,0.283628470652422,0.323404239780687,0.167130207543773,0.924310103733257,0.83333,5847.196,0.0959999999995489,15582.236
5,0.16675437159672,0.00134077801710408,0.198365834099604,0.258570661495675,0.16735850270995,0.92431010414132,0.83333,5847.196,0.0959999999995489,15582.236
6,0.166790493441732,0.00119793674945531,0.220015413232905,0.349590524318244,0.167129237401373,0.924310104025714,0.83333,5847.196,0.0959999999995489,15582.236
7,0.166828198979029,0.00173580870968755,0.187590056347593,0.167913463525864,0.167523844085534,0.924310104202277,0.83333,5847.196,0.0959999999995489,15582.236
8,0.167284806938607,0.00149082243653201,0.15780623436017,0.225408315566434,0.167574896465624,0.924310104236038,0.83333,5847.196,0.0959999999995489,15582.236
9,0.167133537864892,0.00140142289359326,0.134374943536835,0.147034650758218,0.167923961136061,0.924310104021093,0.83333,5847.196,0.0959999999995489,15582.236
10,0.167382767551233,0.0017627964984923,0.204329592762322,0.308620684750458,0.167803449628153,0.924310104150578,0.83333,5847.196,0.0959999999995489,15582.236
11,0.16702190355065,0.00158256856709672,0.201964207737668,0.320568096850577,0.168174193379844,0.924310104154318,0.83333,5847.196,0.0959999999995489,15582.236
12,0.166901644874078,0.00172260539656656,0.121945770482558,0.160376488412343,0.16717042136749,0.924310104001736,0.83333,5847.196,0.0959999999995489,15582.236
13,0.166544022942188,0.00177653960159863,0.148448192426029,0.188066964711276,0.167848170811193,0.924310103940956,0.83333,5847.196,0.0959999999995489,15582.236
14,0.166724692010764,0.00121702251078186,0.174951815855714,0.167571733990898,0.167654617165718,0.92431010423916,0.83333,5847.196,0.0959999999995489,15582.236
15,0.166617189289062,0.00182526668154479,0.170096965514004,0.168725099803056,0.166955978993549,0.924310104563361,0.83333,5847.196,0.0959999999995489,15582.236
16,0.166855506377183,0.00202986217639741,0.13903874113754,0.203689826368579,0.166634627954815,0.924310103917363,0.83333,5847.196,0.0959999999995489,15582.236
17,0.16652848123211,0.00183173031377487,0.187949188712449,0.203620404232719,0.166652052910387,0.924310103887611,0.83333,5847.196,0.0959999999995489,15582.236
