"epochs","GPMean","GPVariance","runtimeGP"
48,0.159699536330117,-0.000293877307235291,14031.108
49,0.159913336971779,-0.000294549041578773,14031.108
50,0.159892385818416,-0.000295430510838135,14031.108
51,0.159700308632287,-0.000295842637877963,14031.108
52,0.159839679195494,-0.000296530667349804,14031.108
53,0.159828440668171,-0.000297253261635988,14031.108
54,0.159863698271539,-0.000297692995615328,14031.108
55,0.159782715196827,-0.000298231864517828,14031.108
56,0.159808743535064,-0.000298783033815919,14031.108
57,0.159806112305799,-0.00029926431091154,14031.108
58,0.159780995357855,-0.000299801556377655,14031.108
59,0.159658398255674,-0.000300113586195638,14031.108
60,0.159408211874781,-0.000300610652645528,14031.108
61,0.159586218120759,-0.000300931449420672,14031.108
62,0.159800280975742,-0.000301312816031962,14031.108
63,0.159863622723586,-0.000301710848868875,14031.108
64,0.159730719631551,-0.000302198506588636,14031.108
65,0.159626436555254,-0.000302545889765304,14031.108
66,0.159492570930857,-0.000302901022315671,14031.108
67,0.159452590800705,-0.000303301296494585,14031.108
68,0.159369720124467,-0.000303640673824046,14031.108
69,0.159437356048546,-0.000304032085236994,14031.108
70,0.159424521683882,-0.000304373240301081,14031.108
71,0.159506693515564,-0.000304872449571669,14031.108
72,0.159535486885277,-0.000305168940767042,14031.108
73,0.159458412563955,-0.000305466417061195,14031.108
74,0.159367786292496,-0.00030572404306306,14031.108
75,0.159344762323391,-0.00030600331988917,14031.108
76,0.159371848929684,-0.000306312479162463,14031.108
77,0.159268543205949,-0.000306608492282257,14031.108
78,0.159270153207011,-0.000306922931060383,14031.108
79,0.159246151238415,-0.000307257175399811,14031.108
80,0.159233425454614,-0.000307513980313812,14031.108
81,0.158935596461396,-0.000307767516714352,14031.108
82,0.158939706758981,-0.000307958299362254,14031.108
83,0.158951883193484,-0.000308178717463248,14031.108
84,0.158831039060851,-0.000308450093611468,14031.108
85,0.158852957548403,-0.000308636011755792,14031.108
86,0.158838605975881,-0.000308922202297501,14031.108
87,0.158938384276925,-0.000309153346720881,14031.108
88,0.158901223121228,-0.000309328222358962,14031.108
89,0.158955200293171,-0.000309438049815536,14031.108
90,0.158966191576354,-0.000309618508562925,14031.108
91,0.159013995073081,-0.000309800311695252,14031.108
92,0.159007707374433,-0.000309951887212168,14031.108
93,0.159000747582517,-0.000310133677034474,14031.108
94,0.159038203511239,-0.000310288473371667,14031.108
95,0.159016003748904,-0.000310489136405745,14031.108
96,0.158939592423365,-0.000310629235842907,14031.108
97,0.158900045902511,-0.000310790871411726,14031.108
98,0.159038341867964,-0.000310948645607212,14031.108
99,0.159029237571739,-0.000311082250356587,14031.108
100,0.15905512604128,-0.000311235917622277,14031.108
101,0.159072847706747,-0.000311349498504754,14031.108
102,0.15899863542679,-0.000311430809357138,14031.108
103,0.159067925656102,-0.000311531221455552,14031.108
104,0.159046281265056,-0.00031164558148733,14031.108
105,0.158995144700951,-0.000311739262136901,14031.108
106,0.158957400623133,-0.000311843552607494,14031.108
107,0.158999480783098,-0.000311970307445453,14031.108
108,0.1589815305568,-0.000312053384868949,14031.108
109,0.158997925946351,-0.000312158547267072,14031.108
110,0.159081357237999,-0.000312290577000773,14031.108
111,0.159053804587314,-0.000312425750415346,14031.108
112,0.159063094207275,-0.000312514057960844,14031.108
113,0.159022333689976,-0.000312643695607462,14031.108
114,0.159058447065079,-0.000312724948396181,14031.108
115,0.159141272244439,-0.000312836016191143,14031.108
116,0.159161737195304,-0.000312922670976379,14031.108
117,0.159188892124965,-0.000313022672555729,14031.108
118,0.159228804249985,-0.000313123322625453,14031.108
119,0.159253452660075,-0.000313206106219988,14031.108
120,0.159215712771581,-0.000313286488499598,14031.108
121,0.159296666087143,-0.000313386983072483,14031.108
122,0.159316126490385,-0.00031350536876007,14031.108
123,0.159310697676482,-0.000313582529807066,14031.108
124,0.159323571509418,-0.000313742936995376,14031.108
125,0.159316303229963,-0.000313785766053898,14031.108
126,0.159295111908592,-0.000313855917113637,14031.108
127,0.159245020427725,-0.000313951400161994,14031.108
128,0.159367488002072,-0.000314064617409016,14031.108
129,0.159338918788323,-0.000314152160471703,14031.108
130,0.159353688379932,-0.000314210069388698,14031.108
131,0.159243142891028,-0.000314298207391039,14031.108
132,0.159354550879345,-0.00031440040744235,14031.108
133,0.159332084403885,-0.000314503498047292,14031.108
134,0.159325073057762,-0.00031458618025304,14031.108
135,0.159280002384225,-0.000314659351001279,14031.108
136,0.159227457784959,-0.00031470801392397,14031.108
137,0.159184122610629,-0.000314773870189189,14031.108
138,0.159202163222698,-0.000314865551460097,14031.108
139,0.159250405947039,-0.000314918345515891,14031.108
140,0.159223476950798,-0.000314970278656901,14031.108
141,0.159261019501986,-0.000315031171526869,14031.108
142,0.159260949763588,-0.000315088657948381,14031.108
143,0.15925727912795,-0.000315133196734707,14031.108
144,0.159244767287281,-0.000315171154352978,14031.108
145,0.159227028133942,-0.000315241790486476,14031.108
146,0.159221187595165,-0.000315296453215042,14031.108
147,0.159229018715067,-0.000315334879617657,14031.108
148,0.159215326018748,-0.000315385312840921,14031.108
149,0.159281397604351,-0.000315448825018549,14031.108
150,0.159354376035909,-0.000315503869544154,14031.108
151,0.159379150420176,-0.000315556064747646,14031.108
152,0.15940166120762,-0.000315593487842269,14031.108
153,0.159460121771629,-0.000315644441180707,14031.108
154,0.159415250805539,-0.000315714687392665,14031.108
155,0.159385580020693,-0.000315770664961246,14031.108
156,0.159400408077933,-0.000315815391369267,14031.108
157,0.159371625471141,-0.000315865859088049,14031.108
158,0.159331915303998,-0.000315912138420194,14031.108
159,0.159326030864619,-0.000315958181609122,14031.108
160,0.159336480895845,-0.000316027578746048,14031.108
161,0.159338402891007,-0.000316088486434274,14031.108
162,0.15921689147706,-0.00031611860546954,14031.108
163,0.159227273546943,-0.000316161185950903,14031.108
164,0.159225903665117,-0.000316187795413314,14031.108
165,0.159221233791214,-0.000316216934977964,14031.108
166,0.159216753478942,-0.000316252500187075,14031.108
167,0.159167836810034,-0.00031629026147495,14031.108
168,0.159163251142689,-0.00031631655414166,14031.108
169,0.159153774535612,-0.000316357850469462,14031.108
170,0.159121465421761,-0.000316429023678344,14031.108
171,0.159123459385623,-0.000316469749813364,14031.108
172,0.15913323412978,-0.000316501493397126,14031.108
173,0.159150752233666,-0.000316534607959329,14031.108
174,0.159177545991585,-0.000316566215814107,14031.108
175,0.159131990745695,-0.000316618735362262,14031.108
176,0.159167505376546,-0.000316642893963159,14031.108
177,0.159173979246755,-0.000316677356539397,14031.108
178,0.159229305178858,-0.000316707608966738,14031.108
179,0.159269885681275,-0.000316746904162613,14031.108
180,0.159265415525985,-0.000316778889310476,14031.108
181,0.159291317511712,-0.000316825662028397,14031.108
182,0.159340834258676,-0.000316865384273446,14031.108
183,0.159359905598357,-0.000316896952275991,14031.108
184,0.159396761663863,-0.000316944254004636,14031.108
185,0.159361082665834,-0.000316975342212311,14031.108
186,0.159363637398885,-0.000317011523268906,14031.108
187,0.159461612215816,-0.000317041654765871,14031.108
188,0.159431700453125,-0.000317074961728725,14031.108
189,0.159439384960183,-0.000317113435800098,14031.108
190,0.159434295876716,-0.000317146452059158,14031.108
191,0.15945498879126,-0.00031719078486081,14031.108
192,0.159442769485901,-0.000317222403488082,14031.108
193,0.159366831750925,-0.000317254171625536,14031.108
194,0.159349688293889,-0.000317285716939453,14031.108
195,0.159297749041452,-0.000317319317899023,14031.108
196,0.15928911791032,-0.000317349046741855,14031.108
197,0.159281727236311,-0.000317379955766417,14031.108
198,0.15934280472865,-0.000317408116444651,14031.108
199,0.159346760348955,-0.000317426255062148,14031.108
200,0.159336683288735,-0.000317454858079103,14031.108
201,0.159308565604191,-0.000317484195872519,14031.108
202,0.159321773750526,-0.000317511750036137,14031.108
203,0.159331628883432,-0.00031753452425165,14031.108
204,0.159329605467511,-0.000317564043016083,14031.108
205,0.159324539745422,-0.000317596122927699,14031.108
206,0.159307404620873,-0.000317622006690943,14031.108
207,0.159332799090839,-0.000317652368799659,14031.108
208,0.15931126708816,-0.000317669388062325,14031.108
209,0.159310272196953,-0.000317692435734429,14031.108
210,0.159326940056478,-0.00031771258060842,14031.108
211,0.159343954378564,-0.000317730182772147,14031.108
212,0.159358991431355,-0.000317753732898662,14031.108
213,0.159360827807765,-0.000317774711689478,14031.108
214,0.159387363461102,-0.000317796437883766,14031.108
215,0.15939434599577,-0.000317815313202408,14031.108
216,0.159339907822427,-0.000317860539455483,14031.108
217,0.159347338323673,-0.00031787837511299,14031.108
218,0.159338221960543,-0.000317889701160423,14031.108
219,0.1593608010224,-0.000317910120108178,14031.108
220,0.159375642744966,-0.000317928881009566,14031.108
221,0.159344485658552,-0.000317945064880254,14031.108
222,0.159373691319746,-0.000317971201601264,14031.108
223,0.159339680503326,-0.00031802416075466,14031.108
224,0.159293492622993,-0.000318049833567979,14031.108
225,0.159265477594619,-0.000318067744539463,14031.108
226,0.159261173439007,-0.000318084030897059,14031.108
227,0.159288202916163,-0.000318110965339291,14031.108
228,0.159308091570958,-0.000318132079790145,14031.108
229,0.159300570886019,-0.0003181449526789,14031.108
230,0.15931364530186,-0.000318169771983512,14031.108
231,0.159283807041702,-0.000318191634756659,14031.108
232,0.159263670723019,-0.000318210323881463,14031.108
233,0.159232026763243,-0.000318226913484931,14031.108
234,0.159246287971296,-0.000318246019262669,14031.108
235,0.159266127466564,-0.000318265355169878,14031.108
236,0.159243263935408,-0.00031828625298469,14031.108
237,0.159233522208761,-0.000318301845776081,14031.108
238,0.159242310997334,-0.000318320217429946,14031.108
239,0.159256622534601,-0.000318347512597295,14031.108
240,0.159254187099707,-0.000318366211896959,14031.108
241,0.159257641333968,-0.000318380584601319,14031.108
242,0.159242160161747,-0.000318393844679021,14031.108
243,0.159213647807817,-0.000318405701548397,14031.108
244,0.159218514428022,-0.000318417821106642,14031.108
245,0.159239819018736,-0.00031843401272913,14031.108
246,0.159250728288794,-0.000318450168571127,14031.108
247,0.159248476673007,-0.000318461522153424,14031.108
248,0.159266428529207,-0.000318473605799174,14031.108
249,0.159266662743565,-0.000318486242167459,14031.108
250,0.159243827182987,-0.00031850067684025,14031.108
251,0.159240405828565,-0.000318515391819263,14031.108
252,0.159239109850968,-0.000318534971447737,14031.108
253,0.159246468152005,-0.000318552128567351,14031.108
254,0.159218831310061,-0.000318569244124212,14031.108
255,0.159224594169492,-0.000318583323574928,14031.108
256,0.159232220327025,-0.00031859525656841,14031.108
257,0.159257582603834,-0.000318615197339667,14031.108
258,0.15923211084627,-0.000318629725418962,14031.108
259,0.15922870686862,-0.000318645536011686,14031.108
260,0.159217464462741,-0.000318659585729297,14031.108
261,0.159211577827365,-0.000318675221803733,14031.108
262,0.159219040128847,-0.00031868933355983,14031.108
263,0.159202536439486,-0.0003187028413838,14031.108
264,0.159189581473089,-0.000318714796083808,14031.108
265,0.1592330027016,-0.000318728389111067,14031.108
266,0.159244665629723,-0.00031874003463761,14031.108
267,0.159262486062147,-0.000318750866647233,14031.108
268,0.159239429813816,-0.000318775331925591,14031.108
269,0.159229365050408,-0.000318790321920615,14031.108
270,0.159225980641489,-0.00031880100346815,14031.108
271,0.159222236517532,-0.000318813642097182,14031.108
272,0.159217188814941,-0.000318827455053849,14031.108
273,0.159216595269626,-0.000318838686602096,14031.108
274,0.159242735993458,-0.000318849662406473,14031.108
275,0.159255407123668,-0.000318866606980328,14031.108
276,0.159239935792885,-0.000318877283805752,14031.108
277,0.15924807277881,-0.000318890298134256,14031.108
278,0.159262656356757,-0.000318907738259711,14031.108
279,0.159264678029677,-0.000318916924293977,14031.108
280,0.159271378709826,-0.000318925307699724,14031.108
281,0.159283841471803,-0.000318935378127438,14031.108
282,0.159303119820408,-0.000318945525992431,14031.108
283,0.159313353182481,-0.000318960160594517,14031.108
284,0.159319192014618,-0.000318973341770779,14031.108
285,0.159299965820626,-0.000318982956044711,14031.108
286,0.159292895288731,-0.000318990694103016,14031.108
287,0.159307945993322,-0.000318999973550893,14031.108
288,0.159309750760774,-0.000319007674857152,14031.108
289,0.15931392930199,-0.000319019674685284,14031.108
290,0.159298713727302,-0.000319031054493046,14031.108
291,0.159297072857136,-0.000319042235787048,14031.108
292,0.159304147475679,-0.000319051469348408,14031.108
293,0.159310956461044,-0.000319061716227642,14031.108
294,0.159298741685732,-0.000319074918975426,14031.108
295,0.159310198279718,-0.000319082372351454,14031.108
296,0.159309810827766,-0.000319090459682148,14031.108
297,0.159309024035744,-0.000319099594083161,14031.108
298,0.159291607327449,-0.000319107514854644,14031.108
299,0.159276615771349,-0.000319118015078335,14031.108
300,0.159294958939256,-0.000319125340700555,14031.108
301,0.159289150245886,-0.000319134796512466,14031.108
302,0.159283646575221,-0.000319142590377464,14031.108
303,0.159274829851911,-0.000319150748866237,14031.108
304,0.1592686462227,-0.000319157629556921,14031.108
305,0.159268655684402,-0.000319168956602223,14031.108
306,0.159277313533366,-0.00031917848996732,14031.108
307,0.159274047277048,-0.000319186068783228,14031.108
308,0.159282233437359,-0.000319191879975755,14031.108
309,0.159283841328308,-0.000319201367554256,14031.108
310,0.159282824105782,-0.000319206340163913,14031.108
311,0.159277242479241,-0.000319212848641448,14031.108
312,0.159265183598623,-0.000319221245592138,14031.108
313,0.159260504947621,-0.00031923052898053,14031.108
314,0.159264640462193,-0.000319238045838111,14031.108
315,0.159265536769984,-0.000319244706534771,14031.108
316,0.159283599590316,-0.000319251501793238,14031.108
317,0.159277255641198,-0.000319259701568653,14031.108
318,0.159267380572573,-0.000319266371581306,14031.108
319,0.159272142472352,-0.000319274372296618,14031.108
320,0.159280295027316,-0.000319280565688529,14031.108
321,0.15928345340602,-0.000319285662750968,14031.108
322,0.159285880781792,-0.000319292667754212,14031.108
323,0.159287915240719,-0.000319300328912253,14031.108
324,0.159279395880624,-0.000319308170871002,14031.108
325,0.159298573834795,-0.000319315788500973,14031.108
326,0.159311290396671,-0.000319323967323037,14031.108
327,0.159318484300699,-0.000319329886681929,14031.108
328,0.15933220268393,-0.000319337564744115,14031.108
329,0.159330992335358,-0.000319344243341013,14031.108
330,0.159321655625957,-0.000319348364346661,14031.108
331,0.159302579378744,-0.000319354118839876,14031.108
332,0.159284148079925,-0.000319361327117296,14031.108
333,0.159290435040778,-0.000319367052368125,14031.108
334,0.159285005969409,-0.000319373016910429,14031.108
335,0.159289236962302,-0.000319378478006227,14031.108
336,0.159303215847272,-0.000319385245013959,14031.108
337,0.159302119996043,-0.000319392617630032,14031.108
338,0.159314568713307,-0.000319397544614408,14031.108
339,0.159302210355842,-0.000319401395875496,14031.108
340,0.159303035876265,-0.000319409298576767,14031.108
341,0.159288198531755,-0.000319414983104838,14031.108
342,0.159291150272939,-0.000319422124533286,14031.108
343,0.159287372636627,-0.000319429307880537,14031.108
344,0.159293141785717,-0.000319437121103272,14031.108
345,0.159288953622441,-0.000319444018451853,14031.108
346,0.159283215485446,-0.000319450830766677,14031.108
347,0.159297105952497,-0.000319458833646258,14031.108
348,0.159293147923299,-0.000319464363297106,14031.108
349,0.159295670832535,-0.000319467602913792,14031.108
350,0.159302025481949,-0.000319470934166066,14031.108
351,0.159304316646428,-0.000319475392871138,14031.108
352,0.159306240633121,-0.000319482584736686,14031.108
353,0.159304117421426,-0.000319487538494201,14031.108
354,0.159308834114262,-0.000319492356915529,14031.108
355,0.159308419396987,-0.000319496569960553,14031.108
356,0.159318639339578,-0.000319500591423605,14031.108
357,0.159325693366226,-0.000319505233736805,14031.108
358,0.159318710378701,-0.000319509602803802,14031.108
359,0.159291511491789,-0.000319515763217537,14031.108
360,0.159290641768933,-0.000319519915584987,14031.108
361,0.159289912318645,-0.000319525716582447,14031.108
362,0.159292212762361,-0.000319529948620945,14031.108
363,0.159287088840512,-0.000319536056751946,14031.108
364,0.159292674277102,-0.000319540370122162,14031.108
365,0.159294032558828,-0.000319545991196102,14031.108
366,0.159288494198302,-0.000319550615047626,14031.108
367,0.159291607535292,-0.000319556029791834,14031.108
368,0.159298144825495,-0.00031956097534358,14031.108
369,0.15929936931541,-0.000319565558230539,14031.108
370,0.15928842147302,-0.000319568606610643,14031.108
371,0.159282684215927,-0.000319573229046299,14031.108
372,0.159277718995472,-0.000319579987023921,14031.108
373,0.159279466720984,-0.000319584317914789,14031.108
374,0.15927936550513,-0.000319588869209242,14031.108
375,0.159274676195599,-0.000319592918552547,14031.108
376,0.159278750879018,-0.000319597768793978,14031.108
377,0.15927884015023,-0.000319602856361345,14031.108
378,0.15928710971189,-0.000319606335935974,14031.108
379,0.159297193068047,-0.00031960943165521,14031.108
380,0.159301905979047,-0.000319615954289754,14031.108
381,0.15930747646263,-0.000319623687455417,14031.108
382,0.159309918727277,-0.000319628083125023,14031.108
383,0.159304363238991,-0.00031963263484136,14031.108
384,0.159305625897407,-0.000319635048955602,14031.108
385,0.159291913349751,-0.000319639628362789,14031.108
386,0.159296183321962,-0.000319644174940681,14031.108
387,0.159296481367521,-0.000319648017104268,14031.108
388,0.159295407433746,-0.000319650672551464,14031.108
389,0.159298102846622,-0.00031965439016346,14031.108
390,0.159300587882247,-0.000319657007187502,14031.108
391,0.159302913126288,-0.000319659296378783,14031.108
392,0.159306489327771,-0.000319663620100941,14031.108
393,0.159318845750985,-0.000319667022804393,14031.108
394,0.159314915365921,-0.000319672248369041,14031.108
395,0.159312493491075,-0.000319675596415103,14031.108
396,0.159304714903747,-0.000319680455811211,14031.108
397,0.159312033935315,-0.000319682770972163,14031.108
398,0.159311414915458,-0.000319685551598115,14031.108
399,0.159309577557793,-0.000319688888461456,14031.108
400,0.159305002634906,-0.000319691970864788,14031.108
401,0.159312869908236,-0.000319694609447141,14031.108
402,0.159312808414594,-0.000319698264030555,14031.108
403,0.159313046063305,-0.000319701350981694,14031.108
404,0.159318888446489,-0.000319703934237858,14031.108
405,0.159323766147169,-0.000319706618116311,14031.108
406,0.159319146199677,-0.00031971026788935,14031.108
407,0.159319461933791,-0.000319714488132394,14031.108
408,0.159326653102571,-0.000319716664521907,14031.108
409,0.159330767563548,-0.000319719394685336,14031.108
410,0.159327086799405,-0.000319721978363496,14031.108
411,0.159319401252851,-0.000319725063612331,14031.108
412,0.159316942312928,-0.000319727610551213,14031.108
413,0.15931323005032,-0.0003197309756372,14031.108
414,0.159318946288585,-0.000319733001033384,14031.108
415,0.15931662646747,-0.000319736690300387,14031.108
416,0.15930919369692,-0.00031974070805052,14031.108
417,0.159309875961016,-0.000319744471937167,14031.108
418,0.159310403355016,-0.000319746631153972,14031.108
419,0.159308802989316,-0.000319748807950715,14031.108
420,0.15930352353996,-0.000319752082704405,14031.108
421,0.159297690675904,-0.000319754667341687,14031.108
422,0.15929618407089,-0.000319757181931224,14031.108
423,0.15929611364166,-0.000319759527977692,14031.108
424,0.159297091634431,-0.000319763045293242,14031.108
425,0.159298137046491,-0.000319767111475744,14031.108
426,0.159293161327595,-0.000319769836607975,14031.108
427,0.15929246510915,-0.000319771993175677,14031.108
428,0.159294514109108,-0.000319775212307416,14031.108
429,0.159292743046523,-0.000319777722288972,14031.108
430,0.15929626750168,-0.000319780480425025,14031.108
431,0.159300082882565,-0.000319782612542063,14031.108
432,0.159289633847353,-0.000319784543516888,14031.108
433,0.15929238479565,-0.000319786578975578,14031.108
434,0.15929641873981,-0.000319788548854949,14031.108
435,0.159298479088604,-0.00031979048741293,14031.108
436,0.159300878182747,-0.000319793769042231,14031.108
437,0.15929851359493,-0.000319797217180229,14031.108
438,0.159296323100832,-0.000319799668669907,14031.108
439,0.159295959457408,-0.000319802749306652,14031.108
440,0.15929897278812,-0.000319804471543117,14031.108
441,0.159301008784654,-0.000319806454153304,14031.108
442,0.159306752930269,-0.000319808540563238,14031.108
443,0.159307541108871,-0.000319810574883728,14031.108
444,0.159311889910527,-0.00031981367810674,14031.108
445,0.159318416184717,-0.000319815890157726,14031.108
446,0.159321452324236,-0.000319821116856356,14031.108
447,0.159320736132585,-0.000319822571785644,14031.108
448,0.159315089560621,-0.000319824920860912,14031.108
449,0.159314675719593,-0.000319827323341015,14031.108
450,0.159314426204503,-0.000319829131904426,14031.108
451,0.159308646523282,-0.000319830706847712,14031.108
452,0.159310811956023,-0.000319834330340441,14031.108
453,0.159304296969522,-0.000319836864277834,14031.108
454,0.159316370159325,-0.000319839949977641,14031.108
455,0.159315070442399,-0.000319842055832575,14031.108
456,0.159324227002402,-0.000319844047356965,14031.108
457,0.159329319648546,-0.000319845625288639,14031.108
458,0.15933167318291,-0.000319847180145882,14031.108
459,0.159334153344491,-0.000319848640652376,14031.108
460,0.159339561945598,-0.000319851061761578,14031.108
461,0.159341349648636,-0.000319852403659282,14031.108
462,0.159331542483199,-0.000319854188166935,14031.108
463,0.159332820874083,-0.000319855841906747,14031.108
464,0.159334916652295,-0.000319858075434887,14031.108
465,0.159332341854856,-0.000319859885492324,14031.108
466,0.159330419191901,-0.000319861730638027,14031.108
467,0.159332725253528,-0.000319863343751225,14031.108
468,0.159335425984627,-0.000319865465134406,14031.108
469,0.159338481595165,-0.000319867354012127,14031.108
470,0.159339173694914,-0.000319869265817507,14031.108
471,0.159341855989317,-0.000319870801779865,14031.108
472,0.159341239813821,-0.00031987251104415,14031.108
473,0.159334746408033,-0.000319873884913835,14031.108
474,0.159341896013081,-0.000319875495740418,14031.108
475,0.15934345285679,-0.000319877072769703,14031.108
476,0.159346729000624,-0.000319879083613084,14031.108
477,0.15935184848985,-0.000319881011629608,14031.108
478,0.15935692410991,-0.000319882219099288,14031.108
479,0.159356507734086,-0.000319883445694336,14031.108
480,0.159355302186889,-0.000319884962159178,14031.108
481,0.15935888701752,-0.000319886031346583,14031.108
482,0.159359746318325,-0.000319887497915228,14031.108
483,0.159360202323025,-0.000319889244445482,14031.108
484,0.159358581568025,-0.000319890994286753,14031.108
485,0.159364236362572,-0.000319892335634564,14031.108
486,0.159368479576221,-0.000319895099533229,14031.108
487,0.159363889706297,-0.000319896803737008,14031.108
488,0.159366525924264,-0.000319898385961914,14031.108
489,0.15936650965224,-0.000319900011717333,14031.108
490,0.159367147658642,-0.000319902336924027,14031.108
491,0.159361856910273,-0.000319904326050224,14031.108
492,0.159360645505733,-0.000319907034958433,14031.108
493,0.159364884965192,-0.000319908214030384,14031.108
494,0.159364828393659,-0.000319908978726025,14031.108
495,0.159364135120758,-0.000319911070336465,14031.108
496,0.159364210937238,-0.000319912136579004,14031.108
497,0.159366544097622,-0.00031991429723166,14031.108
498,0.1593576119652,-0.000319916985320967,14031.108
499,0.159358535475694,-0.000319918558600474,14031.108
500,0.159358711958505,-0.00031991990344582,14031.108
