"epochs","GPMean","GPVariance","runtimeGP"
143,0.159440457640517,-5.28160661374955e-05,11618.548
144,0.15942664343575,-5.29210009194703e-05,11618.548
145,0.1594251604508,-5.30251740936682e-05,11618.548
146,0.159425663270882,-5.31013015730997e-05,11618.548
147,0.159319123499813,-5.32761809345361e-05,11618.548
148,0.159301422999561,-5.33851437399813e-05,11618.548
149,0.15935039741236,-5.34852881964865e-05,11618.548
150,0.159470482031494,-5.35902861715787e-05,11618.548
151,0.159485659752514,-5.3657661494344e-05,11618.548
152,0.159526851090531,-5.37686583536034e-05,11618.548
153,0.159511865416646,-5.38859193407459e-05,11618.548
154,0.159502012551905,-5.39543625003303e-05,11618.548
155,0.159520034891606,-5.40159943887009e-05,11618.548
156,0.159479349453356,-5.4082289737023e-05,11618.548
157,0.159496415040931,-5.41644985276868e-05,11618.548
158,0.159390495888077,-5.42599351551765e-05,11618.548
159,0.159308275372007,-5.43150804266368e-05,11618.548
160,0.159270742472237,-5.43772107053364e-05,11618.548
161,0.159240717689368,-5.44545602025881e-05,11618.548
162,0.159177603747305,-5.453310194381e-05,11618.548
163,0.159141554893512,-5.45945546943649e-05,11618.548
164,0.159074934423785,-5.46821943812059e-05,11618.548
165,0.159107436968149,-5.4740217355187e-05,11618.548
166,0.159112033497366,-5.48097699196726e-05,11618.548
167,0.159101451467166,-5.48630684432672e-05,11618.548
168,0.15906374733215,-5.49431253361599e-05,11618.548
169,0.159108286550989,-5.50041915903243e-05,11618.548
170,0.159190188253919,-5.50759645764343e-05,11618.548
171,0.159185613061155,-5.51147918947947e-05,11618.548
172,0.15916668109958,-5.51597928644121e-05,11618.548
173,0.159178090551931,-5.52029645484176e-05,11618.548
174,0.159212993990038,-5.52598544564242e-05,11618.548
175,0.159269432597119,-5.53266039849953e-05,11618.548
176,0.159272388944773,-5.53788389110466e-05,11618.548
177,0.159197169429923,-5.54482983239346e-05,11618.548
178,0.15919309639815,-5.55034105684804e-05,11618.548
179,0.159230565380621,-5.55579970086262e-05,11618.548
180,0.159199426290764,-5.56220625135273e-05,11618.548
181,0.159231315082935,-5.5668305493084e-05,11618.548
182,0.159283767684774,-5.57145428456973e-05,11618.548
183,0.159307070949497,-5.57548032791289e-05,11618.548
184,0.159308940130899,-5.57936774879808e-05,11618.548
185,0.159388360857042,-5.5853390737659e-05,11618.548
186,0.159375806040866,-5.59004781479633e-05,11618.548
187,0.159336404895612,-5.59464968894474e-05,11618.548
188,0.159308858635929,-5.59960021933037e-05,11618.548
189,0.159291279886091,-5.60374905487215e-05,11618.548
190,0.159377638714718,-5.61274569929049e-05,11618.548
191,0.159362427802641,-5.61624937850391e-05,11618.548
192,0.159344035683349,-5.62058248240183e-05,11618.548
193,0.159281471114602,-5.62487529131017e-05,11618.548
194,0.159238447505245,-5.62914445135787e-05,11618.548
195,0.159261104029222,-5.6328255585103e-05,11618.548
196,0.159272942344022,-5.63626395360117e-05,11618.548
197,0.159243382401868,-5.63972773585109e-05,11618.548
198,0.159228819037066,-5.64384739002444e-05,11618.548
199,0.159160336826821,-5.64963172341448e-05,11618.548
200,0.159134402504167,-5.65338201380383e-05,11618.548
201,0.15911756191395,-5.65738839021224e-05,11618.548
202,0.15906549908927,-5.66092524162398e-05,11618.548
203,0.159070966301603,-5.66380003460543e-05,11618.548
204,0.159093235455504,-5.66830673570662e-05,11618.548
205,0.159089863462273,-5.67280469612186e-05,11618.548
206,0.159035109094618,-5.67625042265929e-05,11618.548
207,0.158984490306166,-5.67985566399809e-05,11618.548
208,0.158971845891368,-5.68349736851381e-05,11618.548
209,0.158982547085036,-5.68659603897848e-05,11618.548
210,0.158978215962948,-5.6901934106901e-05,11618.548
211,0.15890538113654,-5.69385998919758e-05,11618.548
212,0.158968200245735,-5.69779635646306e-05,11618.548
213,0.158932685365666,-5.70075720242036e-05,11618.548
214,0.15895932828658,-5.70420379097936e-05,11618.548
215,0.158983223958423,-5.70732938778296e-05,11618.548
216,0.159052189755803,-5.71309991042046e-05,11618.548
217,0.159050950449243,-5.71659075568887e-05,11618.548
218,0.15908059420339,-5.72043576951842e-05,11618.548
219,0.159067479255445,-5.72363782501695e-05,11618.548
220,0.159093003306627,-5.72788773565147e-05,11618.548
221,0.15908727581928,-5.73065799054362e-05,11618.548
222,0.159064565385771,-5.73425829997198e-05,11618.548
223,0.159102514865834,-5.73822646983135e-05,11618.548
224,0.159147827252844,-5.74112755264977e-05,11618.548
225,0.159190610808583,-5.74480373979336e-05,11618.548
226,0.159219134547517,-5.74818874331529e-05,11618.548
227,0.15923570045223,-5.75104637781099e-05,11618.548
228,0.159272021021297,-5.75401463740466e-05,11618.548
229,0.159309034232541,-5.75668614402058e-05,11618.548
230,0.159303307096031,-5.75923168468773e-05,11618.548
231,0.159358421266885,-5.7620310253359e-05,11618.548
232,0.159355156012934,-5.76490945429775e-05,11618.548
233,0.159377911410786,-5.76743344440356e-05,11618.548
234,0.159421077500598,-5.77176582837735e-05,11618.548
235,0.159358407509074,-5.77508568830876e-05,11618.548
236,0.159346811883222,-5.7772224223096e-05,11618.548
237,0.159346637960906,-5.77957747126545e-05,11618.548
238,0.159353632401359,-5.78534877602177e-05,11618.548
239,0.159315390315024,-5.78799609415315e-05,11618.548
240,0.15933014795822,-5.79007648601193e-05,11618.548
241,0.159337086368648,-5.79243391610751e-05,11618.548
242,0.159353065918348,-5.7949868075946e-05,11618.548
243,0.159361695718564,-5.79797744481025e-05,11618.548
244,0.159352311311606,-5.80033132412394e-05,11618.548
245,0.159313797194268,-5.80375674885669e-05,11618.548
246,0.159284162602604,-5.80686233981886e-05,11618.548
247,0.15932246877957,-5.80887665780905e-05,11618.548
248,0.159333303438918,-5.81128886111282e-05,11618.548
249,0.159344428675275,-5.81417893470437e-05,11618.548
250,0.159336557178006,-5.81672598048977e-05,11618.548
251,0.159357749387286,-5.81872725167187e-05,11618.548
252,0.159375318560147,-5.82067449369505e-05,11618.548
253,0.15936980912428,-5.82220753105878e-05,11618.548
254,0.159376774621953,-5.824149650413e-05,11618.548
255,0.159335239591994,-5.82669444986195e-05,11618.548
256,0.159314152935528,-5.82960591981596e-05,11618.548
257,0.159329733118191,-5.83166025415194e-05,11618.548
258,0.159308103362824,-5.83426919454899e-05,11618.548
259,0.159318515816581,-5.83649739434033e-05,11618.548
260,0.159318322585194,-5.83843242800697e-05,11618.548
261,0.159273720316304,-5.84191816332957e-05,11618.548
262,0.159317504108174,-5.84384830411011e-05,11618.548
263,0.159341302021526,-5.84547663146084e-05,11618.548
264,0.159349159899391,-5.84763556834567e-05,11618.548
265,0.159365989494089,-5.84890657622239e-05,11618.548
266,0.159322824003381,-5.85040195585362e-05,11618.548
267,0.159347627932565,-5.85522086316015e-05,11618.548
268,0.159337076728176,-5.85774193930799e-05,11618.548
269,0.159364168099125,-5.8596076587647e-05,11618.548
270,0.159360044204337,-5.86140421457992e-05,11618.548
271,0.159373432713994,-5.86283432129076e-05,11618.548
272,0.159410998044679,-5.86432926801272e-05,11618.548
273,0.159425941951434,-5.86584312298744e-05,11618.548
274,0.159422134599807,-5.86761215244369e-05,11618.548
275,0.159410671117977,-5.86917677494192e-05,11618.548
276,0.159409512527657,-5.87064852030084e-05,11618.548
277,0.159404105946117,-5.87243823230166e-05,11618.548
278,0.159406456665322,-5.87410501937669e-05,11618.548
279,0.159408215282452,-5.87610238349523e-05,11618.548
280,0.159445346078597,-5.87788887937979e-05,11618.548
281,0.159418408677804,-5.88003929603564e-05,11618.548
282,0.159406231995288,-5.88218849204569e-05,11618.548
283,0.159413859808241,-5.88366763877302e-05,11618.548
284,0.159433302953186,-5.88533546634906e-05,11618.548
285,0.159422514522509,-5.88696794159294e-05,11618.548
286,0.159396298205801,-5.88906748593132e-05,11618.548
287,0.159372377341074,-5.89135374891026e-05,11618.548
288,0.159364062630594,-5.89281077176818e-05,11618.548
289,0.159373964360245,-5.89422059276146e-05,11618.548
290,0.15936949694535,-5.89566527092744e-05,11618.548
291,0.159369623204063,-5.89686290092262e-05,11618.548
292,0.159381589253082,-5.89832246097322e-05,11618.548
293,0.159389845246034,-5.8996988634652e-05,11618.548
294,0.159376046105297,-5.90072510773254e-05,11618.548
295,0.15941026956324,-5.90261912616352e-05,11618.548
296,0.159422303084553,-5.90383914128578e-05,11618.548
297,0.159406250892927,-5.90535167824813e-05,11618.548
298,0.159407611927355,-5.90707721417338e-05,11618.548
299,0.159396129655377,-5.90831846680739e-05,11618.548
300,0.159414819468896,-5.90922891307022e-05,11618.548
301,0.159404386763512,-5.91047112794563e-05,11618.548
302,0.159398580830011,-5.91197800097198e-05,11618.548
303,0.159395409478433,-5.91356303313306e-05,11618.548
304,0.15939880841919,-5.91523086684864e-05,11618.548
305,0.159419826655949,-5.91692303414382e-05,11618.548
306,0.159409580845254,-5.91838517727261e-05,11618.548
307,0.159398634681641,-5.91980630504363e-05,11618.548
308,0.159397761164558,-5.92111998753975e-05,11618.548
309,0.159406041117237,-5.92237810432827e-05,11618.548
310,0.159398820801873,-5.92340663321256e-05,11618.548
311,0.159407119050158,-5.92464815960536e-05,11618.548
312,0.159401976792166,-5.92575601985335e-05,11618.548
313,0.159390852068483,-5.927091069724e-05,11618.548
314,0.159391489123487,-5.92823423979372e-05,11618.548
315,0.159415602995227,-5.92925580902293e-05,11618.548
316,0.159420673978255,-5.93017345530411e-05,11618.548
317,0.159426899711913,-5.93124774642684e-05,11618.548
318,0.159433906653065,-5.93240259627592e-05,11618.548
319,0.159429282134133,-5.93344720934974e-05,11618.548
320,0.159429550156849,-5.93455883630689e-05,11618.548
321,0.159423715268105,-5.93555925232359e-05,11618.548
322,0.159405447533057,-5.9364065756351e-05,11618.548
323,0.159388205846161,-5.93792357347356e-05,11618.548
324,0.159371567902,-5.93920088270972e-05,11618.548
325,0.159360319291615,-5.94087619084638e-05,11618.548
326,0.159374199054133,-5.9421962437578e-05,11618.548
327,0.159388517866011,-5.94331628525069e-05,11618.548
328,0.159385856875192,-5.94446733568343e-05,11618.548
329,0.159399393305771,-5.94586872340042e-05,11618.548
330,0.159411880165097,-5.94685682804297e-05,11618.548
331,0.159423765952825,-5.9480642102594e-05,11618.548
332,0.15942362251695,-5.94874196959694e-05,11618.548
333,0.159425162330833,-5.95007584741625e-05,11618.548
334,0.159424747922765,-5.95112431770461e-05,11618.548
335,0.159417443083183,-5.95177152762361e-05,11618.548
336,0.159418923547935,-5.95300731252024e-05,11618.548
337,0.159421562080751,-5.95364932638454e-05,11618.548
338,0.159416787902899,-5.95481194497482e-05,11618.548
339,0.159403884561693,-5.95584238810565e-05,11618.548
340,0.159390875169441,-5.95693039026068e-05,11618.548
341,0.159368925844659,-5.95794452563636e-05,11618.548
342,0.159371038693524,-5.95901999949078e-05,11618.548
343,0.159369237775532,-5.96019716412322e-05,11618.548
344,0.159372766841236,-5.96087966584502e-05,11618.548
345,0.159358543776469,-5.96167058751762e-05,11618.548
346,0.159347878800548,-5.96243774786398e-05,11618.548
347,0.159349148476668,-5.9632110787855e-05,11618.548
348,0.159379738985991,-5.9646648797429e-05,11618.548
349,0.159379710893316,-5.96528830181242e-05,11618.548
350,0.15938200413816,-5.96617468762162e-05,11618.548
351,0.159387929968339,-5.96689314562582e-05,11618.548
352,0.159395157972828,-5.96769590186508e-05,11618.548
353,0.159393611224942,-5.96859471656552e-05,11618.548
354,0.159402424403345,-5.96934864459664e-05,11618.548
355,0.159403967876599,-5.97019018655498e-05,11618.548
356,0.159409165673786,-5.97096446548484e-05,11618.548
357,0.159373029151216,-5.97185307212866e-05,11618.548
358,0.159374445203687,-5.97257301317988e-05,11618.548
359,0.159359625113271,-5.97351104203447e-05,11618.548
360,0.159355729188523,-5.97439215407336e-05,11618.548
361,0.159360910216443,-5.97503036886549e-05,11618.548
362,0.159357618131012,-5.97573457974399e-05,11618.548
363,0.159350838241693,-5.9762060752977e-05,11618.548
364,0.159347822324739,-5.97680265254086e-05,11618.548
365,0.159328265292469,-5.97750058917157e-05,11618.548
366,0.15932813272763,-5.97818486264279e-05,11618.548
367,0.159318579036621,-5.97911488620095e-05,11618.548
368,0.159319712810124,-5.97975189277067e-05,11618.548
369,0.159313803699204,-5.98052213915956e-05,11618.548
370,0.159324540266547,-5.98139477249182e-05,11618.548
371,0.159325643188903,-5.98200204122712e-05,11618.548
372,0.159326577717857,-5.98266325531061e-05,11618.548
373,0.159328065392558,-5.98356531781308e-05,11618.548
374,0.159319774489957,-5.98415095848237e-05,11618.548
375,0.159322815639676,-5.98493734943473e-05,11618.548
376,0.159333063026725,-5.98566838396764e-05,11618.548
377,0.159338184293694,-5.98646540383996e-05,11618.548
378,0.159335257533605,-5.98713269059914e-05,11618.548
379,0.159337835440011,-5.98799353941359e-05,11618.548
380,0.159339030671364,-5.98890805350027e-05,11618.548
381,0.159338874536321,-5.98955169964777e-05,11618.548
382,0.159332388570527,-5.99025442150625e-05,11618.548
383,0.159350032840742,-5.99144610821112e-05,11618.548
384,0.159342361129687,-5.99196514787792e-05,11618.548
385,0.159344165972124,-5.99263533909156e-05,11618.548
386,0.159331837937089,-5.99334703633714e-05,11618.548
387,0.159341369479328,-5.99402340899502e-05,11618.548
388,0.159345258252902,-5.99450175188254e-05,11618.548
389,0.159347071240208,-5.99531819038823e-05,11618.548
390,0.159360933875575,-5.99596947542524e-05,11618.548
391,0.159363838027669,-5.99647257656377e-05,11618.548
392,0.159370913795075,-5.99722328888941e-05,11618.548
393,0.159363381729959,-5.99789048147947e-05,11618.548
394,0.159370559120659,-5.99832925678445e-05,11618.548
395,0.159370842806483,-5.99887795198484e-05,11618.548
396,0.15936913675801,-5.99965480869713e-05,11618.548
397,0.159370764757235,-6.00016858710584e-05,11618.548
398,0.159372119520004,-6.00094668674611e-05,11618.548
399,0.159364879422809,-6.00135845564287e-05,11618.548
400,0.159373456776187,-6.00176405927133e-05,11618.548
401,0.159388422464293,-6.00225309702607e-05,11618.548
402,0.159391297496864,-6.00277778879388e-05,11618.548
403,0.159377575446998,-6.00321964663308e-05,11618.548
404,0.15938317025882,-6.00373767019047e-05,11618.548
405,0.159397339859323,-6.00447560300532e-05,11618.548
406,0.159393596631967,-6.00487894875101e-05,11618.548
407,0.159380506295028,-6.00551288469919e-05,11618.548
408,0.159379808491231,-6.0060114532523e-05,11618.548
409,0.159363723379679,-6.00651009615705e-05,11618.548
410,0.159355921749627,-6.00709941864785e-05,11618.548
411,0.159357001438133,-6.00772545389372e-05,11618.548
412,0.159356125283578,-6.00831676350611e-05,11618.548
413,0.159353482944405,-6.0087321286928e-05,11618.548
414,0.159358134276133,-6.00921720319558e-05,11618.548
415,0.159358744758401,-6.00967706124722e-05,11618.548
416,0.159362863582808,-6.01013558780839e-05,11618.548
417,0.159367071594938,-6.01044599044531e-05,11618.548
418,0.159375798855226,-6.01086718080568e-05,11618.548
419,0.159374468727928,-6.01129660288136e-05,11618.548
420,0.159386944518043,-6.01177831889288e-05,11618.548
421,0.159390761337623,-6.01209185485674e-05,11618.548
422,0.159386449776604,-6.01242171641703e-05,11618.548
423,0.159382589308072,-6.01273808358282e-05,11618.548
424,0.159390041645794,-6.01320654415316e-05,11618.548
425,0.159391476225985,-6.01395253169157e-05,11618.548
426,0.159396635505523,-6.01434646633203e-05,11618.548
427,0.15939773734675,-6.01479472660538e-05,11618.548
428,0.159398249497968,-6.01525120215163e-05,11618.548
429,0.159396672994768,-6.01559090380732e-05,11618.548
430,0.159392850355878,-6.0160305557444e-05,11618.548
431,0.159396033908897,-6.01635141133094e-05,11618.548
432,0.159392485274353,-6.01670017890132e-05,11618.548
433,0.159388009754386,-6.01708334375672e-05,11618.548
434,0.159379037041121,-6.01757461852204e-05,11618.548
435,0.15937300772919,-6.01801050712503e-05,11618.548
436,0.159373766363753,-6.01845977433735e-05,11618.548
437,0.159378201019576,-6.01876406579605e-05,11618.548
438,0.159374595892364,-6.01911845774517e-05,11618.548
439,0.159377270560938,-6.01936477059306e-05,11618.548
440,0.159386800044932,-6.01977569975043e-05,11618.548
441,0.159379729697668,-6.02017322168802e-05,11618.548
442,0.159386512871109,-6.0204858049584e-05,11618.548
443,0.159391271015483,-6.02087949681529e-05,11618.548
444,0.159387962526186,-6.02127542492781e-05,11618.548
445,0.159383426145484,-6.02153728055388e-05,11618.548
446,0.159381152995477,-6.02192136872626e-05,11618.548
447,0.159380599120295,-6.02244334404478e-05,11618.548
448,0.159368940355639,-6.02300209475715e-05,11618.548
449,0.159373330967597,-6.02333085967244e-05,11618.548
450,0.159382134274285,-6.02360696499993e-05,11618.548
451,0.159384382770456,-6.02396415475548e-05,11618.548
452,0.159393011021081,-6.02433472842723e-05,11618.548
453,0.159385637942278,-6.02456024403342e-05,11618.548
454,0.1593879290573,-6.0247904957289e-05,11618.548
455,0.159394438321764,-6.0250933808903e-05,11618.548
456,0.159390320132635,-6.02550741454211e-05,11618.548
457,0.159401414677425,-6.02588954786709e-05,11618.548
458,0.159402291283549,-6.02631237632822e-05,11618.548
459,0.159394816232836,-6.02684349935156e-05,11618.548
460,0.159398956252648,-6.02724296152601e-05,11618.548
461,0.159401552031389,-6.02752418804586e-05,11618.548
462,0.159393157291655,-6.02775915693465e-05,11618.548
463,0.159389897353453,-6.02810739114279e-05,11618.548
464,0.159390996768636,-6.02835660604706e-05,11618.548
465,0.159391064354708,-6.02860679840278e-05,11618.548
466,0.159399083124538,-6.02890890256669e-05,11618.548
467,0.159389867665545,-6.02925294284073e-05,11618.548
468,0.159398476627647,-6.02957806943305e-05,11618.548
469,0.159406012899263,-6.02976066023109e-05,11618.548
470,0.159396396912776,-6.02998639722685e-05,11618.548
471,0.15939818240616,-6.03021290945804e-05,11618.548
472,0.159392445307175,-6.03057738703949e-05,11618.548
473,0.159387969095263,-6.03093429490942e-05,11618.548
474,0.159385886173848,-6.03115480136696e-05,11618.548
475,0.159388862506547,-6.03139309899303e-05,11618.548
476,0.15938460644974,-6.03160669740976e-05,11618.548
477,0.159376836536157,-6.03195593555927e-05,11618.548
478,0.159377637359883,-6.03234007496845e-05,11618.548
479,0.159379637106305,-6.0325531214156e-05,11618.548
480,0.159386230452461,-6.03279840029058e-05,11618.548
481,0.159385879239603,-6.0329932045744e-05,11618.548
482,0.159391955049046,-6.03329814529152e-05,11618.548
483,0.159386371107546,-6.03350788620505e-05,11618.548
484,0.159395729389597,-6.0337492875262e-05,11618.548
485,0.159390804060125,-6.03393999555335e-05,11618.548
486,0.159393141463851,-6.03416518052402e-05,11618.548
487,0.159385449267043,-6.0345619113833e-05,11618.548
488,0.159396846143618,-6.03474124765135e-05,11618.548
489,0.159395127362423,-6.03501774928406e-05,11618.548
490,0.159400475715762,-6.03531630224419e-05,11618.548
491,0.159399932567897,-6.03554013165475e-05,11618.548
492,0.159401540715149,-6.03574681158348e-05,11618.548
493,0.159404609103007,-6.03593409530534e-05,11618.548
494,0.159406410771697,-6.03615552676739e-05,11618.548
495,0.159406536771654,-6.03633198158482e-05,11618.548
496,0.159407956745683,-6.03647582206879e-05,11618.548
497,0.159410530926425,-6.03663744539462e-05,11618.548
498,0.159415615765439,-6.03684028420703e-05,11618.548
499,0.159415810018873,-6.03708734642217e-05,11618.548
500,0.159417805720097,-6.03729239778694e-05,11618.548
