"epochs","GPMean","GPVariance","runtimeGP"
1,293.276322126389,-0.000272008465240114,2.62
2,263.122156500816,-0.000272009480548951,2.62
3,270.376874253154,-0.000272010484649532,2.62
4,265.393851384521,-0.000272011447624343,2.62
5,265.179945305455,-0.000272012332622085,2.62
