"epochs","GPMean","GPVariance","runtimeGP"
1,0.0444362391244795,0.000833762947172301,1625.954
2,0.186833023708459,0.00083366545543484,1625.954
3,0.124822799614776,0.000833637436860157,1625.954
4,0.125090681252914,0.000833630785795458,1625.954
5,0.12112840153759,0.000833620927392476,1625.954
6,0.106718789410479,0.000833613376434728,1625.954
7,0.0973889803840393,0.000833607631589461,1625.954
8,0.0664375478218062,0.000833601165907916,1625.954
9,0.0490195405000122,0.00083359798034599,1625.954
10,0.0468087936524171,0.000833594950004124,1625.954
11,0.0456761192945123,0.000833592982988129,1625.954
12,0.0491100677027134,0.000833591898017683,1625.954
13,0.0584275781047836,0.000833589972553672,1625.954
14,0.0638555680834543,0.000833588565476884,1625.954
15,0.0528451623395085,0.000833587468333397,1625.954
16,0.0516219769642703,0.00083358625777874,1625.954
17,0.0439595858206303,0.000833585196489461,1625.954
18,0.0195563437300734,0.000833584022661982,1625.954
19,0.0134388286824105,0.000833583381925629,1625.954
20,0.0192097083909175,0.000833582678383515,1625.954
21,0.0101865257020108,0.000833581983484155,1625.954
22,0.02498539123917,0.00083358138291223,1625.954
23,0.0302521798803355,0.000833580936786871,1625.954
24,0.0323809555193293,0.000833580537117906,1625.954
25,0.0177821720717475,0.000833580182284965,1625.954
26,0.0174697591210133,0.000833579799674466,1625.954
27,0.0161342075098219,0.000833579376581128,1625.954
28,0.0255758648563642,0.00083357906893422,1625.954
29,0.029687138448935,0.000833578750740527,1625.954
30,0.0239636702754069,0.000833578489725206,1625.954
31,0.0196897371206433,0.000833578227789289,1625.954
32,0.0173347189738706,0.000833578012726544,1625.954
33,0.0189992694577086,0.000833577839508659,1625.954
34,0.01455480029108,0.000833577664980378,1625.954
35,0.0154937024562969,0.000833577483695835,1625.954
36,0.0155200376675566,0.00083357732322531,1625.954
37,0.0174673605361022,0.000833577142851039,1625.954
38,0.0166934572953323,0.000833576957347981,1625.954
39,0.0206882710044738,0.000833576721467888,1625.954
40,0.0154579106601886,0.000833576545915093,1625.954
41,0.0141826448943903,0.000833576314632545,1625.954
42,0.0125978139258223,0.000833576124176449,1625.954
43,0.0125450794855624,0.000833575979544365,1625.954
44,0.0149589269567514,0.00083357582746002,1625.954
45,0.0142184047290357,0.000833575680969978,1625.954
46,0.0204405706899706,0.000833575566581368,1625.954
47,0.0204760982014704,0.000833575457144797,1625.954
48,0.0231270074000349,0.000833575313779367,1625.954
49,0.0242872058915964,0.000833575143642462,1625.954
50,0.0186242128838785,0.000833575053019397,1625.954
51,0.0190002771378204,0.000833574951623395,1625.954
52,0.0165064829634503,0.000833574862074249,1625.954
53,0.0184021736058639,0.000833574782426183,1625.954
54,0.0213892316969577,0.000833574696178174,1625.954
55,0.0251756783109158,0.000833574623979261,1625.954
56,0.0266512308007805,0.000833574548463667,1625.954
57,0.0290222700277809,0.000833574481952204,1625.954
58,0.0278106789337471,0.00083357441798626,1625.954
59,0.0264048465032829,0.000833574350683208,1625.954
60,0.0262582630857651,0.000833574288760519,1625.954
61,0.0282278746744851,0.00083357419334984,1625.954
62,0.02979944798426,0.000833574124224468,1625.954
63,0.0315004372678231,0.000833574056191444,1625.954
64,0.0328857729837182,0.00083357399265771,1625.954
65,0.0322516477899626,0.000833573934093335,1625.954
66,0.0323532948332286,0.000833573875938298,1625.954
67,0.030939719392336,0.000833573822411116,1625.954
68,0.0298618977394653,0.000833573768633133,1625.954
69,0.0257811614428647,0.000833573707532231,1625.954
70,0.0259722903101647,0.000833573652602948,1625.954
71,0.0270088574034162,0.000833573604820281,1625.954
72,0.0272904841349373,0.000833573538975951,1625.954
73,0.0282387873594416,0.000833573463450699,1625.954
74,0.0264372963865753,0.000833573391926246,1625.954
75,0.0288606575923041,0.000833573340051852,1625.954
76,0.0295358055518591,0.000833573281531663,1625.954
77,0.0272278432676103,0.000833573226372564,1625.954
78,0.0279322276328458,0.000833573172108748,1625.954
79,0.0259269937814679,0.000833573120282871,1625.954
80,0.024478077160893,0.000833573082709593,1625.954
81,0.0238185731250269,0.000833573034958235,1625.954
82,0.022724266294972,0.000833572992773868,1625.954
83,0.0240915580216097,0.000833572949460071,1625.954
84,0.0231909230205929,0.000833572911702607,1625.954
85,0.0234900520044903,0.000833572870806654,1625.954
86,0.0243229503175826,0.000833572824582185,1625.954
87,0.0248164656914014,0.000833572768903945,1625.954
88,0.0202887428167742,0.000833572724873388,1625.954
89,0.01930315719801,0.000833572689094786,1625.954
90,0.0192852278458702,0.000833572645463132,1625.954
91,0.0185451266006567,0.000833572606172228,1625.954
92,0.0183906528063744,0.000833572560142049,1625.954
93,0.0194830586624448,0.000833572521717674,1625.954
94,0.0190247208083747,0.00083357247955318,1625.954
95,0.0213089850440156,0.000833572434961849,1625.954
96,0.0201727116946131,0.000833572399057236,1625.954
97,0.0187746863812208,0.000833572362471391,1625.954
98,0.0174059671844589,0.000833572331923826,1625.954
99,0.0184115666488651,0.000833572296034646,1625.954
100,0.0215676512452774,0.000833572264792304,1625.954
101,0.0241646207578015,0.000833572222654122,1625.954
102,0.0254306551651098,0.000833572192908472,1625.954
103,0.0241040251203231,0.000833572156195839,1625.954
104,0.0252444157085847,0.000833572123616011,1625.954
105,0.0265673502290156,0.000833572096007207,1625.954
106,0.0212310678325593,0.000833572069329769,1625.954
107,0.0195636373537127,0.000833572041365582,1625.954
108,0.0206407283330918,0.000833572011060491,1625.954
109,0.020182964639389,0.00083357198055567,1625.954
110,0.020683812086645,0.000833571949367062,1625.954
111,0.0216764254873851,0.000833571922534082,1625.954
112,0.0214455511086271,0.000833571896604268,1625.954
113,0.0224046652438119,0.000833571870006322,1625.954
114,0.0210536644735839,0.000833571841539649,1625.954
115,0.0204869893059367,0.000833571815303191,1625.954
116,0.0201038931991206,0.000833571788945608,1625.954
117,0.0201484726740091,0.000833571756194029,1625.954
118,0.0179741187603213,0.000833571731328808,1625.954
119,0.0181577188559459,0.000833571701766789,1625.954
120,0.0195146700425539,0.000833571675565858,1625.954
121,0.0185034281894332,0.000833571651814302,1625.954
122,0.0193093806446996,0.000833571628761409,1625.954
123,0.0199374060466653,0.000833571605943439,1625.954
124,0.0187358310795389,0.00083357158239139,1625.954
125,0.0183452799465158,0.000833571556593693,1625.954
126,0.0183335932021009,0.000833571532404043,1625.954
127,0.0174127284990391,0.000833571509565534,1625.954
128,0.0182961087339208,0.000833571483684126,1625.954
129,0.0193154491134919,0.000833571452127146,1625.954
130,0.0194544816495181,0.000833571429133206,1625.954
131,0.0191149722377304,0.00083357140497986,1625.954
132,0.0202770324249286,0.000833571381796183,1625.954
133,0.0196038693247829,0.000833571359395324,1625.954
134,0.0199012586745084,0.000833571339361239,1625.954
135,0.0204147641925374,0.000833571319873938,1625.954
136,0.0198634536500322,0.000833571299642788,1625.954
137,0.021148976375116,0.000833571273851197,1625.954
138,0.0210783402562811,0.000833571252011223,1625.954
139,0.0195671727851732,0.000833571229154395,1625.954
140,0.0201941490668105,0.000833571208562311,1625.954
141,0.0192523034638725,0.000833571189365667,1625.954
142,0.0197017072860035,0.000833571167278668,1625.954
143,0.0194208663451718,0.000833571145966161,1625.954
144,0.0206301170401275,0.000833571126818811,1625.954
145,0.0220383779669646,0.000833571107457853,1625.954
146,0.0215903264470398,0.000833571086030327,1625.954
147,0.0208549498493085,0.000833571066433558,1625.954
148,0.0192406233691145,0.000833571046680692,1625.954
149,0.0184183164237766,0.000833571028594937,1625.954
150,0.0185840656740766,0.000833571009377865,1625.954
151,0.0180602361651836,0.000833570990009247,1625.954
152,0.0192605640913825,0.000833570974111963,1625.954
153,0.0183948616759153,0.000833570955961482,1625.954
154,0.0171744022227358,0.000833570939860473,1625.954
155,0.0165773087792331,0.000833570922580074,1625.954
156,0.0165148622854758,0.000833570904946623,1625.954
157,0.0155076816736255,0.000833570883524759,1625.954
158,0.0164002272649668,0.00083357086724889,1625.954
159,0.0154584616393549,0.000833570849773424,1625.954
160,0.0152621582674328,0.000833570832036834,1625.954
161,0.016299302020343,0.000833570815601647,1625.954
162,0.0162482511204871,0.000833570797520555,1625.954
163,0.0144728440791368,0.000833570782344584,1625.954
164,0.0143501189850213,0.00083357076586521,1625.954
165,0.0127093372575473,0.000833570748292156,1625.954
166,0.0140522949805018,0.000833570731480382,1625.954
167,0.0136378895258531,0.000833570715456866,1625.954
168,0.0138243093715573,0.000833570699511843,1625.954
169,0.0166023499914445,0.000833570681194162,1625.954
170,0.0168077539565274,0.000833570666398886,1625.954
171,0.0176538483210607,0.000833570650905724,1625.954
172,0.0181110337507562,0.000833570635474845,1625.954
173,0.018974752194481,0.000833570621183166,1625.954
174,0.0194174929056317,0.00083357060729039,1625.954
175,0.0197233749713632,0.000833570592207566,1625.954
176,0.0191115900670411,0.000833570577356779,1625.954
177,0.0196913334802957,0.000833570563250285,1625.954
178,0.0194542099707178,0.000833570549490292,1625.954
179,0.0198073633146123,0.000833570536374117,1625.954
180,0.0186030409822706,0.000833570522956961,1625.954
181,0.0179190698690945,0.000833570509537251,1625.954
182,0.0179699207674275,0.000833570495826219,1625.954
