"epochs","GPMean","GPVariance","runtimeGP"
1,0.158721988584228,0.000780970953098925,4886.76
2,0.159789028641711,0.00068581818236213,4886.76
3,0.159213051925584,0.000633059561433891,4886.76
4,0.157072198890579,0.000594489597587233,4886.76
5,0.155046557556207,0.00055990305344944,4886.76
6,0.155785267093952,0.000537452780345449,4886.76
7,0.155898641610011,0.000521546991383182,4886.76
8,0.157921379465125,0.00049829034080684,4886.76
9,0.158087430173959,0.000484272229730243,4886.76
10,0.158016992139229,0.000473639817290206,4886.76
11,0.15798784218096,0.000465831922455306,4886.76
12,0.157529417703512,0.000460089696449506,4886.76
13,0.157026932839363,0.000454448198930701,4886.76
14,0.156228179044403,0.000447537946227206,4886.76
15,0.156906777077835,0.000440331031016483,4886.76
16,0.156313692446886,0.000432902022189707,4886.76
17,0.156704926957173,0.000428063150642033,4886.76
18,0.156806115319531,0.00042225064546908,4886.76
19,0.156917416650864,0.000418063390719592,4886.76
20,0.157101564732984,0.000413256533477901,4886.76
21,0.157260921345974,0.000409281297773845,4886.76
22,0.157803327822166,0.000405353847888756,4886.76
23,0.157503245087775,0.000401817389823922,4886.76
24,0.157241610516282,0.000397964399363682,4886.76
25,0.15743977930841,0.000393219912511511,4886.76
26,0.157731019994545,0.000389786222541377,4886.76
27,0.157261163243306,0.000385008663002173,4886.76
28,0.156746093019901,0.000380301542307282,4886.76
29,0.15673131169809,0.000377379508963105,4886.76
30,0.156716866492214,0.000373682769189476,4886.76
31,0.1568268559558,0.000369982794423795,4886.76
32,0.157058478432007,0.000367181361639934,4886.76
33,0.156532263938533,0.00036423748956238,4886.76
34,0.156627874193451,0.000360662555765612,4886.76
35,0.156847624177381,0.00035889717704285,4886.76
36,0.156511881893554,0.00035643211745684,4886.76
37,0.15676639937604,0.000353210104909407,4886.76
38,0.156698371864314,0.000350532875984966,4886.76
39,0.156883410737156,0.000347898122524337,4886.76
40,0.157012729945418,0.000346686717708988,4886.76
41,0.15723944019406,0.00034495232599685,4886.76
42,0.157491636696687,0.00034246514021552,4886.76
43,0.15763612975514,0.000341024195162798,4886.76
44,0.157618815685822,0.000339436615235056,4886.76
45,0.157952000688472,0.000337960318201103,4886.76
46,0.157966295992833,0.000336870704461534,4886.76
47,0.158094893693791,0.000335559056827139,4886.76
48,0.158076302844148,0.000334073799860835,4886.76
49,0.158232988760472,0.000332485585558873,4886.76
50,0.158442941680777,0.00033081010835867,4886.76
51,0.158649366541768,0.000329596856069148,4886.76
52,0.158599527827938,0.000328706690454705,4886.76
53,0.158452750770576,0.000327376029203075,4886.76
54,0.158597229067657,0.000326108831887773,4886.76
55,0.158624257927555,0.000325280596964128,4886.76
56,0.158960672237344,0.000324615422331531,4886.76
57,0.15888942092851,0.000323944611327232,4886.76
58,0.158761458063075,0.000322795419490984,4886.76
59,0.158719404962674,0.000321980144822653,4886.76
60,0.158687855122145,0.00032128199482151,4886.76
61,0.15853441359668,0.000320644619394739,4886.76
62,0.158858990023177,0.000319781088274462,4886.76
63,0.158739701953717,0.000319172478895235,4886.76
64,0.158725144766692,0.000318551204443795,4886.76
65,0.15877696591353,0.000318057832351837,4886.76
66,0.158655725524138,0.000317100219940136,4886.76
67,0.158711938524987,0.000316613595556237,4886.76
68,0.15849712702565,0.000316229631041054,4886.76
69,0.158434331790408,0.000315761187595798,4886.76
70,0.158767792477235,0.000315014623835985,4886.76
71,0.158707163118327,0.000314542433376697,4886.76
72,0.158713157911591,0.000314031808046566,4886.76
73,0.15877679827496,0.000313721240437159,4886.76
74,0.158906573831617,0.000313304325419539,4886.76
75,0.158948843399416,0.000312780216271569,4886.76
76,0.158882994432373,0.000312371947003509,4886.76
77,0.15901634273138,0.000311982871403771,4886.76
78,0.159043343297363,0.000311660575430639,4886.76
79,0.158951067058961,0.000311341286195366,4886.76
80,0.159110834685486,0.000310978021757169,4886.76
81,0.159117949030826,0.000310605382976115,4886.76
82,0.159084781728134,0.00031028122261334,4886.76
83,0.158938536588467,0.000309986739925439,4886.76
84,0.159049403195293,0.000309409577998188,4886.76
85,0.159207826586162,0.000309115553473793,4886.76
86,0.159219368006642,0.000308903381415648,4886.76
87,0.159154414465904,0.000308599117810449,4886.76
88,0.159195438344236,0.000308289446372956,4886.76
89,0.159176863062586,0.000308002811271968,4886.76
90,0.159270586099603,0.000307721175931142,4886.76
91,0.159364153900823,0.000307408369419448,4886.76
92,0.159366952376796,0.000307210602928265,4886.76
93,0.159367929310973,0.000306955001935671,4886.76
94,0.159336661121586,0.00030670388596632,4886.76
95,0.15946036277546,0.000306467054356996,4886.76
96,0.159476857625301,0.00030620727133801,4886.76
97,0.159387557378259,0.00030598824022865,4886.76
98,0.15939879002895,0.000305750340452993,4886.76
99,0.159432689879013,0.000305411629317742,4886.76
100,0.159436885868814,0.000305177629030928,4886.76
101,0.159448322399884,0.000304833765282009,4886.76
102,0.159399973111685,0.000304671082319352,4886.76
103,0.159356041550779,0.000304453510665659,4886.76
104,0.159351220219184,0.000304322192915207,4886.76
105,0.159421424170484,0.000304125025857194,4886.76
106,0.159481020345263,0.000303956108406056,4886.76
107,0.159450131514739,0.000303789909468222,4886.76
108,0.15944776725006,0.000303611677543558,4886.76
109,0.159409591130855,0.000303429248272868,4886.76
110,0.159439926870873,0.000303282768285063,4886.76
111,0.159448120541794,0.000303122490007413,4886.76
112,0.159490933787979,0.000302946695126427,4886.76
113,0.159397141489984,0.000302779212973059,4886.76
114,0.159347018493888,0.000302595699803176,4886.76
115,0.159313544198209,0.000302417034282798,4886.76
116,0.159387195263209,0.00030232747371095,4886.76
117,0.159433057489028,0.000302165694340162,4886.76
118,0.159351217381275,0.00030202368197485,4886.76
119,0.159445509650744,0.00030186566375312,4886.76
120,0.159455959244416,0.000301713172263351,4886.76
121,0.159425376719316,0.000301581431107034,4886.76
122,0.159472411189092,0.000301447664098897,4886.76
123,0.159413984824775,0.00030127293455029,4886.76
124,0.159473495061813,0.000301092656350144,4886.76
125,0.159486055450011,0.000300992487810237,4886.76
126,0.159478437353942,0.000300870793317753,4886.76
127,0.159545462655149,0.000300731373574448,4886.76
128,0.159538087038833,0.000300630046132344,4886.76
129,0.159485712853604,0.000300527456753241,4886.76
130,0.159477032770986,0.0003004401578377,4886.76
131,0.159407405762967,0.000300323522967494,4886.76
132,0.159520687206173,0.000300186249223344,4886.76
133,0.159571336669565,0.000300077016579636,4886.76
134,0.159542609071498,0.000300018273300839,4886.76
135,0.159533114636447,0.000299900779306195,4886.76
136,0.159497863907154,0.000299778788745986,4886.76
137,0.159540085738857,0.000299638079954256,4886.76
138,0.159625672723538,0.000299556559164582,4886.76
139,0.159663525196399,0.000299479355794552,4886.76
140,0.159827327721247,0.00029939803071688,4886.76
141,0.159790124684396,0.000299314025622333,4886.76
142,0.159801113623398,0.000299242772486608,4886.76
143,0.159787612319436,0.000299174127918134,4886.76
144,0.159802535089439,0.000299111973194877,4886.76
145,0.159852035745328,0.000299029655506211,4886.76
146,0.159804431049835,0.000298957795782928,4886.76
147,0.159763993433493,0.000298867471950515,4886.76
148,0.159709898130134,0.00029878564532948,4886.76
149,0.15958368603245,0.000298674653281816,4886.76
150,0.159444395026641,0.000298559697353595,4886.76
151,0.159479964191014,0.00029851318266505,4886.76
152,0.159530277841035,0.000298439799696348,4886.76
153,0.159542801103527,0.000298381396435121,4886.76
