"","AGE","EDUCATION","SEX","DISABILITY","INSURANCE","CHILD","RACE","INCOME"
"695",54,16,1,2,2,0,1,22000
"696",52,21,2,1,1,0,1,246000
"697",59,19,1,1,1,0,1,3500
"698",49,20,1,2,1,0,1,104000
"699",41,20,2,2,1,0,1,0
"700",28,19,2,2,1,0,1,0
"701",29,19,1,2,1,0,1,108400
"702",65,17,2,2,1,0,1,15100
"703",84,16,2,1,1,0,1,39000
"704",63,21,2,2,1,0,1,55000
"705",75,16,2,2,1,0,1,15400
"706",53,20,2,1,1,0,1,40000
"707",56,16,1,2,1,0,1,20000
"708",54,20,1,2,1,0,1,25000
"709",55,19,2,1,2,0,1,22300
"710",31,21,2,2,1,0,1,52100
"711",33,23,1,2,1,0,1,92100
"712",37,16,1,2,1,0,1,24000
"713",36,21,2,2,1,0,1,0
"714",58,20,2,2,1,0,1,96900
"715",44,16,1,1,1,0,9,78000
"716",78,10,1,1,1,0,3,27000
"717",56,16,1,2,1,0,3,75000
"718",73,16,1,2,1,0,1,74000
"719",69,21,2,2,1,0,1,0
"720",41,20,2,2,1,0,1,6900
"721",49,17,1,2,1,0,1,72000
"722",51,21,1,2,1,0,1,87000
"723",54,19,2,2,1,0,3,19900
"724",79,21,2,2,1,0,1,46000
"725",81,16,2,2,1,0,1,2400
"726",83,21,1,2,1,0,1,57200
"727",63,21,2,2,2,0,1,105600
"728",74,16,2,2,1,0,1,24700
"729",46,20,1,2,2,0,1,135000
"730",63,16,1,2,1,0,1,51900
"731",62,20,2,2,1,0,1,40000
"732",60,16,2,2,1,0,1,50
"733",67,18,1,2,1,0,1,18720
"734",36,16,1,2,1,0,1,52000
"735",32,16,2,2,1,0,1,17000
"736",89,20,1,2,1,0,1,43000
"737",42,16,2,2,1,0,1,49800
"738",38,21,2,2,1,0,9,39800
"739",41,19,1,2,1,0,1,60000
"740",27,20,1,2,1,0,1,36000
"741",24,19,2,2,1,0,1,30000
"742",24,16,1,2,2,0,1,24000
"743",43,21,1,2,1,0,1,68000
"744",39,21,2,2,1,0,1,55000
"745",62,18,2,2,1,0,1,67000
"746",34,19,2,2,1,0,1,40000
"747",55,19,1,2,1,0,1,60000
"748",37,17,1,2,1,0,1,99000
"749",28,21,2,2,1,0,1,78000
"750",33,21,2,2,1,0,1,45000
"751",56,19,2,2,1,0,6,44000
"752",68,16,1,2,1,0,1,37600
"753",36,16,1,2,1,0,9,55000
"754",30,20,2,2,1,0,1,35000
"755",53,19,1,2,1,0,1,85000
"756",41,16,2,2,1,0,1,0
"757",63,16,1,1,1,0,1,46500
"758",63,23,2,1,2,0,1,69000
"759",63,17,1,2,2,0,1,18000
"760",57,14,2,2,1,0,1,4000
"761",58,16,1,2,1,0,1,103000
"762",28,16,2,2,2,0,1,140
"763",86,19,1,1,1,0,1,22200
"764",49,22,2,2,1,0,1,50000
"765",55,18,1,1,1,0,1,0
"766",34,16,2,2,1,0,1,4000
"767",33,15,1,2,1,0,1,49000
"768",44,16,1,2,1,0,1,40000
"769",49,16,2,2,1,0,1,57000
"770",19,19,2,2,2,0,1,0
"771",19,19,1,2,1,0,9,10000
"772",38,19,1,2,1,0,1,55000
"773",29,20,2,2,1,0,1,53000
"774",56,19,1,1,1,0,1,93000
"775",60,21,2,2,1,0,1,6900
"776",31,17,1,2,1,0,1,45000
"777",31,17,2,2,1,0,1,16000
"778",60,18,2,1,1,0,1,15000
"779",63,18,1,2,1,0,1,55000
"780",55,17,1,2,1,0,1,30000
"781",77,18,2,1,1,0,1,9750
"782",80,13,1,1,1,0,1,14900
"783",81,17,1,1,1,0,1,23700
"784",43,17,2,1,2,0,3,1600
"785",20,16,2,1,1,0,3,10400
"786",27,11,1,2,2,0,3,600
"787",74,18,2,1,1,0,1,39400
"788",75,20,1,1,1,0,1,41000
"789",57,19,2,2,1,0,1,87000
"790",44,14,1,2,1,0,1,8800
"791",35,14,1,2,1,0,1,100000
"792",35,16,2,2,1,0,1,60000
"793",37,21,2,2,1,0,1,43000
"794",35,16,1,2,2,0,1,56000
"795",66,18,1,1,1,0,1,3630
"796",66,19,2,2,1,0,1,0
"797",73,17,1,1,1,0,9,12510
"798",41,18,1,1,2,0,9,70
"799",27,19,1,2,1,0,1,36000
"800",26,20,2,2,1,0,1,44100
"801",86,21,1,2,1,0,1,37200
"802",73,20,1,2,1,0,1,230000
"803",61,20,1,2,1,0,1,109000
"804",16,13,1,2,1,1,1,0
"805",49,18,2,2,1,0,1,36000
"806",36,23,2,2,1,0,1,56000
"807",35,16,1,2,1,0,1,10000
"808",62,16,1,2,1,0,1,45000
"809",74,19,1,2,1,0,1,57000
"810",73,22,2,2,1,0,1,5000
"811",26,18,1,2,2,0,3,23700
"812",21,19,2,2,2,0,3,28900
"813",47,19,2,2,1,0,1,56000
"814",93,14,2,1,1,0,1,2180
"815",36,22,2,2,1,0,1,41510
"816",73,19,1,1,1,0,1,32400
"817",60,17,2,1,1,0,1,400
"818",56,17,2,2,1,0,2,36500
"819",84,17,2,1,1,0,2,26800
"820",31,20,1,2,2,0,1,16050
"821",27,16,2,2,1,0,1,35800
"822",53,20,2,2,1,0,1,64200
"823",59,19,1,2,1,0,1,63000
"824",19,19,1,2,1,0,1,7000
"825",19,19,1,2,1,0,1,13700
"826",84,16,1,1,1,0,1,18000
"827",67,20,2,2,1,0,1,84000
"828",17,13,2,2,1,0,1,1000
"829",67,16,2,2,1,0,1,58000
"830",72,16,1,1,1,0,1,75200
"831",28,22,2,2,1,0,1,37400
"832",29,16,1,2,1,0,1,28000
"833",41,23,1,2,2,0,1,222200
"834",34,20,2,2,1,0,1,0
"835",55,18,1,1,1,0,1,0
"836",48,20,2,2,1,0,1,53000
"837",34,18,1,1,2,0,3,2100
"838",32,17,1,1,2,0,3,1500
"839",59,18,1,2,1,0,1,17500
"840",40,19,2,1,1,0,1,5840
"841",41,17,1,2,1,0,1,18000
"842",51,19,2,2,1,0,1,35000
"843",57,18,1,2,1,0,1,78000
"844",46,19,1,2,1,0,1,35000
"845",88,16,2,2,1,0,1,9700
"846",23,8,2,2,1,0,1,28500
"847",70,20,2,2,1,0,1,69790
"848",54,19,1,2,1,0,1,55000
"849",35,22,2,2,1,0,1,44000
"850",34,16,1,2,1,0,1,51000
"851",51,16,2,2,1,0,1,78000
"852",64,19,1,1,1,0,1,37900
"853",64,19,2,1,1,0,6,16300
"854",38,21,2,2,1,0,1,60000
"855",41,16,2,1,1,0,1,20000
"856",68,14,2,2,1,0,8,0
"857",67,20,1,2,1,0,8,35000
"858",36,19,1,1,1,0,1,99220
"859",18,1,1,1,1,0,1,0
"860",28,20,2,2,1,0,1,9800
"861",68,11,2,1,1,0,1,33200
"862",71,21,1,2,1,0,1,81900
"863",62,21,2,2,1,0,1,86300
"864",90,18,2,1,1,0,1,36000
"865",22,19,2,2,1,0,1,5000
"866",25,16,1,2,1,0,1,20000
"867",50,23,1,2,1,0,1,213000
"868",51,21,2,2,1,0,1,0
"869",16,13,1,2,1,1,1,1000
"870",28,19,2,2,1,0,1,28000
"871",28,13,1,2,1,0,1,19200
"872",68,23,2,2,1,0,1,30100
"873",79,21,1,1,1,0,1,62500
"874",33,21,1,2,1,0,1,242000
"875",36,22,2,2,1,0,1,57000
"876",34,21,2,2,1,0,1,17500
"877",36,16,1,2,1,0,1,95300
"878",81,18,2,1,1,0,1,43000
"879",56,20,1,2,2,0,1,0
"880",67,15,2,1,1,0,1,52600
"881",65,15,2,1,1,0,1,640
"882",61,17,1,2,1,0,1,1600
"883",57,16,2,2,1,0,1,38000
"884",60,16,1,1,1,0,1,84600
"885",78,23,1,2,1,0,1,24600
"886",77,16,2,2,1,0,1,13000
"887",37,21,2,2,1,0,1,90000
"888",37,22,1,2,1,0,1,72000
"889",26,16,1,2,1,0,3,25740
"890",23,14,2,2,1,0,3,540
"891",80,19,1,2,1,0,1,24600
"892",74,19,2,2,1,0,1,7700
"893",93,16,2,1,1,0,1,14500
"894",76,21,2,2,1,0,1,24000
"895",81,21,1,2,1,0,1,0
"896",72,19,2,2,1,0,1,32200
"897",61,16,1,1,1,0,1,25000
"898",57,16,2,2,1,0,1,40000
"899",35,19,2,2,1,0,1,18000
"900",36,20,1,2,1,0,9,71000
"901",22,19,1,2,1,0,1,12500
"902",23,20,2,2,1,0,1,1300
"903",78,16,2,2,1,0,1,22200
"904",28,19,1,1,1,0,1,6000
"905",28,18,2,2,1,0,1,600
"906",26,18,1,2,1,0,1,30000
"907",76,22,2,2,1,0,1,17300
"908",79,11,1,1,1,0,1,22000
"909",43,22,2,2,1,0,1,57000
"910",46,21,1,2,1,0,1,90000
"911",16,13,2,2,1,1,1,0
"912",34,21,1,2,1,0,1,166000
"913",33,21,2,2,1,0,1,40000
"914",49,23,2,2,1,0,1,131500
"915",46,21,1,2,1,0,1,100000
"916",37,16,2,2,1,0,1,33500
"917",33,19,1,2,1,0,1,40000
"918",56,16,1,2,1,0,1,50000
"919",58,19,1,1,1,0,1,3600
"920",57,19,2,2,1,0,1,56000
"921",25,21,1,2,1,0,2,100000
"922",25,21,2,2,1,0,1,10000
"923",70,21,2,2,1,0,1,19960
"924",84,17,1,1,1,0,1,10010
"925",61,16,1,1,2,0,1,13000
"926",59,22,2,2,1,0,1,37000
"927",53,21,1,1,1,0,1,0
"928",75,21,2,2,1,0,1,34000
"929",52,16,2,1,2,0,1,0
"930",31,16,1,1,1,0,1,10000
"931",15,12,2,2,1,0,1,13200
"932",51,12,1,1,1,0,1,49800
"933",86,20,2,2,1,0,1,14200
"934",55,21,2,2,1,0,1,68000
"935",55,21,1,2,1,0,1,96000
"936",61,21,1,2,1,0,3,114100
"937",59,21,2,2,1,0,1,45000
"938",68,21,1,1,1,0,1,94290
"939",60,20,1,1,2,0,1,34800
"940",60,20,2,2,2,0,1,10900
"941",48,17,2,1,1,0,1,35000
"942",15,11,2,2,1,1,1,0
"943",31,21,2,2,1,0,1,45000
"944",31,22,1,2,1,0,1,0
"945",93,18,2,1,1,0,1,23600
"946",70,6,1,1,1,0,1,10900
"947",69,18,2,1,1,0,1,39800
"948",60,18,2,2,1,0,1,29000
"949",62,19,1,2,1,0,1,39000
"950",42,19,1,2,2,0,1,34000
"951",56,16,1,2,1,0,1,95400
"952",50,17,2,2,1,0,1,0
"953",79,16,2,1,1,0,1,73900
"954",47,19,2,2,1,0,3,45800
"955",15,10,1,1,1,1,3,0
"956",40,16,2,1,1,0,1,0
"957",43,20,2,2,1,0,1,53000
"958",41,16,1,2,1,0,1,60000
"959",47,20,1,2,1,0,1,138000
"960",47,19,2,1,1,0,1,10600
"961",78,20,1,2,1,0,1,1400
"962",63,16,1,2,1,0,1,-8100
"963",60,16,2,2,1,0,1,-8100
"964",49,17,1,2,1,0,1,30000
"965",72,19,1,2,1,0,1,91500
"966",47,18,1,2,1,0,1,35000
"967",52,21,1,2,1,0,1,44000
"968",66,19,1,2,1,0,1,82700
"969",62,16,2,2,2,0,1,37200
"970",67,21,1,1,1,0,1,76600
"971",61,16,2,2,1,0,1,9600
"972",26,21,2,2,1,0,1,51000
"973",28,21,1,2,1,0,1,6000
"974",45,20,1,2,1,0,1,120000
"975",45,21,2,2,1,0,1,0
"976",17,14,1,2,1,1,1,1000
"977",56,16,1,2,1,0,1,70000
"978",60,23,1,2,1,0,1,230
"979",55,16,1,2,2,0,1,12000
"980",38,16,1,2,1,0,1,15000
"981",19,16,1,2,1,0,1,27000
"982",31,21,2,2,1,0,1,22000
"983",35,21,1,2,1,0,1,78000
"984",54,22,1,2,1,0,1,68000
"985",53,22,2,2,1,0,1,63000
"986",61,19,1,2,1,0,1,19600
"987",58,22,2,2,1,0,1,56000
"988",21,19,2,2,2,0,1,4000
"989",24,16,1,2,1,0,1,10800
"990",79,10,2,1,1,0,8,7200
"991",72,16,1,2,1,0,1,23000
"992",69,16,2,2,1,0,1,10000
"993",57,21,1,2,1,0,1,28000
"994",48,16,2,2,1,0,1,48000
"995",31,22,2,2,1,0,1,61000
"996",38,16,1,1,1,0,1,60000
"997",41,17,2,2,2,0,1,30000
"998",45,19,1,2,2,0,1,45000
"999",48,21,2,1,1,0,1,70000
"1000",16,13,1,2,1,1,1,0
"1001",66,20,1,1,1,0,1,158300
"1002",70,11,2,2,1,0,1,3200
"1003",39,16,1,2,1,0,1,28020
"1004",28,20,1,2,1,0,1,46000
"1005",25,19,2,2,1,0,1,0
"1006",62,14,2,2,1,0,1,88300
"1007",68,16,1,1,1,0,1,54400
"1008",42,19,2,2,1,0,1,0
"1009",43,19,1,2,1,0,1,120000
"1010",21,14,2,2,1,0,1,0
"1011",15,12,1,2,1,1,1,20900
"1012",42,16,2,2,1,0,1,9200
"1013",48,16,1,2,1,0,1,26200
"1014",72,20,2,2,1,0,1,24100
"1015",61,19,1,2,1,0,1,47900
"1016",57,18,2,2,1,0,1,53000
"1017",62,14,2,2,1,0,1,70000
"1018",58,16,1,2,1,0,1,85000
"1019",62,19,1,2,1,0,1,18000
"1020",35,11,2,2,2,0,1,0
"1021",38,16,2,2,1,0,1,15000
"1022",35,15,1,2,1,0,1,15000
"1023",58,16,2,2,1,0,1,30000
"1024",54,23,2,2,2,0,1,0
"1025",55,23,1,2,2,0,1,125000
"1026",25,21,1,2,2,0,1,6000
"1027",53,16,2,2,1,0,1,57000
"1028",60,16,1,2,1,0,1,90000
"1029",62,20,2,2,2,0,5,15600
"1030",66,16,1,2,1,0,1,100500
"1031",55,17,2,2,1,0,1,63000
"1032",53,15,1,2,1,0,1,19800
"1033",59,19,2,2,1,0,1,0
"1034",56,17,1,2,1,0,1,150000
"1035",66,16,1,2,1,0,1,33000
"1036",25,19,2,2,1,0,1,6000
"1037",27,18,1,2,1,0,1,8000
"1038",68,17,2,2,1,0,1,48400
"1039",68,16,1,1,1,0,1,19000
"1040",64,19,2,2,1,0,9,69400
"1041",56,16,1,2,1,0,1,26500
"1042",56,21,2,2,1,0,1,48420
"1043",26,17,2,2,1,0,1,0
"1044",35,16,1,2,1,0,1,27000
"1045",58,16,2,2,1,0,1,26000
"1046",61,16,1,2,1,0,1,46000
"1047",41,17,2,1,1,0,1,37000
"1048",18,14,1,2,1,0,1,2000
"1049",64,19,2,2,1,0,1,33600
"1050",15,11,1,1,1,0,1,0
"1051",62,16,1,2,1,0,8,47700
"1052",59,19,2,2,1,0,1,0
"1053",66,16,1,1,1,0,1,53000
"1054",62,16,2,1,1,0,1,0
"1055",40,17,1,2,1,0,1,50000
"1056",37,19,2,2,1,0,1,5000
"1057",15,12,2,2,1,1,1,0
"1058",42,19,1,2,1,0,1,39600
"1059",44,19,2,2,1,0,1,57500
"1060",51,21,1,2,1,0,8,27000
"1061",45,21,2,2,1,0,1,46000
"1062",66,21,1,2,1,0,1,15000
"1063",61,20,2,2,1,0,1,34000
"1064",72,11,1,1,1,0,1,19900
"1065",63,22,1,2,1,0,1,15000
"1066",64,19,2,2,1,0,1,9000
"1067",64,22,2,1,1,0,1,57500
"1068",68,18,2,2,1,0,1,15000
"1069",51,17,2,2,1,0,1,40000
"1070",54,20,1,2,1,0,1,52000
"1071",59,18,2,2,1,0,1,19800
"1072",63,16,2,2,1,0,1,17000
"1073",64,16,1,2,1,0,1,69700
"1074",44,21,1,2,1,0,1,50000
"1075",43,16,2,1,1,0,1,9100
"1076",29,20,1,2,1,0,1,68000
"1077",26,21,2,2,1,0,1,24000
"1078",71,20,2,2,1,0,1,19100
"1079",37,22,2,2,1,0,1,9000
"1080",43,18,1,2,2,0,1,1500
"1081",35,16,2,2,1,0,1,0
"1082",40,16,1,2,1,0,1,51000
"1083",61,20,1,2,1,0,1,55000
"1084",58,20,2,2,1,0,1,24000
"1085",17,13,1,2,1,1,1,0
"1086",57,21,1,1,1,0,1,25000
"1087",58,20,2,2,1,0,1,80000
"1088",41,16,2,2,1,0,1,18000
"1089",45,16,1,2,1,0,1,72000
"1090",18,18,2,2,1,0,1,2700
"1091",16,12,1,2,1,1,1,0
"1092",49,19,1,2,1,0,1,50000
"1093",33,19,1,2,1,0,1,45600
"1094",54,20,2,2,1,0,1,0
"1095",56,22,1,2,1,0,1,0
"1096",66,15,1,2,1,0,1,121000
"1097",65,21,2,2,1,0,1,35000
"1098",32,18,1,2,1,0,1,53000
"1099",30,16,1,2,1,0,1,20900
"1100",29,19,2,2,1,0,1,18000
"1101",46,21,1,2,1,0,1,231000
"1102",43,21,2,2,1,0,1,91000
"1103",51,22,2,2,1,0,1,101750
"1104",19,14,1,1,1,0,6,5600
"1105",17,14,2,2,1,1,6,2970
"1106",56,22,2,2,1,0,1,62000
"1107",68,20,1,2,1,0,1,42200
"1108",58,16,1,1,2,0,1,37500
"1109",72,19,1,2,1,0,1,61800
"1110",34,17,1,2,1,0,1,49100
"1111",35,17,2,2,1,0,1,25000
"1112",16,13,2,2,1,1,1,0
"1113",15,12,2,2,1,1,1,0
"1114",55,16,2,2,1,0,1,100000
"1115",70,24,1,2,1,0,1,46500
"1116",70,24,2,2,1,0,1,22450
"1117",49,20,1,2,1,0,1,59000
"1118",53,16,1,2,1,0,1,50000
"1119",48,19,2,2,1,0,1,19000
"1120",47,16,2,2,2,0,1,27000
"1121",44,16,1,2,2,0,1,32000
"1122",21,16,1,2,2,0,1,28000
"1123",60,16,1,2,2,0,1,25510
"1124",39,22,1,2,1,0,1,15700
"1125",29,21,2,2,1,0,6,24000
"1126",55,21,1,2,1,0,1,102200
"1127",49,21,2,2,1,0,1,0
"1128",17,14,2,2,1,1,1,0
"1129",68,19,2,2,1,0,1,25000
"1130",64,19,1,2,1,0,1,96000
"1131",62,20,2,2,1,0,1,20100
"1132",29,20,2,2,1,0,1,5000
"1133",35,18,1,2,1,0,1,165000
"1134",41,18,2,2,1,0,1,29700
"1135",46,16,1,2,1,0,1,77000
"1136",18,14,2,2,1,0,1,5700
"1137",41,20,2,2,1,0,1,16500
"1138",45,18,1,1,1,0,1,13550
"1139",16,13,2,1,1,1,1,0
"1140",61,16,1,2,1,0,1,54530
"1141",60,16,2,2,1,0,1,41500
"1142",93,16,1,1,1,0,1,57820
"1143",35,15,1,2,1,0,1,50000
"1144",22,17,1,2,2,0,1,17500
"1145",21,17,2,2,2,0,1,13000
"1146",61,23,2,2,1,0,1,5500
"1147",56,17,1,1,2,0,1,110000
"1148",67,21,2,2,1,0,1,70500
"1149",69,18,1,2,1,0,1,56700
"1150",23,19,2,2,1,0,1,30000
"1151",27,19,1,2,1,0,1,35000
"1152",27,21,1,2,1,0,1,33300
"1153",30,19,2,1,1,0,1,58000
"1154",71,19,1,2,1,0,1,221000
"1155",33,22,2,2,1,0,1,37200
"1156",35,20,2,2,1,0,3,28820
"1157",17,14,1,2,1,1,3,500
"1158",66,21,1,1,1,0,1,67200
"1159",26,18,1,2,1,0,1,62000
"1160",29,21,2,2,1,0,1,59000
"1161",46,21,2,2,2,0,1,22900
"1162",48,14,1,1,2,0,1,8700
"1163",25,14,2,2,1,0,1,9800
"1164",26,16,1,2,1,0,1,6000
"1165",26,16,1,2,2,0,1,10000
"1166",41,14,2,2,1,0,8,47000
"1167",29,18,1,2,1,0,1,27700
"1168",30,16,2,2,1,0,1,1200
"1169",27,21,1,2,2,0,1,14000
"1170",57,22,1,2,1,0,1,463000
"1171",54,21,2,2,1,0,1,3000
"1172",28,14,1,1,1,0,3,11000
"1173",31,13,2,1,1,0,3,8600
"1174",67,20,1,1,1,0,1,10500
"1175",30,20,1,1,1,0,1,50000
"1176",28,19,2,1,1,0,1,0
"1177",56,18,2,2,1,0,1,0
"1178",60,16,1,2,1,0,1,45000
"1179",62,21,2,2,1,0,1,115030
"1180",55,20,2,2,2,0,1,88000
"1181",19,18,1,2,2,0,1,27000
"1182",32,9,2,2,2,0,1,2000
"1183",31,12,1,2,2,0,1,6600
"1184",52,20,2,2,1,0,1,80000
"1185",74,20,2,2,1,0,1,54300
"1186",66,18,1,1,1,0,1,40400
"1187",38,20,1,2,1,0,1,26000
"1188",58,18,1,1,2,0,3,20000
"1189",63,19,2,1,2,0,3,8400
"1190",20,14,2,1,2,0,3,9360
"1191",15,12,1,1,2,0,3,600
"1192",44,24,1,2,1,0,1,46000
"1193",76,19,2,1,1,0,3,19960
"1194",76,18,1,2,1,0,1,36000
"1195",72,16,2,2,1,0,1,16900
"1196",47,18,2,2,1,0,1,0
"1197",43,16,1,2,1,0,1,91000
"1198",25,20,2,2,1,0,1,15000
"1199",49,19,2,2,1,0,3,38000
"1200",48,19,1,2,1,0,3,46800
"1201",23,18,2,2,2,0,3,18700
"1202",71,14,2,1,1,0,3,9900
"1203",42,20,1,2,1,0,1,24000
"1204",27,17,1,2,1,0,1,36000
"1205",40,21,2,2,1,0,2,51000
"1206",55,20,1,2,1,0,2,89000
"1207",35,21,1,2,1,0,1,8000
"1208",31,20,1,2,1,0,1,60000
"1209",30,21,2,2,1,0,1,80000
"1210",24,19,2,2,1,0,3,1100
"1211",25,17,1,2,1,0,3,0
"1212",34,16,2,1,1,0,1,9200
"1213",37,22,2,1,1,0,1,30000
"1214",66,16,1,2,1,0,1,33300
"1215",24,21,2,2,1,0,1,48800
"1216",60,13,2,2,1,0,1,37200
"1217",73,22,1,2,1,0,1,53000
"1218",65,22,2,1,1,0,1,22600
"1219",21,15,2,2,1,0,1,20000
"1220",22,18,1,2,1,0,1,40000
"1221",54,21,1,2,1,0,1,32000
"1222",52,16,2,2,2,0,1,32000
"1223",73,16,1,2,1,0,1,50500
"1224",62,18,2,2,1,0,1,31010
"1225",55,16,2,2,1,0,1,1300
"1226",57,16,1,2,1,0,1,41000
"1227",44,16,1,2,1,0,1,100000
"1228",41,16,2,2,1,0,1,30000
"1229",70,21,2,2,1,0,9,34680
"1230",72,21,1,2,1,0,1,39500
"1231",61,11,1,2,1,0,1,19400
"1232",67,21,2,2,1,0,1,27700
"1233",58,16,1,2,1,0,1,14600
"1234",53,19,2,2,1,0,1,85000
"1235",55,18,2,2,2,0,1,98000
"1236",60,10,1,1,1,0,1,18000
"1237",70,21,1,1,1,0,1,29000
"1238",76,16,2,2,1,0,6,17500
"1239",32,17,1,2,2,0,1,70000
"1240",32,21,2,2,2,0,1,24000
"1241",63,21,1,2,1,0,1,23000
"1242",42,19,1,2,1,0,1,77000
"1243",35,22,2,2,1,0,1,65000
"1244",19,16,1,2,1,0,1,10200
"1245",18,16,1,2,1,0,1,8700
"1246",54,19,2,1,1,0,3,11420
"1247",59,17,1,1,1,0,1,15000
"1248",27,17,1,2,2,0,3,720
"1249",27,17,2,2,2,0,3,20720
"1250",27,11,1,2,2,0,3,30720
"1251",52,16,1,2,1,0,1,38000
"1252",53,16,2,1,1,0,1,9200
"1253",30,18,2,2,1,0,1,40000
"1254",31,16,1,2,1,0,1,30000
"1255",24,11,1,2,1,0,1,12000
"1256",42,16,1,2,1,0,1,36000
"1257",40,20,2,2,1,0,1,28000
"1258",19,14,1,2,1,0,1,0
"1259",48,22,2,2,1,0,1,16600
"1260",53,22,1,2,1,0,1,81100
"1261",18,18,2,2,1,0,1,3200
"1262",16,13,1,2,1,1,1,5100
"1263",50,19,2,2,2,0,1,12800
"1264",25,18,1,2,2,0,1,47350
"1265",25,19,2,2,2,0,1,0
"1266",56,20,1,1,1,0,1,41000
"1267",54,20,2,2,1,0,1,66000
"1268",37,20,1,2,1,0,1,96000
"1269",37,21,2,2,1,0,1,60000
"1270",51,21,1,2,1,0,1,65000
"1271",53,22,2,2,1,0,1,70000
"1272",57,16,1,2,2,0,1,42400
"1273",41,22,2,2,1,0,1,40000
"1274",43,18,1,2,1,0,1,80000
"1275",80,12,1,2,1,0,1,26900
"1276",33,21,2,2,1,0,1,35000
"1277",35,21,1,2,1,0,1,42000
"1278",79,21,2,2,1,0,1,44300
"1279",62,22,1,2,1,0,1,40500
"1280",57,19,2,2,1,0,1,50000
"1281",33,21,1,2,1,0,1,60000
"1282",59,16,1,2,1,0,9,62000
"1283",57,13,2,2,1,0,9,10700
"1284",28,19,2,2,1,0,1,22020
"1285",48,19,2,2,1,0,1,54000
"1286",55,18,1,1,1,0,1,19400
"1287",19,19,1,2,1,0,1,13000
"1288",69,19,2,2,1,0,1,27200
"1289",72,17,1,2,1,0,1,25700
"1290",28,19,1,2,1,0,1,30000
"1291",48,16,1,2,1,0,1,24000
"1292",46,16,2,2,1,0,1,26700
"1293",18,16,2,2,2,0,1,12000
"1294",59,16,2,2,1,0,1,500
"1295",66,21,1,1,1,0,1,72000
"1296",55,14,2,2,1,0,1,63000
"1297",67,22,1,1,1,0,1,119030
"1298",44,16,1,2,1,0,1,91000
"1299",49,21,2,1,1,0,1,24900
"1300",39,22,2,2,1,0,3,55000
"1301",16,12,2,2,1,1,3,0
"1302",23,21,2,2,1,0,1,55000
"1303",26,21,1,2,1,0,1,35000
"1304",37,22,2,2,1,0,1,72000
"1305",40,21,1,2,1,0,1,57500
"1306",80,16,1,1,1,0,1,28200
"1307",76,19,2,1,1,0,1,12900
"1308",57,21,1,1,1,0,1,72000
"1309",50,19,2,1,1,0,1,0
"1310",47,18,1,1,1,0,1,64000
"1311",25,21,1,2,1,0,1,15000
"1312",23,20,2,2,2,0,1,10000
"1313",72,16,1,2,1,0,1,49300
"1314",68,24,1,2,1,0,1,75700
"1315",64,19,2,2,1,0,1,10000
"1316",32,20,2,2,1,0,1,5000
"1317",33,19,1,2,1,0,1,105000
"1318",59,22,2,2,1,0,1,59000
"1319",39,16,1,2,1,0,1,31200
"1320",37,18,2,2,1,0,1,4900
"1321",44,21,1,2,1,0,1,26300
"1322",45,22,2,2,1,0,1,39100
"1323",78,18,2,1,1,0,1,27100
"1324",23,21,2,1,1,0,1,11000
"1325",63,16,1,2,1,0,1,13100
"1326",43,16,1,2,1,0,1,48000
"1327",45,16,1,2,1,0,1,16000
"1328",54,16,2,2,1,0,1,20000
"1329",55,16,1,2,1,0,1,60000
"1330",34,18,1,2,1,0,1,32000
"1331",53,19,2,2,1,0,3,27000
"1332",54,20,1,2,1,0,1,60000
"1333",54,21,1,1,1,0,1,55000
"1334",52,21,2,2,1,0,1,6000
"1335",44,21,2,2,1,0,1,74000
"1336",17,14,2,2,1,1,1,0
"1337",16,12,2,2,1,1,1,0
"1338",47,18,1,2,1,0,1,121000
"1339",80,18,2,1,1,0,1,22600
"1340",66,16,1,2,1,0,1,74150
"1341",69,16,2,1,1,0,1,27500
"1342",64,18,2,2,2,0,1,31000
"1343",54,16,2,2,1,0,1,14400
"1344",60,16,1,2,1,0,1,57000
"1345",27,21,2,2,1,0,1,50000
"1346",29,21,1,2,1,0,1,54000
"1347",31,15,1,2,1,0,1,30000
"1348",30,17,2,2,1,0,1,2000
"1349",84,19,1,2,1,0,1,16500
"1350",56,22,1,1,1,0,3,71300
"1351",56,22,2,2,1,0,1,40000
"1352",42,18,2,2,2,0,1,16000
"1353",52,19,1,1,2,0,1,59700
"1354",15,12,2,2,2,1,1,510
"1355",56,18,2,2,1,0,1,20400
"1356",56,19,2,2,2,0,3,40480
"1357",36,19,1,2,2,0,3,480
"1358",31,16,2,1,1,0,3,9280
"1359",41,18,2,2,1,0,1,58000
"1360",44,18,1,2,1,0,1,100000
"1361",17,14,2,2,1,1,1,2000
"1362",34,21,1,2,1,0,1,123000
"1363",53,16,2,2,1,0,1,0
"1364",59,21,1,2,1,0,1,100000
"1365",54,18,2,2,1,0,1,63000
"1366",55,19,1,2,1,0,1,64000
"1367",16,13,1,2,1,1,1,0
"1368",49,21,1,2,1,0,1,96000
"1369",19,16,1,2,1,0,1,12000
"1370",18,14,1,2,1,0,1,4000
"1371",74,19,2,2,1,0,1,13000
"1372",79,14,1,2,1,0,1,33100
"1373",28,16,2,2,1,0,1,680
"1374",31,21,1,2,1,0,1,46800
"1375",70,16,1,2,1,0,1,28200
"1376",67,21,2,2,1,0,1,73000
