"epochs","BARTMean","BARTsd","MIMean","MIsd","GPMean","GPsd","actual","runtimeBART","runtimeMI","runtimeGP"
1,1.6468992919713e+21,4.02765654054016e+20,6.06939905830265e+20,NA,2.61927482483158e+20,0.171073438784044,3.2588e+21,9952.764,0.711999999999534,34120.136
2,1.65544517984767e+21,3.96397290930464e+20,9.57103988768262e+20,2.20414088690386e+20,9.14273410868353e+20,0.175533984940657,3.2588e+21,9952.764,0.711999999999534,34120.136
3,1.59194658615406e+21,4.43616283531146e+20,46547706041840607232,72376419869561470976,5.63870706686289e+21,0.179187434451369,3.2588e+21,9952.764,0.711999999999534,34120.136
4,1.60391591034938e+21,5.19338820443778e+20,2.78277781150816e+20,4.26428859814881e+20,5.94339463443989e+21,0.182074223994333,3.2588e+21,9952.764,0.711999999999534,34120.136
5,1.61534468476644e+21,4.25271454798344e+20,3.89834620608285e+21,8.53700722741774e+21,7.19370753353344e+21,0.18557165661408,3.2588e+21,9952.764,0.711999999999534,34120.136
6,1.50518966210711e+21,4.31467722988188e+20,3.81338586307988e+20,6.6373571891865e+20,6.61121109053543e+21,0.187216729133681,3.2588e+21,9952.764,0.711999999999534,34120.136
7,1.51633016262626e+21,4.39997382103995e+20,2.5773663154255e+20,3.23801484173852e+20,6.62470704209685e+21,0.188979765166127,3.2588e+21,9952.764,0.711999999999534,34120.136
8,1.45752397631533e+21,4.22574107418573e+20,2.18404739113414e+20,3.52050947561557e+20,1.01741313800448e+22,0.190681042975491,3.2588e+21,9952.764,0.711999999999534,34120.136
9,1.45369294647079e+21,4.23232527488949e+20,5.67717353741224e+20,1.29574424295788e+21,1.00235148791376e+22,0.192091370457618,3.2588e+21,9952.764,0.711999999999534,34120.136
10,1.5516289547492e+21,3.90776150294337e+20,1.0574830153192e+21,2.14648528058136e+21,1.0253875467478e+22,0.193309688929632,3.2588e+21,9952.764,0.711999999999534,34120.136
11,1.52583649392797e+21,4.16161509489378e+20,3.97936843967345e+21,7.11969610695449e+21,1.06871286352128e+22,0.194224454525019,3.2588e+21,9952.764,0.711999999999534,34120.136
12,1.52746287376971e+21,4.52414234367207e+20,3.94114252705371e+21,1.07124007942315e+22,1.06938258101811e+22,0.19505546247862,3.2588e+21,9952.764,0.711999999999534,34120.136
13,1.39167470005963e+21,4.15773682254734e+20,2.63022952149417e+21,4.85226020452961e+21,1.08135337091553e+22,0.195801208533437,3.2588e+21,9952.764,0.711999999999534,34120.136
14,1.52618600193664e+21,3.90138815257393e+20,1.33978483585016e+21,2.36718094201602e+21,1.06193812909904e+22,0.196340679434933,3.2588e+21,9952.764,0.711999999999534,34120.136
15,1.40715972605682e+21,4.37748155120695e+20,1.11600438304808e+22,4.01384105042224e+22,1.00794777773723e+22,0.196942803847453,3.2588e+21,9952.764,0.711999999999534,34120.136
16,1.44613624330518e+21,3.89721569644353e+20,6.11114539216343e+20,9.45525239912594e+20,1.01004059190915e+22,0.197588715012304,3.2588e+21,9952.764,0.711999999999534,34120.136
17,2.02175952862251e+21,5.5384474343209e+20,2.97069775769258e+21,9.21277359096307e+21,8.95175661387878e+21,0.198247915678102,3.2588e+21,9952.764,0.711999999999534,34120.136
18,1.9541757109186e+21,5.13955575439211e+20,5.70795722248974e+20,9.60044738002999e+20,9.46458700154239e+21,0.198684182192223,3.2588e+21,9952.764,0.711999999999534,34120.136
19,2.00680579735416e+21,5.5536599010941e+20,5.69716576424817e+21,1.01667163657837e+22,1.42492697260545e+22,0.199128241123968,3.2588e+21,9952.764,0.711999999999534,34120.136
20,2.00316165632355e+21,5.0511454519374e+20,9.44437995685049e+21,3.05627382452284e+22,1.38496001725606e+22,0.199562083762781,3.2588e+21,9952.764,0.711999999999534,34120.136
21,2.11626262946508e+21,5.94323257471928e+20,1.42586319795926e+21,3.14190844377759e+21,1.38445147443702e+22,0.19997173298748,3.2588e+21,9952.764,0.711999999999534,34120.136
22,1.99786255657904e+21,5.41455991871749e+20,1.01492916895522e+22,3.66678231648961e+22,1.44673980249599e+22,0.200330850861255,3.2588e+21,9952.764,0.711999999999534,34120.136
23,1.98261583534112e+21,6.22256577339144e+20,4.64673550030923e+22,2.19139913711748e+23,1.38409466181735e+22,0.200637598474358,3.2588e+21,9952.764,0.711999999999534,34120.136
24,1.94225255480801e+21,5.08701314795851e+20,2.62747423992268e+21,1.18897977349137e+22,1.42846433179826e+22,0.200913663190722,3.2588e+21,9952.764,0.711999999999534,34120.136
25,2.0360587920982e+21,4.76394483775243e+20,6.30222051198295e+20,1.18278138630065e+21,1.40633487588888e+22,0.201134200565563,3.2588e+21,9952.764,0.711999999999534,34120.136
26,1.9074649604179e+21,5.18074043374764e+20,2.5831948237517e+21,7.94780569213539e+21,1.39137229985931e+22,0.201333825742359,3.2588e+21,9952.764,0.711999999999534,34120.136
27,1.97483175260008e+21,5.01299563110505e+20,2.96281104969811e+21,9.90567055210335e+21,1.39981861095855e+22,0.201505197377692,3.2588e+21,9952.764,0.711999999999534,34120.136
28,1.98375285976521e+21,5.44047451359906e+20,3.26590547947253e+20,6.64950016503713e+20,1.33183461933792e+22,0.201666704198582,3.2588e+21,9952.764,0.711999999999534,34120.136
29,1.86059438746162e+21,5.0461427684063e+20,9.07224036911375e+20,2.22542655823081e+21,1.30665850514133e+22,0.201830125166568,3.2588e+21,9952.764,0.711999999999534,34120.136
30,2.01331570894904e+21,4.60429054307315e+20,8.41914394092905e+20,2.73875912801303e+21,1.28969242077406e+22,0.201984967250626,3.2588e+21,9952.764,0.711999999999534,34120.136
31,2.01784884539394e+21,4.63021618578784e+20,4.95934034710907e+21,1.72356392804121e+22,1.26655816243056e+22,0.202125285003877,3.2588e+21,9952.764,0.711999999999534,34120.136
32,1.43943290579569e+21,4.03656555967973e+20,1.43530009708199e+21,5.55220383693374e+21,1.23027945164819e+22,0.202280655455286,3.2588e+21,9952.764,0.711999999999534,34120.136
33,1.46553983538504e+21,3.96428271520396e+20,7.89115247611553e+20,2.20516187705996e+21,1.22218925682407e+22,0.20242748395915,3.2588e+21,9952.764,0.711999999999534,34120.136
34,1.53802996235361e+21,4.31623308332116e+20,9.51421543579625e+20,2.75108728645437e+21,1.21382087234121e+22,0.202619084912769,3.2588e+21,9952.764,0.711999999999534,34120.136
35,1.41838136109334e+21,3.71027767468461e+20,3.47457381610832e+20,1.19576429418776e+21,1.23706258421605e+22,0.202745354511261,3.2588e+21,9952.764,0.711999999999534,34120.136
36,1.34719319723594e+21,4.58107762314824e+20,5.43086360383672e+21,1.97062267361511e+22,1.21260689187491e+22,0.202870731285438,3.2588e+21,9952.764,0.711999999999534,34120.136
37,1.49033656888585e+21,4.71038565347e+20,2.77771476287016e+21,5.74126923829994e+21,1.21411049545284e+22,0.202972972460955,3.2588e+21,9952.764,0.711999999999534,34120.136
38,1.23250091464317e+21,3.24171845531061e+20,3.71088188061618e+20,8.15436928585284e+20,1.18087366576957e+22,0.203079381421088,3.2588e+21,9952.764,0.711999999999534,34120.136
39,1.386901609271e+21,4.33141058694001e+20,8.16266772629193e+20,2.73512519830792e+21,1.15994755539428e+22,0.20319676837405,3.2588e+21,9952.764,0.711999999999534,34120.136
40,1.29068148563084e+21,3.46776085577516e+20,1.82278633627838e+22,1.06196619823186e+23,1.10508020205966e+22,0.203331447098005,3.2588e+21,9952.764,0.711999999999534,34120.136
41,1.29357834702809e+21,4.03776287666956e+20,1.06377167498442e+21,2.56339704358559e+21,1.06934459866344e+22,0.203444511562609,3.2588e+21,9952.764,0.711999999999534,34120.136
42,1.41184007123113e+21,3.74772698837554e+20,1.23457974629563e+21,3.58095335846714e+21,9.89101415931358e+21,0.203549869254056,3.2588e+21,9952.764,0.711999999999534,34120.136
43,1.36647113256934e+21,3.64661455366302e+20,2.11510650677901e+21,8.01603708942068e+21,1.00097448409971e+22,0.203626103440612,3.2588e+21,9952.764,0.711999999999534,34120.136
44,1.42604236623241e+21,3.4567987496186e+20,2.65181946984608e+21,1.18300829477307e+22,1.06401827506768e+22,0.20373378299795,3.2588e+21,9952.764,0.711999999999534,34120.136
45,1.34299025600562e+21,3.69446633373446e+20,3.6022390793283e+21,1.38624109015196e+22,1.0089212649795e+22,0.203837428312372,3.2588e+21,9952.764,0.711999999999534,34120.136
46,1.38483963750536e+21,3.67618825784857e+20,7.42694325822145e+20,1.93153212881029e+21,9.91278019593338e+21,0.20392184536214,3.2588e+21,9952.764,0.711999999999534,34120.136
