"BARTMean","BARTsd","MIMean","MIsd","GPMean","GPsd","actual.integral","actual.error","actual.functionEvaluations","actual.returnCode","actual.integral.1","actual.error.1","actual.functionEvaluations.1","actual.returnCode.1"
NA,NA,24.1084115079333,NA,11.9721546468281,0.924310100952421,11.9028994968727,2.36755960080204e-05,45,0,11.9028994968727,2.36755960080204e-05,45,0
NA,NA,5.79203263413623,2.55202346724151,11.5588397467263,0.9243101029868,11.9028994968727,2.36755960080204e-05,45,0,11.9028994968727,2.36755960080204e-05,45,0
