"epochs","BARTMean","BARTsd","MIMean","MIsd","BRmean","BRsd","PoptMean"
33,10.2406976795803,1.06092953023609,10.1005509150442,1.26908366967214,10.2781889182002,1.1545337900073,10.2121680142157
34,10.2366832733059,1.05516068186373,10.1157070160274,1.26904069424778,10.2873214187017,1.15060613157798,10.2121680142157
35,10.2327633236498,1.0494836067802,10.1105850982062,1.26234780602972,10.2903569483488,1.1440791270679,10.2121680142157
36,10.229775473539,1.04365978691839,10.1201493060144,1.25803077706486,10.3066928794351,1.1473744865168,10.2121680142157
37,10.2386527651213,1.04087294312568,10.1223194595159,1.25085904917689,10.277687490204,1.17232872479764,10.2121680142157
38,10.2509746073473,1.04130891993391,10.1340686761241,1.24852383917523,10.2911414070265,1.17238481416276,10.2121680142157
39,10.254858428985,1.03602359159536,10.1232310323188,1.24561288503492,10.3057340485892,1.17380539842343,10.2121680142157
40,10.2602329823183,1.03144779392964,10.1324263158132,1.2416634360281,10.3188088509103,1.1737646871289,10.2121680142157
41,10.2703888989741,1.03026675801173,10.1251766270289,1.23668126578184,10.3120641010521,1.16899753704542,10.2121680142157
42,10.2727928452531,1.02484973314895,10.1210004530725,1.230519684073,10.292554634643,1.17752075343546,10.2121680142157
43,10.2880880514522,1.02988213724163,10.1342198733134,1.23043580266825,10.2710653336264,1.18929825898545,10.2121680142157
44,10.2825760100528,1.02572328858141,10.1368348985156,1.22406527537002,10.2734079813265,1.1831049370952,10.2121680142157
45,10.2806398738134,1.02042723545586,10.1419604616942,1.21856138074008,10.2701274390037,1.17722931322887,10.2121680142157
46,10.279035615793,1.01516405446436,10.1473281584986,1.2132713490588,10.2631011403971,1.17303886313607,10.2121680142157
47,10.2890616475975,1.01467908480687,10.1493987277285,1.20710795373456,10.2564279892599,1.1687626502912,10.2121680142157
48,10.2908375832391,1.00958831743432,10.1510268290848,1.20097778221198,10.260397345464,1.16338629120134,10.2121680142157
49,10.2929181571237,1.00463745748408,10.1519251418128,1.19486806383937,10.2637936827128,1.15792864357153,10.2121680142157
50,10.2908886467472,0.99975666983204,10.1715235100552,1.2048643009734,10.2633751587222,1.15207327813117,10.2121680142157
51,10.2821589693609,0.998606628697826,10.1866263693723,1.20839510766856,10.223288356145,1.21503178379395,10.2121680142157
52,10.3013581370362,1.01239310600678,10.1915804727403,1.20343862547527,10.2214376449567,1.20914628778549,10.2121680142157
53,10.310954484382,1.01211492902384,10.1810309521925,1.202301529983,10.2133912787802,1.2059725138588,10.2121680142157
54,10.3225118976569,1.01406257240349,10.177078309959,1.19712970840657,10.221818337846,1.20317712898617,10.2121680142157
55,10.3036578777199,1.02750180421617,10.1763665014002,1.19138270244463,10.2240425360164,1.19759553918947,10.2121680142157
56,10.2942427142677,1.02718133892126,10.1717164790149,1.18666200942873,10.1900428253608,1.2422196296264,10.2121680142157
57,10.294380190402,1.02232565140968,10.1777731314018,1.1827118068068,10.1833387301373,1.23828957596422,10.2121680142157
58,10.2978484793305,1.01817538666367,10.175325582809,1.17744691034061,10.1916609877183,1.23552040594616,10.2121680142157
59,10.2973173904298,1.01346581728627,10.1688795190809,1.17391375443757,10.1999706118769,1.23284335966496,10.2121680142157
60,10.3016959258794,1.00985087072215,10.1831266963282,1.17803168600487,10.1899145750027,1.23169895432521,10.2121680142157
61,10.2895092563476,1.01341651781154,10.1829710667848,1.17266591745322,10.1992658536958,1.23003951503593,10.2121680142157
62,10.2860626339921,1.00950044075793,10.1907203430222,1.17024886271285,10.1904540012043,1.22803227255343,10.2121680142157
63,10.2973532840204,1.01212509788895,10.1926100996366,1.16518600343166,10.2021572884942,1.22885136422129,10.2121680142157
64,10.3088522520972,1.01508893508235,10.1879505021953,1.1610852238293,10.2050514895772,1.22379209156882,10.2121680142157
65,10.3028257584275,1.01269123772722,10.1954058800921,1.15874298206602,10.2102034998893,1.21966475804204,10.2121680142157
66,10.3045455713172,1.00844874573285,10.1984225659422,1.1541513851314,10.2214338616572,1.22035923573656,10.2121680142157
67,10.3100691693984,1.00586857273367,10.2023442478993,1.14994848109502,10.227362533474,1.21677874850241,10.2121680142157
68,10.3159338361086,1.00358482175987,10.2042081216116,1.14520261879148,10.2365650058161,1.21568463571142,10.2121680142157
69,10.3140000148752,0.999545931751721,10.2066204417446,1.14064333580977,10.2333349995331,1.21103516433359,10.2121680142157
70,10.3144957745994,0.995352114242955,10.2190256632447,1.1439408306395,10.2186936345112,1.2165550115087,10.2121680142157
71,10.2839633566815,1.04655121066636,10.2007392327026,1.15678746422265,10.2103601364737,1.21493860825468,10.2121680142157
72,10.3010192663536,1.05910713230575,10.1809235342078,1.17260515063453,10.2133187986756,1.21034903945134,10.2121680142157
73,10.303877177725,1.05523372404774,10.1763290784832,1.16890065193637,10.2277109539627,1.21590071614374,10.2121680142157
74,10.3100912367981,1.05321100474285,10.1857974450718,1.16890417322022,10.2354263607694,1.21399189918661,10.2121680142157
75,10.3098109157754,1.04896027136161,10.1841546542607,1.16432618491401,10.2358038193657,1.20909422613393,10.2121680142157
76,10.3112511007093,1.04488106997924,10.1942933647077,1.16523053332718,10.2258942400109,1.20937452719398,10.2121680142157
77,10.2991905208287,1.04956403877674,10.2052822870809,1.16718566220226,10.2302490593013,1.20556517906899,10.2121680142157
78,10.290032460221,1.05054564200058,10.2152602868497,1.16804929845288,10.2297459558459,1.20082296954024,10.2121680142157
79,10.2919295677338,1.04665571397352,10.2087532676528,1.16582258146314,10.2249867273516,1.19734383165879,10.2121680142157
80,10.3000716982549,1.04671595227948,10.2186495542842,1.16676392139785,10.2270350926599,1.19292257794214,10.2121680142157
81,10.3076267380671,1.04626181362306,10.2238961682259,1.16381796197426,10.2259570317185,1.18838961578109,10.2121680142157
82,10.2996110891812,1.04632148660759,10.2123478241349,1.16693480836094,10.2304859201576,1.18498802627835,10.2121680142157
83,10.30583403576,1.044818277707,10.2085334541324,1.16333818444697,10.2297050568771,1.18052524989322,10.2121680142157
84,10.3082789213604,1.0412676672801,10.1930553505216,1.17272449067778,10.2335025432361,1.17690006855289,10.2121680142157
85,10.318035084123,1.04355004193169,10.1806415567504,1.17720993637691,10.2413268348688,1.1760195102624,10.2121680142157
86,10.3263245012116,1.04416244479409,10.1667695573633,1.1839462314332,10.2487550250598,1.17485381696189,10.2121680142157
87,10.3266687835515,1.04032433417661,10.1691382045171,1.17991122015296,10.2454657696716,1.17115950799032,10.2121680142157
88,10.3282533680092,1.03668771097867,10.1676354382573,1.17572962851564,10.2525656075183,1.16985429436861,10.2121680142157
89,10.3265103636502,1.03312916167938,10.1635200953401,1.17246633737233,10.2613542336272,1.17020439592267,10.2121680142157
90,10.325417537408,1.02948736914501,10.1619771263588,1.16838386367393,10.2685193041418,1.16906545520541,10.2121680142157
91,10.3350750785694,1.03219413362364,10.1581035685838,1.16511184745739,10.2562389957345,1.17397420663218,10.2121680142157
92,10.327889341307,1.03208559246438,10.1641312083266,1.16319270377745,10.2608787807238,1.17110963625888,10.2121680142157
93,10.3258377781855,1.0287376396875,10.1674968984591,1.15978828280608,10.2654536736153,1.16826036665531,10.2121680142157
94,10.326986642347,1.02522704221743,10.1659691730389,1.15587135674242,10.2672495789393,1.16436782947808,10.2121680142157
95,10.3321999171166,1.02358785284784,10.1689047110957,1.15239319166008,10.2584216288822,1.16517712671845,10.2121680142157
96,10.3428791087849,1.02818137679752,10.1635879797099,1.1502080039814,10.2568276806382,1.16131204063388,10.2121680142157
97,10.3449372434004,1.02495796136709,10.1571033021063,1.14895537754344,10.2527337929688,1.15839201671892,10.2121680142157
98,10.3451301754165,1.02146845714205,10.1600731090724,1.14561054528219,10.2575680125402,1.15594221113322,10.2121680142157
99,10.3485789594578,1.01888176268582,10.1604883317206,1.14174492949725,10.2626758053631,1.15371631846666,10.2121680142157
100,10.3495302611777,1.0155237781288,10.1648835980719,1.1391796916892,10.2725197260419,1.15614162715406,10.2121680142157
101,10.3502311147178,1.01216967823273,10.1626361968334,1.13571189428424,10.2719394630348,1.15230343866981,10.2121680142157
102,10.3476753604148,1.00930452201169,10.1694492134341,1.13505723369145,10.2563412234885,1.16447077580013,10.2121680142157
103,10.3515017108024,1.00709172360919,10.1436005786954,1.17563010677311,10.255226634507,1.1607158393307,10.2121680142157
104,10.3579881057678,1.00701740416763,10.1297224422601,1.18437054411057,10.2616114525899,1.15962648271996,10.2121680142157
105,10.3574083803507,1.00376849101755,10.1044636400418,1.22168573085801,10.2623332572944,1.15589026231312,10.2121680142157
106,10.3549919714618,1.00098039057838,10.1040152565475,1.21775130990989,10.2610393986024,1.1522688782062,10.2121680142157
107,10.3620807366056,1.00171266013231,10.1059276615405,1.21407848244256,10.258090912222,1.14916378726692,10.2121680142157
108,10.3555367028779,1.00189981651968,10.1014133214597,1.21153540442665,10.2589194214378,1.14554552263598,10.2121680142157
109,10.3494808866885,1.00163918149672,10.1025270329798,1.20777699298801,10.2606542636261,1.14212413863358,10.2121680142157
110,10.3515210556092,0.998817837483521,10.1086975229089,1.2065002624993,10.2569090244243,1.13951207369157,10.2121680142157
111,10.3531283227143,0.995900473585297,10.1131141736014,1.20402894928956,10.2615064050141,1.13744234965342,10.2121680142157
112,10.3446966467758,0.998586243822221,10.1066104903214,1.203134951217,10.2647005401059,1.1346329950437,10.2121680142157
113,10.3377374058261,0.999456525780987,10.1087500526246,1.19972683850932,10.2675970482254,1.13172995886898,10.2121680142157
114,10.3420519274998,0.997916790187019,10.0874776328313,1.22667304166855,10.2686124064899,1.12832797952168,10.2121680142157
115,10.3414331872674,0.994901455527483,10.0682065882625,1.24772920108369,10.278611062045,1.13219107998734,10.2121680142157
116,10.3372982053757,0.993311745442206,10.064619227107,1.24480083452324,10.2808636602557,1.12912803988566,10.2121680142157
117,10.3357922826449,0.990506518050239,10.0707121811296,1.24354104382984,10.2755450870133,1.12781815663177,10.2121680142157
118,10.3249672880542,0.99745406831081,10.0768234777955,1.2423401050041,10.2579122018947,1.14742821823351,10.2121680142157
119,10.317615452033,0.999062996944274,10.079275849036,1.23904736213784,10.2509571415313,1.14757556433732,10.2121680142157
120,10.3126453884119,0.998208423229362,10.0822002971345,1.23596440983238,10.2472209552874,1.145211874491,10.2121680142157
121,10.3240863361094,1.00645012561927,10.0764202167754,1.23463965920458,10.2390715077597,1.14680084540376,10.2121680142157
122,10.3304498736059,1.00696737365548,10.0831149045263,1.23415140439974,10.2313399017796,1.14792987605547,10.2121680142157
123,10.3383485003543,1.00939646155097,10.0780815141801,1.23233811999489,10.2317885304436,1.14460321646212,10.2121680142157
124,10.3376794933618,1.00651359008831,10.0728598869576,1.23070022931664,10.2362156069422,1.14278336632825,10.2121680142157
125,10.337515340032,1.00361949139942,10.0810888331177,1.23197749425488,10.2211566746713,1.15677713619264,10.2121680142157
126,10.3379969650656,1.00076829623832,10.0836513750429,1.22892282448712,10.2160063548567,1.15548924977747,10.2121680142157
127,10.3395977016793,0.998148369680096,10.0876846027289,1.22660082383258,10.2233335814676,1.15631834557082,10.2121680142157
128,10.3377339368826,0.99563530351624,10.0956915738651,1.22778710017415,10.2207865173015,1.15354792615419,10.2121680142157
129,10.3324542049937,0.995344333085863,10.100269210124,1.22586425893309,10.225151396206,1.1517844702858,10.2121680142157
130,10.3351615609904,0.993224549903086,10.1014285626269,1.22253421453419,10.2166756370505,1.1541781404467,10.2121680142157
131,10.3289470792832,0.993984234995304,10.10812373228,1.2224565461204,10.2155218908118,1.15107228614428,10.2121680142157
132,10.3326457208322,0.992489708216019,10.1102593952774,1.21941533769006,10.2023819134494,1.16149519367602,10.2121680142157
133,10.333512543218,0.989828792729483,10.1088492032713,1.21621030322098,10.1858121737227,1.17978913569249,10.2121680142157
134,10.3371461698375,0.988350418657857,10.0924428317088,1.23313086096399,10.1767435922971,1.18297438169132,10.2121680142157
135,10.33767033002,0.985686807960967,10.1006852244039,1.23487484306619,10.1850321979293,1.18512973154401,10.2121680142157
136,10.3234689445862,1.00191769451115,10.0919523532882,1.23727847090352,10.19097171253,1.18469493549757,10.2121680142157
137,10.3196846479846,1.00055988865707,10.0897512391061,1.23431502952426,10.189103479569,1.18178215635684,10.2121680142157
138,10.3200369301857,0.997892699007806,10.0918869996291,1.23135856296012,10.1891805469382,1.17861854898543,10.2121680142157
139,10.2946476391152,1.05466844428593,10.0872227317579,1.22975223236374,10.1906630275473,1.17565641537685,10.2121680142157
140,10.3050293238824,1.06156407675517,10.0897705959335,1.2269973194506,10.1920969239311,1.17270865945386,10.2121680142157
141,10.302375385207,1.05940191983563,10.099685691761,1.23141206045925,10.1917541709464,1.16962810492338,10.2121680142157
142,10.303212509974,1.05668864434816,10.0923931347633,1.23233410626413,10.2025734067471,1.17615567394507,10.2121680142157
143,10.3046307980039,1.05411742274624,10.0931577288275,1.22916661052847,10.2039380855176,1.17324195944973,10.2121680142157
144,10.3068563953105,1.05183988984294,10.0987827992872,1.22847903939877,10.2078329419159,1.17145531285568,10.2121680142157
145,10.3059321630466,1.0492048419734,10.0991267429678,1.22531817871195,10.2025082518418,1.17079567090727,10.2121680142157
146,10.3050173617241,1.04658947974384,10.095930711812,1.22299108446522,10.2076578034762,1.17001301556719,10.2121680142157
147,10.3058198286213,1.04397695368176,10.0968783157384,1.21993972405022,10.210713997106,1.16781255365512,10.2121680142157
148,10.3072885907651,1.04152896837069,10.091273863743,1.21939226813293,10.1975331307547,1.17951810717983,10.2121680142157
149,10.3144683918984,1.04382098623963,10.0868470622769,1.21791113669832,10.1986174500774,1.1766351849504,10.2121680142157
150,10.3109750773393,1.04236640076485,10.0871449956212,1.21485451105524,10.2048950149193,1.17702794573979,10.2121680142157
151,10.3037247805766,1.04482582390982,10.0905868428564,1.21279562763334,10.212367408664,1.17885155191426,10.2121680142157
152,10.3042224937443,1.04224751962279,10.0942947342863,1.21092222946394,10.2164393010173,1.17733865903266,10.2121680142157
153,10.3037992218164,1.03968198899169,10.0969861475091,1.20852970399923,10.2183121849191,1.17472395416183,10.2121680142157
154,10.3038244837714,1.03711809720092,10.0973237243204,1.20555899675136,10.2108670994451,1.17664184528278,10.2121680142157
155,10.3050026152589,1.0347105241956,10.0949748548363,1.20307071412461,10.2113455655973,1.17377436777938,10.2121680142157
156,10.3009623338084,1.03381140531154,10.0968986381499,1.20045039515215,10.2058657667374,1.17354648874391,10.2121680142157
157,10.2979641776123,1.0322008273005,10.0926157479752,1.19911744351396,10.2054829905882,1.17070756311618,10.2121680142157
158,10.3072564904994,1.03838898980264,10.0925830237509,1.19621761110528,10.2103856848283,1.17001484065365,10.2121680142157
159,10.3064870036125,1.03594958505329,10.0949947544176,1.19384785769716,10.2113709742739,1.1672858290099,10.2121680142157
160,10.300204669408,1.03747042215654,10.0963209278813,1.19114338148766,10.2137664352,1.16500722223529,10.2121680142157
161,10.3051819294367,1.03751942286649,10.0995561665638,1.18923283914836,10.2166385292721,1.16297863031827,10.2121680142157
162,10.3053847192686,1.03506213756593,10.1029722709936,1.18745358348203,10.2136118545376,1.16105612768543,10.2121680142157
163,10.3076080599758,1.03312776785897,10.1030833453262,1.18465078414487,10.2169897658765,1.15936318280654,10.2121680142157
164,10.3043753376398,1.03178405855911,10.1060529008573,1.18266473163831,10.2222861059213,1.15923056968858,10.2121680142157
165,10.3095064521127,1.03211640357229,10.1115586171959,1.18265683172672,10.2283399631264,1.15992050467779,10.2121680142157
166,10.3039810967442,1.03291042022366,10.0967261943338,1.19987160656709,10.2334077173758,1.15961423372522,10.2121680142157
167,10.3036860676769,1.03052581446475,10.1020480123361,1.19965513843062,10.233437911255,1.15692691298437,10.2121680142157
168,10.3026866320882,1.02825447983238,10.1006538794212,1.1970647544252,10.2371876915033,1.15558514945837,10.2121680142157
169,10.3045666829405,1.02627058683218,10.1057889913532,1.19673125213472,10.2422708825716,1.15538312216858,10.2121680142157
170,10.3074236842441,1.02480133801318,10.1120089715591,1.19755480638824,10.2486021199131,1.15656097262282,10.2121680142157
171,10.2949448855152,1.03916229604249,10.1142018483081,1.19527462617795,10.244335370736,1.15567143684242,10.2121680142157
172,10.294870779964,1.03680917246565,10.1193832098278,1.19506348564354,10.2365554510093,1.15886589603885,10.2121680142157
173,10.2886571678529,1.03862449410058,10.1122873022443,1.19706807695817,10.2394320955902,1.1570506011347,10.2121680142157
174,10.2797526699612,1.04482745723999,10.0966970607456,1.21695955506642,10.2364658071526,1.15530671443485,10.2121680142157
175,10.2823270980839,1.04320762151349,10.0833343041901,1.23067287602932,10.2400854702558,1.15400299543646,10.2121680142157
176,10.2851269271375,1.04173746967392,10.085493519327,1.22836396416765,10.2365516942499,1.15266054692532,10.2121680142157
177,10.2859385679081,1.03950211614689,10.0891481226084,1.22687954478838,10.2360142793969,1.15013608750692,10.2121680142157
178,10.2832824513875,1.03798505890667,10.0894506736974,1.22418270845297,10.2357735118958,1.14760571041806,10.2121680142157
179,10.2873958179427,1.03757511420025,10.0930560788962,1.22271302979515,10.2348387582801,1.14517363216045,10.2121680142157
180,10.2865193539922,1.03539251323944,10.0949300265543,1.22037139295303,10.2380272779811,1.14369324674742,10.2121680142157
181,10.2859969837022,1.03316971322216,10.0973561962581,1.21827370773748,10.2356130646618,1.14179398476586,10.2121680142157
182,10.280760265258,1.03401203691314,10.1040613343901,1.2199164799277,10.2413698806465,1.14268915486744,10.2121680142157
183,10.2777012719146,1.03283717871485,10.1071330809567,1.21818721065869,10.2436860504982,1.14077179278336,10.2121680142157
184,10.2729654475793,1.03316139095215,10.1023470285623,1.21777302508012,10.2451943782016,1.13855496495295,10.2121680142157
185,10.2767844676152,1.03261235713552,10.1020208930589,1.21517844481049,10.2515385255977,1.1402745114328,10.2121680142157
186,10.2747562581629,1.03088394142976,10.0956316275483,1.21655627051905,10.2561445999715,1.14004387739251,10.2121680142157
187,10.2784756432383,1.0302898908799,10.0937725328887,1.21431341147896,10.2571717241077,1.13773585247923,10.2121680142157
188,10.282163772977,1.02968719303033,10.0974465906897,1.21307377859631,10.2590854496739,1.13571683266301,10.2121680142157
189,10.2822758603731,1.02752316871198,10.1028342287766,1.21338468158843,10.2576392255472,1.13354887789778,10.2121680142157
190,10.2886724803485,1.03014867478667,10.107102681924,1.21264786753263,10.2635954406122,1.13493221345223,10.2121680142157
191,10.2813219438799,1.03431422807451,10.1037010169082,1.21127057039973,10.2595826714322,1.13427722553537,10.2121680142157
192,10.2847067116405,1.03350829878117,10.1066517411431,1.20962620881336,10.2613030236742,1.13223783905611,10.2121680142157
193,10.2802854509834,1.03367096219722,10.110404734567,1.20854124777569,10.2593969496544,1.13028669199589,10.2121680142157
194,10.2813174622989,1.03166782952427,10.1170803869138,1.2105515523872,10.2550975374508,1.12995616443881,10.2121680142157
195,10.2817443857253,1.0295732717901,10.1173572017099,1.2080761371144,10.2577913779682,1.12842636141736,10.2121680142157
196,10.2832033582163,1.02772473986939,10.1083476482558,1.21386133795897,10.2391413354683,1.16349191973299,10.2121680142157
197,10.2788678724529,1.02789459145959,10.1133762267466,1.2139668307868,10.2396852619716,1.16115615811736,10.2121680142157
198,10.2808843580071,1.02630312863813,10.113265069015,1.21150818039799,10.2434946818749,1.16035506721947,10.2121680142157
199,10.2834313624497,1.02502012795973,10.1177840390964,1.2111641373505,10.2409469783008,1.15871090486246,10.2121680142157
200,10.2846841759322,1.02315155519812,10.1191664589958,1.20892725156282,10.2424243546258,1.15661774556541,10.2121680142157
201,10.2894149300937,1.0238501537108,10.1197321782699,1.20654026405484,10.2503847120665,1.16117127972405,10.2121680142157
202,10.2918977615783,1.02256843689724,10.1216246487256,1.20450910091208,10.2462575519868,1.16070641530293,10.2121680142157
203,10.2886598440876,1.02183623843144,10.1226201686191,1.2022211119878,10.2428836562429,1.15964353882549,10.2121680142157
204,10.2923993274545,1.02155474388458,10.1247893639168,1.20034077947093,10.2478838208442,1.16008975790298,10.2121680142157
205,10.2935529943948,1.01970825578411,10.125083843139,1.19798480298989,10.2528408449375,1.16050664415726,10.2121680142157
206,10.2789339605692,1.04424067864292,10.1280981223672,1.19660581023896,10.2451893167936,1.16468104816075,10.2121680142157
207,10.2770631165082,1.04263060762136,10.1278350608068,1.19427384857094,10.2497121791769,1.16466323517784,10.2121680142157
208,10.2807382338571,1.04227317914861,10.1265571227296,1.19212482785272,10.2579101332758,1.16982978993867,10.2121680142157
209,10.2864488412279,1.04430313795438,10.127570397809,1.1899240097596,10.2557042043866,1.16810007824427,10.2121680142157
210,10.2916361268297,1.04563589023609,10.1303835847312,1.18849060790252,10.258701071539,1.16684391899593,10.2121680142157
211,10.2908475175672,1.04370087800768,10.1337234937598,1.1874294284659,10.2586292658594,1.16459840436367,10.2121680142157
212,10.2908160716426,1.04169965655405,10.1361862143557,1.18582267659558,10.2572737631368,1.16257228924835,10.2121680142157
213,10.2953470609423,1.04230311327774,10.1377519305031,1.18382983338255,10.2635897966347,1.16486364717225,10.2121680142157
214,10.2918641357511,1.0418577255257,10.1392557464079,1.18182967534803,10.2553077770964,1.17040857005983,10.2121680142157
215,10.2958586353727,1.04191374309867,10.1374525775209,1.17995440421183,10.2565578775498,1.16836702307154,10.2121680142157
216,10.2957150290978,1.03994864747271,10.1406842870015,1.17890481046163,10.2500189125644,1.17102685470273,10.2121680142157
217,10.2976778128256,1.03848738477668,10.1443238510891,1.17818864101423,10.2506640902175,1.16887114623847,10.2121680142157
218,10.2962069536454,1.03682046925862,10.1466918825771,1.17661902090923,10.2503476265115,1.16669169825426,10.2121680142157
219,10.2907908560132,1.03868974210756,10.150444888668,1.17603376135401,10.2554291798713,1.16749162552766,10.2121680142157
220,10.2919236111135,1.03692436257779,10.1520036739882,1.17412520076818,10.2553718858316,1.16531992648706,10.2121680142157
221,10.2826664170368,1.04616126174428,10.1541617097432,1.17248720734028,10.2587485030648,1.16448736746688,10.2121680142157
222,10.2856056675215,1.04535385052331,10.1547576565303,1.17036321809983,10.246428675035,1.17996215424156,10.2121680142157
223,10.2855796154543,1.04343056353184,10.1557809464463,1.16833217915053,10.2491967012848,1.17867875766969,10.2121680142157
224,10.2883727190671,1.04254345071539,10.1622138282953,1.17104173282449,10.2512791158217,1.17702287581794,10.2121680142157
225,10.2903051029411,1.04113253208323,10.1639968411562,1.1692767491878,10.2496312900801,1.17519080326143,10.2121680142157
226,10.2890803660345,1.03943700258524,10.1676433567897,1.16872000212348,10.2490377314542,1.17309359258343,10.2121680142157
227,10.2897189077074,1.03760668184963,10.1648455899016,1.16752975309101,10.2482632841022,1.17103743207542,10.2121680142157
228,10.293084103696,1.03725074457892,10.1545879452872,1.17790307358496,10.2337537330745,1.19369365754279,10.2121680142157
229,10.297958168711,1.03857935115891,10.1507453612555,1.17753316905107,10.2350543818201,1.1917428299961,10.2121680142157
230,10.2969220594223,1.03686138727235,10.1378894147333,1.19494419487244,10.2385907711441,1.19107605190189,10.2121680142157
231,10.3004106041626,1.03665891877628,10.1406552476497,1.19370918510863,10.2415927347659,1.19001169010543,10.2121680142157
232,10.3000009921335,1.03483554707782,10.1426422671559,1.1920503586328,10.2342130380024,1.19433911451219,10.2121680142157
233,10.3010491678967,1.03314958773616,10.1386466741033,1.19183184012068,10.230143405361,1.19418366345828,10.2121680142157
234,10.2964229272374,1.03426521896332,10.1297109550379,1.1992165776548,10.2233261737932,1.197595210689,10.2121680142157
235,10.2971260552043,1.03251095815576,10.1279077779328,1.19749040016317,10.2281534614683,1.19825933721612,10.2121680142157
236,10.2985851171398,1.03099326162801,10.1309643935387,1.19650482965212,10.231448152708,1.19745228818217,10.2121680142157
237,10.2970297482931,1.02952649780703,10.1189561960966,1.21161157678498,10.2366907341142,1.19865193926559,10.2121680142157
238,10.3004768044229,1.02939485345514,10.1145628253742,1.21179474859904,10.2391088460434,1.19726535444702,10.2121680142157
239,10.2994329322011,1.02775937133885,10.1103921418234,1.21176515046801,10.2390368372072,1.1951855882036,10.2121680142157
240,10.3008639143961,1.02626905873777,10.1079742076472,1.21036744666435,10.2414912155162,1.19384787326347,10.2121680142157
241,10.2974750362961,1.02612784173755,10.108664855252,1.20833624202772,10.2466272217044,1.19500383753672,10.2121680142157
