"epochs","BARTMean","BARTsd","MIMean","MIsd","BRSMean","BRSsd","PoptMean"
49,48.7532520509531,3.1620031956923,42.9013131313131,5.11607279933525,52.4938383838384,7.09181216367359,43.2518552502453
50,48.7352265305766,2.95108329519857,42.6813,5.06922029926752,51.9789,7.03922828449545,43.2518552502453
51,48.6137422278964,3.16917692165517,42.6705940594059,5.01853962985604,52.3553465346535,6.97909767314422,43.2518552502453
52,48.6687521404912,3.43982889735729,42.9622549019608,4.97748829477994,53.0675490196078,6.946964995132,43.2518552502453
53,48.0130867848122,3.30481982862118,43.0208737864078,4.92904138387889,52.8232038834951,6.88323836019166,43.2518552502453
54,48.0917480170755,2.99051637033651,42.75625,4.88842391394969,53.0941346153846,6.82184523100213,43.2518552502453
55,48.3515777972927,3.37532326368192,42.4633333333333,4.85035784470042,52.6360952380952,6.77190808272699,43.2518552502453
56,47.0923675011806,2.83569108452393,42.3561320754717,4.80537125697727,52.2810377358491,6.71689401945257,43.2518552502453
57,47.0349976898842,3.92720563027931,42.4836448598131,4.76176128447288,52.3905607476635,6.65443695992986,43.2518552502453
58,46.8537491758223,3.26749024964833,42.4560185185185,4.71734049389165,52.0165740740741,6.60294479700908,43.2518552502453
59,46.5221381669297,2.86622081412896,42.5252293577982,4.67417859284064,51.6311009174312,6.5532584727568,43.2518552502453
60,54.3846716862555,5.57661643421396,42.6386363636364,4.63269725133512,51.229,6.50568939167126,43.2518552502453
61,54.6242294022902,5.8053888246138,43.0202702702703,4.60656161811374,51.2773873873874,6.44673000550123,43.2518552502453
62,53.6993875077425,5.40051835611502,43.0379464285714,4.56509559267763,51.1320535714286,6.39031911287632,43.2518552502453
63,53.399970628939,5.34982530512098,43.1119469026549,4.52494635224852,51.7503539823009,6.36364086656299,43.2518552502453
64,51.8430721374922,4.21483081546565,43.3399122807018,4.49074373065038,51.5683333333333,6.30997457860615,43.2518552502453
65,51.3680188749163,4.43477188886993,43.154347826087,4.45525129466929,51.1929565217391,6.26597671710951,43.2518552502453
66,52.9644094981433,5.59668321418244,43.0409482758621,4.41797823382283,50.7688793103448,6.22607523896341,43.2518552502453
67,52.8913524635478,4.3064037343211,42.9696581196581,4.38047736101885,50.6862393162393,6.17296013851361,43.2518552502453
68,54.3283614809006,5.36527224793274,42.8953389830508,4.34367865491601,50.7227966101695,6.12030991000341,43.2518552502453
69,52.8037519738083,5.08904045465579,43.2071428571429,4.31823528508422,51.3049579831933,6.09653860387114,43.2518552502453
70,53.4250413993812,4.80261017633089,43.29625,4.28288244068658,51.0940833333333,6.04901486071876,43.2518552502453
71,52.0062010958863,3.81465561222025,43.6805785123967,4.2646895668213,51.0346280991736,5.99890349707683,43.2518552502453
72,52.2449499952995,4.86136838900134,43.4815573770492,4.23416284418293,50.6556557377049,5.96148339395254,43.2518552502453
73,53.2606977544748,5.30946014948769,43.3719512195122,4.20089843294185,50.7722764227642,5.9137782045565,43.2518552502453
74,51.7397124045983,4.44660079415865,43.8221774193548,4.19119478779378,50.3691129032258,5.87964995679256,43.2518552502453
75,52.2061273785688,4.02717817123855,43.6332,4.16172226846702,50.11016,5.8380257028804,43.2518552502453
76,52.0289539435527,4.75570802487272,43.3059523809524,4.14148156242252,49.7672222222222,5.80154736726141,43.2518552502453
77,52.336358812209,4.14413656876184,43.0397637795276,4.11729483070008,49.6265354330709,5.75723619118347,43.2518552502453
78,53.1163208643141,3.95846238590867,42.771484375,4.09374472215913,49.512265625,5.71305552224647,43.2518552502453
79,54.637017208576,5.13340615663557,44.1639534883721,4.29558281908267,49.6555813953488,5.67024787579746,43.2518552502453
80,55.0391054281704,4.58222032385235,44.0165384615385,4.26485195784811,49.7351538461538,5.62685949445886,43.2518552502453
81,54.4112294027586,4.91253039332162,44.0049618320611,4.23206135985042,50.3860305343511,5.62167410437947,43.2518552502453
82,53.685677547482,4.68316083026503,43.8609848484848,4.2022415772726,50.1353787878788,5.5844315101639,43.2518552502453
83,54.5836909537205,4.5383624790641,43.8394736842105,4.17046231154947,50.1343609022556,5.54212530502679,43.2518552502453
84,53.8611681333381,4.2390251580831,43.6242537313433,4.14473905563423,50.439328358209,5.50896648498518,43.2518552502453
85,53.6771217203958,4.38309307882395,43.7159259259259,4.11483707360409,50.4175555555556,5.46789846738783,43.2518552502453
86,53.790779451467,4.74834202993362,43.4981617647059,4.09020084588703,50.0497794117647,5.43993412619169,43.2518552502453
87,52.9516026912686,4.76174703727922,43.2930656934307,4.06534076424521,50.1990510948905,5.40201255757334,43.2518552502453
88,53.8430316011061,4.18286265064194,43.3778985507246,4.03656477872979,50.1251449275362,5.36309478277742,43.2518552502453
89,54.4068991344699,4.52594746742903,43.1809352517986,4.01218688929834,49.8364748201439,5.33210824073743,43.2518552502453
90,53.5787291347619,3.51980179048106,43.2653571428571,3.98422318158148,49.6306428571429,5.29777659330525,43.2518552502453
91,54.3232769327591,4.58080176091787,43.8095744680851,3.99328941548696,49.2787943262411,5.2717740232096,43.2518552502453
92,52.9261345463392,4.80019831263448,43.7651408450704,3.96521894565948,49.4965492957746,5.23894509010331,43.2518552502453
93,52.780251096355,4.2968295097035,43.4737762237762,3.94813653070763,49.1853846153846,5.21141449809079,43.2518552502453
94,52.9018657284808,3.4479249165572,43.2552083333333,3.92665753475699,49.3299305555556,5.1770034675375,43.2518552502453
95,53.9039392370762,3.65745616469972,43.0120689655172,3.90701452258782,49.1138620689655,5.14562202500072,43.2518552502453
96,53.9896874811382,3.61280148330618,43.0256849315069,3.88009365015329,48.8048630136986,5.11953302366232,43.2518552502453
97,54.5375271295971,4.33221105741886,42.8214285714286,3.858964216298,48.686462585034,5.08585555897663,43.2518552502453
98,53.1650124481404,3.67090857180553,42.6131756756757,3.83840479769503,48.3610135135135,5.06180244737863,43.2518552502453
99,53.123481287728,3.86004584603332,42.6661073825503,3.81283954254624,48.0565771812081,5.03687207710749,43.2518552502453
100,53.6056161213797,3.56521120219995,42.485,3.79160687528723,47.8428666666667,5.00766051005294,43.2518552502453
101,53.4056599391871,3.98541845916542,42.4082781456954,3.76711605314739,47.5412582781457,4.98347236934662,43.2518552502453
102,52.9521241273829,4.51907461367623,42.1555921052632,3.75074611320403,47.3271710526316,4.95512689837405,43.2518552502453
103,52.4156906744571,4.491209035657,42.3049019607843,3.72908016505457,47.41,4.9232287749292,43.2518552502453
104,52.3002971726466,4.28759865929289,42.1470779220779,3.70808924723797,47.2157792207792,4.89493067113462,43.2518552502453
105,52.3612249458758,3.87666450874687,41.928064516129,3.69055734532279,47.1001935483871,4.86452773156832,43.2518552502453
106,53.210822374408,4.02573435873603,42.4298076923077,3.70113578930486,47.1508333333333,4.83341067778129,43.2518552502453
107,51.9560212569453,4.49623507962952,42.1850318471338,3.68560004778469,46.9523566878981,4.80655315576068,43.2518552502453
108,52.5225694487713,2.9840140402346,42.2958860759494,3.66381299043323,46.7501265822785,4.78024506547713,43.2518552502453
109,51.2315263570358,3.48566044074223,42.1172955974843,3.64502972848828,46.9875471698113,4.75595769768316,43.2518552502453
110,52.4406591454694,3.93394000386401,42.6290625,3.65830524871885,47.068875,4.72675012473931,43.2518552502453
111,51.53706801735,3.14761169122413,42.6748447204969,3.63573090582553,46.8075776397515,4.70451543049368,43.2518552502453
112,52.3317771198757,3.51116683942031,42.9052469135802,3.62053291801054,47.0124691358025,4.67981015573507,43.2518552502453
113,50.8012821652332,3.50197342626694,42.6911042944785,3.60458983286273,47.3436809815951,4.66277363660945,43.2518552502453
114,51.9931995404139,4.14025441437516,42.5923780487805,3.58384422332865,47.0923170731707,4.64102158770318,43.2518552502453
115,52.1741382299616,4.18341556713473,42.9190909090909,3.57703448474749,46.8261818181818,4.62044049130338,43.2518552502453
116,51.7782305173221,2.93412989706078,42.8786144578313,3.555587281672,46.6525301204819,4.59573963742098,43.2518552502453
117,50.4929227047422,3.71844092726063,42.7116766467066,3.53813229539754,46.5623952095808,4.56894898013284,43.2518552502453
118,51.1510264678013,3.20257604225551,42.528869047619,3.52172216588723,46.2971428571429,4.54937576893809,43.2518552502453
119,52.2776055371588,3.92228953357809,43.5352071005917,3.6433585692958,46.1178698224852,4.52586926492744,43.2518552502453
120,50.8659245011881,3.8692956885019,43.6497058823529,3.62362035593161,45.9524705882353,4.50214619627332,43.2518552502453
121,50.480623926911,3.00364466646718,43.5353801169591,3.60412932078051,45.8469005847953,4.47691520191822,43.2518552502453
122,51.0190356862615,4.15270128179411,43.7473837209302,3.58935563575382,45.7547674418605,4.45169349305168,43.2518552502453
123,50.4432332271032,3.13224237367125,43.8598265895954,3.57026867880349,45.6775722543353,4.42648863724243,43.2518552502453
124,50.6332795069658,3.92797765253102,43.8002873563218,3.55013347482201,45.5587356321839,4.40251543633754,43.2518552502453
125,50.6193555801814,2.76366424952913,43.7922857142857,3.52973953055711,45.4325714285714,4.37904190334398,43.2518552502453
126,50.597683177417,3.28291016448608,43.759375,3.50972477754049,45.3858522727273,4.35427088288497,43.2518552502453
127,50.8058156239543,3.44803742973216,43.6511299435028,3.4914710461795,45.2023163841808,4.33344123800831,43.2518552502453
128,49.562322632452,3.28064570448042,43.4115168539326,3.48005081686621,45.3552247191011,4.31168604776045,43.2518552502453
129,49.9211544219422,2.79173429845381,43.3701117318436,3.4607490598096,45.4091061452514,4.28780355044891,43.2518552502453
130,49.7716360954391,3.76665878027969,43.5113888888889,3.44433009067104,45.2235,4.26790971052361,43.2518552502453
131,50.253541784865,2.87305084096584,43.4091160220994,3.42672994455627,45.1625966850829,4.24463848043811,43.2518552502453
132,49.9509943482979,3.46973931229948,43.5442307692308,3.41049003207072,45.0902747252747,4.22181036518337,43.2518552502453
133,51.4550485543311,3.65794564614857,43.7434426229508,3.3976284044373,44.8602732240437,4.20494322877845,43.2518552502453
134,51.0449080916561,2.89184532571717,43.7828804347826,3.37929352258678,44.8121195652174,4.18224413764377,43.2518552502453
135,50.7294796854901,3.34665763740309,43.5840540540541,3.36683567066032,44.6088108108108,4.16450721989073,43.2518552502453
136,49.852465175787,3.35565007683328,43.5647849462366,3.34869229839316,44.6754301075269,4.14253497874512,43.2518552502453
137,51.9186720261653,3.53795231590495,43.5082887700535,3.33117027047878,44.682513368984,4.12026940655825,43.2518552502453
138,50.755157397137,3.34364848829982,43.5321808510638,3.31344312620884,44.6788829787234,4.09823749689489,43.2518552502453
139,51.2661064599699,3.03682577770629,43.6460317460317,3.29779473108667,44.9338624338624,4.08444733810223,43.2518552502453
140,50.9092157962872,3.11484812012309,44.65,3.43131982646892,44.8868421052632,4.06311002566854,43.2518552502453
141,51.5087203350407,3.59835732150067,44.4947643979058,3.41680705451263,44.7356020942408,4.04456880418592,43.2518552502453
142,51.9465879321791,3.79221723892394,44.5234375,3.39903958580108,44.9713541666667,4.03033021904077,43.2518552502453
143,50.1369834493583,2.41548252670635,44.619170984456,3.38269825741849,44.9238341968912,4.00962198350342,43.2518552502453
144,51.0452208751944,2.85747073477717,44.6314432989691,3.36519381703084,44.9350515463918,3.98886259435256,43.2518552502453
145,50.0134731142662,3.47732879757893,44.5302564102564,3.34938414638239,44.9917948717949,3.96870920777114,43.2518552502453
146,49.9400484374258,2.62435249891925,44.8005102040816,3.34320513891888,44.8459183673469,3.95106452997728,43.2518552502453
147,50.0886322395465,2.55497389653105,44.6187817258883,3.33113404911855,45.0243654822335,3.93497498270006,43.2518552502453
148,49.452536374895,3.43164524372698,44.560101010101,3.31474682710689,44.8070707070707,3.92105668659135,43.2518552502453
149,50.2741603788052,3.77821674743608,44.3814070351759,3.30286758474661,44.591959798995,3.90720926751682,43.2518552502453
150,48.899854271227,3.05686939706863,44.6595,3.29807467194938,44.4943,3.88880767501483,43.2518552502453
151,49.9086250959642,3.02047719283537,44.5507462686567,3.28339489244006,44.5614925373134,3.86994991748032,43.2518552502453
152,50.1050586515347,2.77227107012716,44.4292079207921,3.26933073490635,44.390396039604,3.85451458555267,43.2518552502453
153,50.4862810085855,2.85603593113574,44.2153201970443,3.26020442160527,44.3293596059113,3.83592086517087,43.2518552502453
154,48.9546299443516,2.93428191917383,44.2069117647059,3.24415525178554,44.2076470588235,3.81897427388727,43.2518552502453
155,49.4879047360353,3.39784710541883,44.3966341463415,3.23384993828351,44.062243902439,3.80304808664346,43.2518552502453
156,49.7701821626179,3.18034739700364,44.1908252427184,3.22468153792773,44.1493203883495,3.78550314531281,43.2518552502453
157,48.1151131856772,3.00822632908258,44.1512560386473,3.20927287475104,43.9911111111111,3.77046374943028,43.2518552502453
158,48.3774490739346,3.2627992739785,44.1702403846154,3.1938258363358,44.2171153846154,3.75908191690716,43.2518552502453
159,48.4841318491612,2.89549045118908,45.312966507177,3.37857636833103,44.0457416267943,3.7449514750195,43.2518552502453
160,48.7969647552279,2.89319382945051,45.6862380952381,3.38316502807649,44.2169523809524,3.73098227136873,43.2518552502453
161,48.9903193658903,3.1936138359844,45.7299052132701,3.36733921280685,44.2538388625592,3.71339976915899,43.2518552502453
162,48.7056644736612,2.25277190824595,45.5212735849057,3.35789861191402,44.0620754716981,3.700795918001,43.2518552502453
163,49.0770034650886,3.33615541419012,45.4366666666667,3.3431352920204,44.1369014084507,3.68410287266673,43.2518552502453
164,49.3807898826188,2.90307687137438,45.4720093457944,3.32762839463644,44.4914018691589,3.68398307969968,43.2518552502453
165,49.0434023656047,2.78774932705362,45.2991162790698,3.31660929316573,44.4258604651163,3.66735665319411,43.2518552502453
166,49.8784426477554,2.85007505415806,45.1403240740741,3.30501781929845,44.3877777777778,3.65049875263096,43.2518552502453
167,50.428512974795,2.5327006392067,45.2258525345622,3.29083358430612,44.190599078341,3.63896908609594,43.2518552502453
168,48.6980512545,2.34361312463741,45.1927064220183,3.27583692191535,44.3319266055046,3.62496838186457,43.2518552502453
169,49.6715407873111,3.53195582173335,45.0685388127854,3.2631842015373,44.2144292237443,3.61026136774264,43.2518552502453
170,49.557209360317,2.95932961921775,45.3182272727273,3.25790987605005,44.0889090909091,3.59597751735675,43.2518552502453
171,49.2684687026996,3.34937997782748,45.2050226244344,3.2450853460898,43.95592760181,3.58211263018738,43.2518552502453
172,48.8921154839811,2.97333928062085,45.2356306306306,3.23054736003091,43.9281981981982,3.5660122775146,43.2518552502453
173,48.4656662338732,2.35158030270671,45.2265022421525,3.21600835838708,44.0765022421525,3.55305955402659,43.2518552502453
174,48.8660479275319,2.9371055266274,45.0469196428571,3.2066419417001,44.4199107142857,3.55383207983329,43.2518552502453
175,47.925365190772,2.53897267389467,45.1044888888889,3.19284794201539,44.4536,3.53812786878149,43.2518552502453
176,49.0237802841756,2.67598751601631,45.1703982300885,3.17934378341179,44.6108849557522,3.52592830140196,43.2518552502453
177,49.010815950278,3.29409828865588,45.0921145374449,3.16624808195098,44.7315418502203,3.51240901483361,43.2518552502453
178,48.8396444734805,2.9312270588626,45.1355701754386,3.15260068380846,44.614298245614,3.49890939276325,43.2518552502453
179,48.2641472698219,3.46968904986449,45.0865065502183,3.13915861422637,44.6156331877729,3.4835635558399,43.2518552502453
180,48.3142516597398,2.99897066192996,44.9774347826087,3.12736141442283,44.4868695652174,3.47075128988508,43.2518552502453
181,48.2636960041151,2.38740359415011,45.1290476190476,3.11746913853011,44.7661471861472,3.46697685480291,43.2518552502453
182,47.6123457550663,2.77637387514193,45.1500431034483,3.10404491513431,44.5752586206897,3.45726500431041,43.2518552502453
183,47.6856231557593,2.95336045763249,44.9884549356223,3.09490483960039,44.4324463519313,3.44533688900163,43.2518552502453
184,47.5775105036098,3.41983221930503,44.9585897435897,3.08176732146053,44.3382905982906,3.4318474470546,43.2518552502453
185,48.1069043993896,2.61893427074535,44.8217446808511,3.07166021120125,44.1687659574468,3.42140181209644,43.2518552502453
186,48.4780686200659,2.35881546381539,44.690720338983,3.0614063825271,44.2739830508475,3.40847394369159,43.2518552502453
187,48.5143309152942,3.59303312892347,44.603417721519,3.04968946871099,44.0998312236287,3.39851519753164,43.2518552502453
188,47.6503910444541,3.31867575367754,44.4941596638655,3.03879466307953,43.9313445378151,3.38838474219417,43.2518552502453
189,47.2911674026503,2.94616446076397,44.4753556485356,3.02608528815497,43.9860251046025,3.37459273337709,43.2518552502453
190,48.8407067594685,2.60206945364746,44.3317083333333,3.01685998156684,44.1237916666667,3.36330767014971,43.2518552502453
191,48.0176059164787,2.62230958127693,44.2307468879668,3.00599276060882,43.9826970954357,3.35227686448498,43.2518552502453
192,48.4621000225341,3.32666331133612,44.3992148760331,2.99827613663457,43.9249173553719,3.33886905866932,43.2518552502453
193,48.1448957338197,2.49560358501931,44.5819341563786,2.99149509099215,43.9976543209877,3.32587084228398,43.2518552502453
194,47.9656374006844,2.41243051758283,44.6164344262295,2.97938499110083,44.0960245901639,3.31365059252628,43.2518552502453
195,47.7651861316717,2.87903839451617,44.5812653061224,2.96738366875717,43.9323673469388,3.3041422253976,43.2518552502453
196,48.0075733293949,2.55100161917917,44.5000406504065,2.95639245841501,43.8786585365854,3.29109599737362,43.2518552502453
197,47.6044398817543,2.54430645543382,44.3522672064777,2.94809558209141,43.7414979757085,3.2805977942335,43.2518552502453
198,47.8303673445669,1.84472715046868,44.2540725806452,2.93780812946125,43.6272177419355,3.26932207536035,43.2518552502453
199,47.8171572967667,2.46343423023012,44.230562248996,2.9260569619291,43.5303212851406,3.25758654314518,43.2518552502453
200,47.4320856763966,3.05924286697083,44.14964,2.91543351702239,43.4498,3.24550690253997,43.2518552502453
201,48.0727925875387,2.20714487726462,44.0239442231076,2.90650188259418,43.4798804780877,3.23266538966572,43.2518552502453
202,47.1254409222637,2.39974631158172,43.9124206349206,2.89707810920294,43.3867063492063,3.22113946719047,43.2518552502453
203,46.7929260926692,2.61936839572404,44.3645454545455,2.92092625162533,43.2737154150198,3.21035408161738,43.2518552502453
204,46.77886179084,2.67268468890328,44.4438188976378,2.9104651580781,43.2608267716535,3.19769101236561,43.2518552502453
205,47.2751631755399,2.36357118686996,44.4577647058824,2.89904030918347,43.1892156862745,3.18590976554746,43.2518552502453
206,47.355684877031,2.41189703297887,44.3301953125,2.89049902232837,43.2712890625,3.17448130804977,43.2518552502453
207,47.7326163417079,2.83233173505702,44.2549805447471,2.8801941128718,43.1406614785992,3.16478852537298,43.2518552502453
208,47.5258638963166,2.12731514202968,44.3198837209302,2.86972402435582,43.0238372093023,3.15464648207727,43.2518552502453
209,47.7771173993104,2.03379723002425,44.3032046332046,2.85864990996383,43.0040540540541,3.14248168347731,43.2518552502453
210,46.6890676208844,2.44295407577788,44.1905,2.84985073149419,42.9425,3.13095601570721,43.2518552502453
211,47.2465045526151,3.18266798577384,44.097816091954,2.84040814962172,43.0270114942529,3.12006304999297,43.2518552502453
212,47.0924376824928,2.70430363758409,44.0524045801527,2.82989114069642,42.9730916030534,3.10857824673056,43.2518552502453
213,47.6291040292323,2.77643546775817,44.0598098859316,2.81909979286505,43.1802281368821,3.10365968835782,43.2518552502453
214,46.5579923119083,2.5583007176476,44.0110984848485,2.80880480645033,43.05,3.09461048898908,43.2518552502453
215,47.1450316908381,2.68806570354967,44.0261509433962,2.79820603398623,43.0988679245283,3.08327723326872,43.2518552502453
216,46.8669492752199,2.39498562552784,44.198984962406,2.79301965849833,43.0947368421053,3.07164501329,43.2518552502453
217,47.5372574469554,2.77580275999149,44.7914981273408,2.84513741465305,43.0158052434457,3.06111910573838,43.2518552502453
218,46.4119288599015,2.72999999680304,44.682947761194,2.83656702960622,43.0791791044776,3.05031511044237,43.2518552502453
219,46.4129162642589,2.56057832142986,44.559219330855,2.82870019084031,42.9606691449814,3.04125185514059,43.2518552502453
220,47.2484671674832,2.57377638785277,44.6052962962963,2.81856262798614,42.9511851851852,3.02996098405804,43.2518552502453
221,46.6507947875567,2.14526281103692,44.5477121771218,2.80871604890354,42.9314391143911,3.01880372599141,43.2518552502453
222,46.9239682628068,2.83878037884779,44.736875,2.80476154320142,42.9831617647059,3.00811057272691,43.2518552502453
223,46.4073972441326,2.72312144761381,45.069706959707,2.81427339413278,42.9868864468864,2.99705366567279,43.2518552502453
224,46.4789265337942,2.35698607602543,44.9077737226277,2.80865385316616,42.9394890510949,2.98645296597651,43.2518552502453
225,46.8170073803649,2.67147335841069,44.7764727272727,2.80149314717626,42.9517090909091,2.97557868677476,43.2518552502453
226,46.7545629710552,2.67160098316416,44.7011956521739,2.79232445604741,42.8866666666667,2.96547437601827,43.2518552502453
227,46.5954916605722,2.34678022188821,44.6271841155235,2.78319514739189,42.8105415162455,2.95571393042624,43.2518552502453
228,46.6527211493893,2.19064735677628,44.5123381294964,2.77553316262383,42.6680575539568,2.94850065078392,43.2518552502453
229,46.5968748206551,2.79436237289337,44.8044086021505,2.78098445874334,42.6943369175627,2.9380124877444,43.2518552502453
230,45.9429484042401,2.73544209195155,44.8301071428571,2.77113636178593,42.8097142857143,2.92976285319925,43.2518552502453
231,46.5195723278884,2.87862203302008,44.7773309608541,2.76174556255156,42.9256939501779,2.92161058219623,43.2518552502453
232,46.6439954952967,2.28225167114105,44.6979787234043,2.75306518955553,42.8585815602837,2.91198961408291,43.2518552502453
233,46.5632268289844,2.36972914898446,44.7979858657244,2.74513128268328,42.7990106007067,2.9022770072664,43.2518552502453
234,46.5827376716112,2.39623296942808,44.9219366197183,2.73824793909536,42.9190845070423,2.89452201414053,43.2518552502453
235,46.1245941883655,2.57693510357737,44.9955438596491,2.72960235430097,43.1895438596491,2.89702702399737,43.2518552502453
236,45.9984227548172,1.94059531630065,44.8591958041958,2.72345202776798,43.3182517482517,2.88973980671593,43.2518552502453
237,46.0693398085442,2.33448668750251,44.9612543554007,2.71585447434158,43.1708013937282,2.8834215942897,43.2518552502453
238,46.4329269454629,2.27591643578665,44.9440277777778,2.70644658207498,43.1077083333333,2.87406985183609,43.2518552502453
239,46.0205132128909,2.29087990156822,44.9269204152249,2.69710364188388,43.0592387543253,2.86450196734723,43.2518552502453
240,46.2534341378908,3.1020952519914,45.0161379310345,2.68925655367173,43.2107586206897,2.85862255228536,43.2518552502453
241,46.5670479439601,2.13342787652575,44.8949484536083,2.68273140327082,43.1722336769759,2.84902661318999,43.2518552502453
242,46.5399509607766,3.04715181645144,44.7456506849315,2.67769209345435,43.5723287671233,2.86738348510315,43.2518552502453
